model,effect,metric,value,cv1,n
posthoc,fr,var,0.001599650364369154,0.6,25600
posthoc,fz,mspe,0.0008762656361795962,0.6,25600
posthoc,fz,bias2,0.00024242233484983444,0.6,25600
posthoc,fz,var,0.0006338432431221008,0.6,25600
posthoc_orth,y,mspe,1.004855990409851,0.6,25600
posthoc_orth,y,bias2,1.0034867525100708,0.6,25600
posthoc_orth,y,var,0.0013693018117919564,0.6,25600
posthoc_orth,fx,mspe,0.020902026444673538,0.6,25600
posthoc_orth,fx,bias2,0.019789237529039383,0.6,25600
posthoc_orth,fx,var,0.0011127887992188334,0.6,25600
posthoc_orth,fr,mspe,0.0013034886214882135,0.6,25600
posthoc_orth,fr,bias2,0.00019069980771746486,0.6,25600
posthoc_orth,fr,var,0.0011127887992188334,0.6,25600
posthoc_orth,fz,mspe,0.0195000059902668,0.6,25600
posthoc_orth,fz,bias2,0.0193538386374712,0.6,25600
posthoc_orth,fz,var,0.00014616963744629174,0.6,25600
base,y,mspe,1.0279052257537842,0.7,25600
base,y,bias2,1.0263051986694336,0.7,25600
base,y,var,0.0015999525785446167,0.7,25600
base,fx,mspe,0.06741885095834732,0.7,25600
base,fx,bias2,0.06629712879657745,0.7,25600
base,fx,var,0.0011217206483706832,0.7,25600
base,fr,mspe,0.15370866656303406,0.7,25600
base,fr,bias2,0.1525869518518448,0.7,25600
base,fr,var,0.0011217206483706832,0.7,25600
base,fz,mspe,0.07795459032058716,0.7,25600
base,fz,bias2,0.07795459032058716,0.7,25600
base,fz,var,0.0,0.7,25600
posthoc,y,mspe,1.0049976110458374,0.7,25600
posthoc,y,bias2,1.0036100149154663,0.7,25600
posthoc,y,var,0.0013875707518309355,0.7,25600
posthoc,fx,mspe,0.002825126750394702,0.7,25600
posthoc,fx,bias2,0.0007497553597204387,0.7,25600
posthoc,fx,var,0.0020753713324666023,0.7,25600
posthoc,fr,mspe,0.028668325394392014,0.7,25600
posthoc,fr,bias2,0.026592953130602837,0.7,25600
posthoc,fr,var,0.0020753713324666023,0.7,25600
posthoc,fz,mspe,0.0017017035279422998,0.7,25600
posthoc,fz,bias2,0.0005481268744915724,0.7,25600
posthoc,fz,var,0.0011535765370354056,0.7,25600
posthoc_orth,y,mspe,1.0049968957901,0.7,25600
posthoc_orth,y,bias2,1.003610372543335,0.7,25600
posthoc_orth,y,var,0.001386516261845827,0.7,25600
posthoc_orth,fx,mspe,0.02090008184313774,0.7,25600
posthoc_orth,fx,bias2,0.019767465069890022,0.7,25600
posthoc_orth,fx,var,0.001132620731368661,0.7,25600
posthoc_orth,fr,mspe,0.0013642454287037253,0.7,25600
posthoc_orth,fr,bias2,0.00023162465367931873,0.7,25600
posthoc_orth,fr,var,0.001132620731368661,0.7,25600
posthoc_orth,fz,mspe,0.0195000097155571,0.7,25600
posthoc_orth,fz,bias2,0.0193538386374712,0.7,25600
posthoc_orth,fz,var,0.0001461698702769354,0.7,25600
base,y,mspe,1.0167608261108398,0.8,25600
base,y,bias2,1.015177845954895,0.8,25600
base,y,var,0.001583071076311171,0.8,25600
base,fx,mspe,0.07573876529932022,0.8,25600
base,fx,bias2,0.07470788806676865,0.8,25600
base,fx,var,0.0010308701312169433,0.8,25600
base,fr,mspe,0.16932840645313263,0.8,25600
base,fr,bias2,0.16829754412174225,0.8,25600
base,fr,var,0.0010308701312169433,0.8,25600
base,fz,mspe,0.07795459032058716,0.8,25600
base,fz,bias2,0.07795459032058716,0.8,25600
base,fz,var,0.0,0.8,25600
posthoc,y,mspe,1.0054115056991577,0.8,25600
posthoc,y,bias2,1.0039366483688354,0.8,25600
posthoc,y,var,0.0014748255489394069,0.8,25600
posthoc,fx,mspe,0.005504386965185404,0.8,25600
posthoc,fx,bias2,0.0016714835073798895,0.8,25600
posthoc,fx,var,0.0038329034578055143,0.8,25600
posthoc,fr,mspe,0.03574967756867409,0.8,25600
posthoc,fr,bias2,0.031916774809360504,0.8,25600
posthoc,fr,var,0.0038329034578055143,0.8,25600
posthoc,fz,mspe,0.004429013002663851,0.8,25600
posthoc,fz,bias2,0.0015480701113119721,0.8,25600
posthoc,fz,var,0.002880942542105913,0.8,25600
posthoc_orth,y,mspe,1.0054012537002563,0.8,25600
posthoc_orth,y,bias2,1.0039303302764893,0.8,25600
posthoc_orth,y,var,0.0014709585811942816,0.8,25600
posthoc_orth,fx,mspe,0.02098448947072029,0.8,25600
posthoc_orth,fx,bias2,0.01976843923330307,0.8,25600
posthoc_orth,fx,var,0.001216050237417221,0.8,25600
posthoc_orth,fr,mspe,0.0014032158069312572,0.8,25600
posthoc_orth,fr,bias2,0.0001871654822025448,0.8,25600
posthoc_orth,fr,var,0.001216050237417221,0.8,25600
posthoc_orth,fz,mspe,0.019500011578202248,0.8,25600
posthoc_orth,fz,bias2,0.01935384050011635,0.8,25600
posthoc_orth,fz,var,0.00014616985572502017,0.8,25600
base,y,mspe,1.008609652519226,0.9,25600
base,y,bias2,1.0069447755813599,0.9,25600
base,y,var,0.0016648960299789906,0.9,25600
base,fx,mspe,0.07895753532648087,0.9,25600
base,fx,bias2,0.07782451808452606,0.9,25600
base,fx,var,0.0011330167762935162,0.9,25600
base,fr,mspe,0.175797238945961,0.9,25600
base,fr,bias2,0.1746642142534256,0.9,25600
base,fr,var,0.0011330167762935162,0.9,25600
base,fz,mspe,0.07795459032058716,0.9,25600
base,fz,bias2,0.07795459032058716,0.9,25600
base,fz,var,0.0,0.9,25600
posthoc,y,mspe,1.0053333044052124,0.9,25600
posthoc,y,bias2,1.003934383392334,0.9,25600
posthoc,y,var,0.0013988778227940202,0.9,25600
posthoc,fx,mspe,0.019945530220866203,0.9,25600
posthoc,fx,bias2,0.0107976533472538,0.9,25600
posthoc,fx,var,0.009147876873612404,0.9,25600
posthoc,fr,mspe,0.06815822422504425,0.9,25600
posthoc,fr,bias2,0.0590103417634964,0.9,25600
posthoc,fr,var,0.009147876873612404,0.9,25600
posthoc,fz,mspe,0.019012730568647385,0.9,25600
posthoc,fz,bias2,0.010746537707746029,0.9,25600
posthoc,fz,var,0.00826619379222393,0.9,25600
posthoc_orth,y,mspe,1.0053439140319824,0.9,25600
posthoc_orth,y,bias2,1.0039197206497192,0.9,25600
posthoc_orth,y,var,0.0014242641627788544,0.9,25600
posthoc_orth,fx,mspe,0.02095886506140232,0.9,25600
posthoc_orth,fx,bias2,0.019785387441515923,0.9,25600
posthoc_orth,fx,var,0.0011734766885638237,0.9,25600
posthoc_orth,fr,mspe,0.0013866814551874995,0.9,25600
posthoc_orth,fr,bias2,0.0002132048102794215,0.9,25600
posthoc_orth,fr,var,0.0011734766885638237,0.9,25600
posthoc_orth,fz,mspe,0.019500017166137695,0.9,25600
posthoc_orth,fz,bias2,0.019353847950696945,0.9,25600
posthoc_orth,fz,var,0.00014616952103096992,0.9,25600
base,y,mspe,1.0040180683135986,1.0,25600
base,y,bias2,1.0023448467254639,1.0,25600
base,y,var,0.0016731700161471963,1.0,25600
base,fx,mspe,0.0794810801744461,1.0,25600
base,fx,bias2,0.07831014692783356,1.0,25600
base,fx,var,0.0011709368554875255,1.0,25600
base,fr,mspe,0.17703330516815186,1.0,25600
base,fr,bias2,0.1758623868227005,1.0,25600
base,fr,var,0.0011709368554875255,1.0,25600
base,fz,mspe,0.07795459032058716,1.0,25600
base,fz,bias2,0.07795459032058716,1.0,25600
base,fz,var,0.0,1.0,25600
posthoc,y,mspe,1.0038177967071533,1.0,25600
posthoc,y,bias2,1.0025560855865479,1.0,25600
posthoc,y,var,0.0012616520980373025,1.0,25600
posthoc,fx,mspe,0.12016431987285614,1.0,25600
posthoc,fx,bias2,0.052512895315885544,1.0,25600
posthoc,fx,var,0.0676514208316803,1.0,25600
posthoc,fr,mspe,0.20356398820877075,1.0,25600
posthoc,fr,bias2,0.13591259717941284,1.0,25600
posthoc,fr,var,0.0676514208316803,1.0,25600
posthoc,fz,mspe,0.11980253458023071,1.0,25600
posthoc,fz,bias2,0.052559491246938705,1.0,25600
posthoc,fz,var,0.06724303960800171,1.0,25600
posthoc_orth,y,mspe,1.0038305521011353,1.0,25600
posthoc_orth,y,bias2,1.0025652647018433,1.0,25600
posthoc_orth,y,var,0.0012653246521949768,1.0,25600
posthoc_orth,fx,mspe,0.02057897485792637,1.0,25600
posthoc_orth,fx,bias2,0.019566843286156654,1.0,25600
posthoc_orth,fx,var,0.0010121335508301854,1.0,25600
posthoc_orth,fr,mspe,0.0011271851835772395,1.0,25600
posthoc_orth,fr,bias2,0.00011505166185088456,1.0,25600
posthoc_orth,fr,var,0.0010121335508301854,1.0,25600
posthoc_orth,fz,mspe,0.0195000097155571,1.0,25600
posthoc_orth,fz,bias2,0.0193538386374712,1.0,25600
posthoc_orth,fz,var,0.00014617039414588362,1.0,25600
base,y,mspe,1.0635316371917725,0.0,3200
base,y,bias2,1.0580689907073975,0.0,3200
base,y,var,0.00546268280595541,0.0,3200
base,fx,mspe,0.03893699124455452,0.0,3200
base,fx,bias2,0.034976013004779816,0.0,3200
base,fx,var,0.0039609805680811405,0.0,3200
base,fr,mspe,0.0932491198182106,0.0,3200
base,fr,bias2,0.0892881378531456,0.0,3200
base,fr,var,0.0039609805680811405,0.0,3200
base,fz,mspe,0.07795459032058716,0.0,3200
base,fz,bias2,0.07795459032058716,0.0,3200
base,fz,var,0.0,0.0,3200
posthoc,y,mspe,1.0108674764633179,0.0,3200
posthoc,y,bias2,1.0026694536209106,0.0,3200
posthoc,y,var,0.008197937160730362,0.0,3200
posthoc,fx,mspe,0.007804563269019127,0.0,3200
posthoc,fx,bias2,0.001036093570291996,0.0,3200
posthoc,fx,var,0.006768469233065844,0.0,3200
posthoc,fr,mspe,0.030413374304771423,0.0,3200
posthoc,fr,bias2,0.023644905537366867,0.0,3200
posthoc,fr,var,0.006768469233065844,0.0,3200
posthoc,fz,mspe,0.00251081888563931,0.0,3200
posthoc,fz,bias2,6.718541408190504e-05,0.0,3200
posthoc,fz,var,0.0024436332751065493,0.0,3200
posthoc_orth,y,mspe,1.010851263999939,0.0,3200
posthoc_orth,y,bias2,1.0027137994766235,0.0,3200
posthoc_orth,y,var,0.008137605153024197,0.0,3200
posthoc_orth,fx,mspe,0.02643566206097603,0.0,3200
posthoc_orth,fx,bias2,0.02064836025238037,0.0,3200
posthoc_orth,fx,var,0.005787298083305359,0.0,3200
posthoc_orth,fr,mspe,0.006699101533740759,0.0,3200
posthoc_orth,fr,bias2,0.0009118032176047564,0.0,3200
posthoc_orth,fr,var,0.005787298083305359,0.0,3200
posthoc_orth,fz,mspe,0.021944060921669006,0.0,3200
posthoc_orth,fz,bias2,0.020619254559278488,0.0,3200
posthoc_orth,fz,var,0.0013248083414509892,0.0,3200
base,y,mspe,1.06401526927948,0.1,3200
base,y,bias2,1.0587962865829468,0.1,3200
base,y,var,0.0052189575508236885,0.1,3200
base,fx,mspe,0.038924943655729294,0.1,3200
base,fx,bias2,0.03514454886317253,0.1,3200
base,fx,var,0.003780392464250326,0.1,3200
base,fr,mspe,0.09359779953956604,0.1,3200
base,fr,bias2,0.08981741219758987,0.1,3200
base,fr,var,0.003780392464250326,0.1,3200
base,fz,mspe,0.07795459032058716,0.1,3200
base,fz,bias2,0.07795459032058716,0.1,3200
base,fz,var,0.0,0.1,3200
posthoc,y,mspe,1.0107202529907227,0.1,3200
posthoc,y,bias2,1.0028153657913208,0.1,3200
posthoc,y,var,0.007904870435595512,0.1,3200
posthoc,fx,mspe,0.007545390632003546,0.1,3200
posthoc,fx,bias2,0.001059066504240036,0.1,3200
posthoc,fx,var,0.00648632412776351,0.1,3200
posthoc,fr,mspe,0.03029428981244564,0.1,3200
posthoc,fr,bias2,0.023807965219020844,0.1,3200
posthoc,fr,var,0.00648632412776351,0.1,3200
posthoc,fz,mspe,0.0026598400436341763,0.1,3200
posthoc,fz,bias2,7.802792970323935e-05,0.1,3200
posthoc,fz,var,0.002581812208518386,0.1,3200
posthoc_orth,y,mspe,1.0107262134552002,0.1,3200
posthoc_orth,y,bias2,1.0028148889541626,0.1,3200
posthoc_orth,y,var,0.00791124440729618,0.1,3200
posthoc_orth,fx,mspe,0.026266569271683693,0.1,3200
posthoc_orth,fx,bias2,0.02070898562669754,0.1,3200
posthoc_orth,fx,var,0.005557582248002291,0.1,3200
posthoc_orth,fr,mspe,0.0064819431863725185,0.1,3200
posthoc_orth,fr,bias2,0.0009243605309166014,0.1,3200
posthoc_orth,fr,var,0.005557582248002291,0.1,3200
posthoc_orth,fz,mspe,0.021944062784314156,0.1,3200
posthoc_orth,fz,bias2,0.020619254559278488,0.1,3200
posthoc_orth,fz,var,0.0013248079922050238,0.1,3200
base,y,mspe,1.0644477605819702,0.2,3200
base,y,bias2,1.059198021888733,0.2,3200
base,y,var,0.005249781999737024,0.2,3200
base,fx,mspe,0.038664091378450394,0.2,3200
base,fx,bias2,0.03504648059606552,0.2,3200
base,fx,var,0.0036176133435219526,0.2,3200
base,fr,mspe,0.09402303397655487,0.2,3200
base,fr,bias2,0.0904054269194603,0.2,3200
base,fr,var,0.0036176133435219526,0.2,3200
base,fz,mspe,0.07795459032058716,0.2,3200
base,fz,bias2,0.07795459032058716,0.2,3200
base,fz,var,0.0,0.2,3200
posthoc,y,mspe,1.0113500356674194,0.2,3200
posthoc,y,bias2,1.0035009384155273,0.2,3200
posthoc,y,var,0.007848968729376793,0.2,3200
posthoc,fx,mspe,0.007448868826031685,0.2,3200
posthoc,fx,bias2,0.0010603218106552958,0.2,3200
posthoc,fx,var,0.0063885473646223545,0.2,3200
posthoc,fr,mspe,0.030623897910118103,0.2,3200
posthoc,fr,bias2,0.024235352873802185,0.2,3200
posthoc,fr,var,0.0063885473646223545,0.2,3200
posthoc,fz,mspe,0.002678515389561653,0.2,3200
posthoc,fz,bias2,0.00011285756045253947,0.2,3200
posthoc,fz,var,0.0025656581856310368,0.2,3200
posthoc_orth,y,mspe,1.0113427639007568,0.2,3200
posthoc_orth,y,bias2,1.0035017728805542,0.2,3200
posthoc_orth,y,var,0.007841037586331367,0.2,3200
posthoc_orth,fx,mspe,0.026233963668346405,0.2,3200
posthoc_orth,fx,bias2,0.020754478871822357,0.2,3200
posthoc_orth,fx,var,0.005479485262185335,0.2,3200
posthoc_orth,fr,mspe,0.006367932539433241,0.2,3200
posthoc_orth,fr,bias2,0.0008884466951712966,0.2,3200
posthoc_orth,fr,var,0.005479485262185335,0.2,3200
posthoc_orth,fz,mspe,0.021944070234894753,0.2,3200
posthoc_orth,fz,bias2,0.020619262009859085,0.2,3200
posthoc_orth,fz,var,0.0013248083414509892,0.2,3200
base,y,mspe,1.0647190809249878,0.3,3200
base,y,bias2,1.059221625328064,0.3,3200
base,y,var,0.005497402511537075,0.3,3200
base,fx,mspe,0.040030643343925476,0.3,3200
base,fx,bias2,0.03616470843553543,0.3,3200
base,fx,var,0.003865935141220689,0.3,3200
base,fr,mspe,0.09720811247825623,0.3,3200
base,fr,bias2,0.09334217011928558,0.3,3200
base,fr,var,0.003865935141220689,0.3,3200
base,fz,mspe,0.07795459032058716,0.3,3200
base,fz,bias2,0.07795459032058716,0.3,3200
base,fz,var,0.0,0.3,3200
posthoc,y,mspe,1.011722445487976,0.3,3200
posthoc,y,bias2,1.0043995380401611,0.3,3200
posthoc,y,var,0.007322888355702162,0.3,3200
posthoc,fx,mspe,0.007113922853022814,0.3,3200
posthoc,fx,bias2,0.0011587698245421052,0.3,3200
posthoc,fx,var,0.005955152679234743,0.3,3200
posthoc,fr,mspe,0.030867300927639008,0.3,3200
posthoc,fr,bias2,0.024912146851420403,0.3,3200
posthoc,fr,var,0.005955152679234743,0.3,3200
posthoc,fz,mspe,0.0027682518120855093,0.3,3200
posthoc,fz,bias2,0.00016156172205228359,0.3,3200
posthoc,fz,var,0.002606689929962158,0.3,3200
posthoc_orth,y,mspe,1.0117191076278687,0.3,3200
posthoc_orth,y,bias2,1.0043981075286865,0.3,3200
posthoc_orth,y,var,0.0073209102265536785,0.3,3200
posthoc_orth,fx,mspe,0.025798175483942032,0.3,3200
posthoc_orth,fx,bias2,0.02079940401017666,0.3,3200
posthoc_orth,fx,var,0.0049987719394266605,0.3,3200
posthoc_orth,fr,mspe,0.005926275160163641,0.3,3200
posthoc_orth,fr,bias2,0.0009275033953599632,0.3,3200
posthoc_orth,fr,var,0.0049987719394266605,0.3,3200
posthoc_orth,fz,mspe,0.021944070234894753,0.3,3200
posthoc_orth,fz,bias2,0.020619263872504234,0.3,3200
posthoc_orth,fz,var,0.0013248083414509892,0.3,3200
base,y,mspe,1.0620874166488647,0.4,3200
base,y,bias2,1.056889295578003,0.4,3200
base,y,var,0.005198052152991295,0.4,3200
base,fx,mspe,0.04477933794260025,0.4,3200
base,fx,bias2,0.04103098064661026,0.4,3200
base,fx,var,0.0037483572959899902,0.4,3200
base,fr,mspe,0.10661756247282028,0.4,3200
base,fr,bias2,0.10286921262741089,0.4,3200
base,fr,var,0.0037483572959899902,0.4,3200
base,fz,mspe,0.07795459032058716,0.4,3200
base,fz,bias2,0.07795459032058716,0.4,3200
base,fz,var,0.0,0.4,3200
posthoc,y,mspe,1.013331413269043,0.4,3200
posthoc,y,bias2,1.0051695108413696,0.4,3200
posthoc,y,var,0.008161980658769608,0.4,3200
posthoc,fx,mspe,0.008282414637506008,0.4,3200
posthoc,fx,bias2,0.0013843876076862216,0.4,3200
posthoc,fx,var,0.006898027844727039,0.4,3200
posthoc,fr,mspe,0.03335445374250412,0.4,3200
posthoc,fr,bias2,0.026456426829099655,0.4,3200
posthoc,fr,var,0.006898027844727039,0.4,3200
posthoc,fz,mspe,0.0030766271520406008,0.4,3200
posthoc,fz,bias2,0.0002957741089630872,0.4,3200
posthoc,fz,var,0.0027808528393507004,0.4,3200
posthoc_orth,y,mspe,1.0133625268936157,0.4,3200
posthoc_orth,y,bias2,1.0050328969955444,0.4,3200
posthoc_orth,y,var,0.008329633623361588,0.4,3200
posthoc_orth,fx,mspe,0.02671159990131855,0.4,3200
posthoc_orth,fx,bias2,0.020718678832054138,0.4,3200
posthoc_orth,fx,var,0.005992919206619263,0.4,3200
posthoc_orth,fr,mspe,0.006925668567419052,0.4,3200
posthoc_orth,fr,bias2,0.0009327490697614849,0.4,3200
posthoc_orth,fr,var,0.005992919206619263,0.4,3200
posthoc_orth,fz,mspe,0.02194407396018505,0.4,3200
posthoc_orth,fz,bias2,0.020619263872504234,0.4,3200
posthoc_orth,fz,var,0.0013248106697574258,0.4,3200
base,y,mspe,1.056491732597351,0.5,3200
base,y,bias2,1.0512405633926392,0.5,3200
base,y,var,0.005251183640211821,0.5,3200
base,fx,mspe,0.05026335269212723,0.5,3200
base,fx,bias2,0.046717625111341476,0.5,3200
base,fx,var,0.0035457236226648092,0.5,3200
base,fr,mspe,0.11813701689243317,0.5,3200
base,fr,bias2,0.11459128558635712,0.5,3200
base,fr,var,0.0035457236226648092,0.5,3200
base,fz,mspe,0.07795459032058716,0.5,3200
base,fz,bias2,0.07795459032058716,0.5,3200
base,fz,var,0.0,0.5,3200
posthoc,y,mspe,1.013623595237732,0.5,3200
posthoc,y,bias2,1.005622386932373,0.5,3200
posthoc,y,var,0.008001268841326237,0.5,3200
posthoc,fx,mspe,0.008885907009243965,0.5,3200
posthoc,fx,bias2,0.0016903099603950977,0.5,3200
posthoc,fx,var,0.00719559658318758,0.5,3200
posthoc,fr,mspe,0.03579988330602646,0.5,3200
posthoc,fr,bias2,0.028604287654161453,0.5,3200
posthoc,fr,var,0.00719559658318758,0.5,3200
posthoc,fz,mspe,0.0038084923289716244,0.5,3200
posthoc,fz,bias2,0.000555085192900151,0.5,3200
posthoc,fz,var,0.0032534070778638124,0.5,3200
posthoc_orth,y,mspe,1.0135846138000488,0.5,3200
posthoc_orth,y,bias2,1.0056092739105225,0.5,3200
posthoc_orth,y,var,0.007975337095558643,0.5,3200
posthoc_orth,fx,mspe,0.026354704052209854,0.5,3200
posthoc_orth,fx,bias2,0.020730100572109222,0.5,3200
posthoc_orth,fx,var,0.0056246076710522175,0.5,3200
posthoc_orth,fr,mspe,0.0066087376326322556,0.5,3200
posthoc_orth,fr,bias2,0.0009841301944106817,0.5,3200
posthoc_orth,fr,var,0.0056246076710522175,0.5,3200
posthoc_orth,fz,mspe,0.021944062784314156,0.5,3200
posthoc_orth,fz,bias2,0.020619256421923637,0.5,3200
posthoc_orth,fz,var,0.001324807875789702,0.5,3200
base,y,mspe,1.045894742012024,0.6,3200
base,y,bias2,1.0406204462051392,0.6,3200
base,y,var,0.005274217575788498,0.6,3200
base,fx,mspe,0.06027708202600479,0.6,3200
base,fx,bias2,0.05662849545478821,0.6,3200
base,fx,var,0.0036485863383859396,0.6,3200
base,fr,mspe,0.1372785121202469,0.6,3200
base,fr,bias2,0.1336299329996109,0.6,3200
base,fr,var,0.0036485863383859396,0.6,3200
base,fz,mspe,0.07795459032058716,0.6,3200
base,fz,bias2,0.07795459032058716,0.6,3200
base,fz,var,0.0,0.6,3200
posthoc,y,mspe,1.0137542486190796,0.6,3200
posthoc,y,bias2,1.0067131519317627,0.6,3200
posthoc,y,var,0.007041047792881727,0.6,3200
posthoc,fx,mspe,0.009759456850588322,0.6,3200
posthoc,fx,bias2,0.0025940004270523787,0.6,3200
posthoc,fx,var,0.007165456190705299,0.6,3200
posthoc,fr,mspe,0.03988843783736229,0.6,3200
posthoc,fr,bias2,0.03272297978401184,0.6,3200
posthoc,fr,var,0.007165456190705299,0.6,3200
posthoc,fz,mspe,0.00528795225545764,0.6,3200
posthoc,fz,bias2,0.001191144110634923,0.6,3200
posthoc,fz,var,0.004096807911992073,0.6,3200
posthoc_orth,y,mspe,1.013880968093872,0.6,3200
posthoc_orth,y,bias2,1.0066503286361694,0.6,3200
posthoc_orth,y,var,0.007230723276734352,0.6,3200
posthoc_orth,fx,mspe,0.025585556402802467,0.6,3200
posthoc_orth,fx,bias2,0.020718183368444443,0.6,3200
posthoc_orth,fx,var,0.004867373500019312,0.6,3200
posthoc_orth,fr,mspe,0.00600550789386034,0.6,3200
posthoc_orth,fr,bias2,0.0011381346266716719,0.6,3200
posthoc_orth,fr,var,0.004867373500019312,0.6,3200
posthoc_orth,fz,mspe,0.021944064646959305,0.6,3200
posthoc_orth,fz,bias2,0.020619256421923637,0.6,3200
posthoc_orth,fz,var,0.001324808457866311,0.6,3200
base,y,mspe,1.0330408811569214,0.7,3200
base,y,bias2,1.028388500213623,0.7,3200
base,y,var,0.004652342759072781,0.7,3200
base,fx,mspe,0.06947707384824753,0.7,3200
base,fx,bias2,0.06612148135900497,0.7,3200
base,fx,var,0.0033555873669683933,0.7,3200
base,fr,mspe,0.15549814701080322,0.7,3200
base,fr,bias2,0.15214256942272186,0.7,3200
base,fr,var,0.0033555873669683933,0.7,3200
base,fz,mspe,0.07795459032058716,0.7,3200
base,fz,bias2,0.07795459032058716,0.7,3200
base,fz,var,0.0,0.7,3200
posthoc,y,mspe,1.0144524574279785,0.7,3200
posthoc,y,bias2,1.0068891048431396,0.7,3200
posthoc,y,var,0.007563448045402765,0.7,3200
posthoc,fx,mspe,0.015033941715955734,0.7,3200
posthoc,fx,bias2,0.004893198609352112,0.7,3200
posthoc,fx,var,0.010140742175281048,0.7,3200
posthoc,fr,mspe,0.0516054630279541,0.7,3200
posthoc,fr,bias2,0.04146471992135048,0.7,3200
posthoc,fr,var,0.010140742175281048,0.7,3200
posthoc,fz,mspe,0.009519726037979126,0.7,3200
posthoc,fz,bias2,0.003274083836004138,0.7,3200
posthoc,fz,var,0.006245642900466919,0.7,3200
posthoc_orth,y,mspe,1.014460802078247,0.7,3200
posthoc_orth,y,bias2,1.006892204284668,0.7,3200
posthoc_orth,y,var,0.007568419445306063,0.7,3200
posthoc_orth,fx,mspe,0.02585221454501152,0.7,3200
posthoc_orth,fx,bias2,0.020639479160308838,0.7,3200
posthoc_orth,fx,var,0.005212736781686544,0.7,3200
posthoc_orth,fr,mspe,0.006361173931509256,0.7,3200
posthoc_orth,fr,bias2,0.0011484369169920683,0.7,3200
posthoc_orth,fr,var,0.005212736781686544,0.7,3200
posthoc_orth,fz,mspe,0.021944064646959305,0.7,3200
posthoc_orth,fz,bias2,0.020619256421923637,0.7,3200
posthoc_orth,fz,var,0.001324808457866311,0.7,3200
base,y,mspe,1.0214210748672485,0.8,3200
base,y,bias2,1.0164508819580078,0.8,3200
base,y,var,0.004970186855643988,0.8,3200
base,fx,mspe,0.07413890212774277,0.8,3200
base,fx,bias2,0.0706927701830864,0.8,3200
base,fx,var,0.0034461275208741426,0.8,3200
base,fr,mspe,0.1655164510011673,0.8,3200
base,fr,bias2,0.1620703488588333,0.8,3200
base,fr,var,0.0034461275208741426,0.8,3200
base,fz,mspe,0.07795459032058716,0.8,3200
base,fz,bias2,0.07795459032058716,0.8,3200
base,fz,var,0.0,0.8,3200
posthoc,y,mspe,1.013536810874939,0.8,3200
posthoc,y,bias2,1.0062916278839111,0.8,3200
posthoc,y,var,0.007245223503559828,0.8,3200
posthoc,fx,mspe,0.02319946140050888,0.8,3200
posthoc,fx,bias2,0.010098660364747047,0.8,3200
posthoc,fx,var,0.013100800104439259,0.8,3200
posthoc,fr,mspe,0.06928440928459167,0.8,3200
posthoc,fr,bias2,0.05618360638618469,0.8,3200
posthoc,fr,var,0.013100800104439259,0.8,3200
posthoc,fz,mspe,0.01781225949525833,0.8,3200
posthoc,fz,bias2,0.008227293379604816,0.8,3200
posthoc,fz,var,0.009584966115653515,0.8,3200
posthoc_orth,y,mspe,1.0135293006896973,0.8,3200
posthoc_orth,y,bias2,1.006300687789917,0.8,3200
posthoc_orth,y,var,0.007228673901408911,0.8,3200
posthoc_orth,fx,mspe,0.02521633170545101,0.8,3200
posthoc_orth,fx,bias2,0.020352331921458244,0.8,3200
posthoc_orth,fx,var,0.00486399931833148,0.8,3200
posthoc_orth,fr,mspe,0.005887179169803858,0.8,3200
posthoc_orth,fr,bias2,0.001023179735057056,0.8,3200
posthoc_orth,fr,var,0.00486399931833148,0.8,3200
posthoc_orth,fz,mspe,0.021944057196378708,0.8,3200
posthoc_orth,fz,bias2,0.02061925083398819,0.8,3200
posthoc_orth,fz,var,0.0013248079922050238,0.8,3200
base,y,mspe,1.0130385160446167,0.9,3200
base,y,bias2,1.008317470550537,0.9,3200
base,y,var,0.0047210571356117725,0.9,3200
base,fx,mspe,0.07845761626958847,0.9,3200
base,fx,bias2,0.07518701255321503,0.9,3200
base,fx,var,0.0032706030178815126,0.9,3200
base,fr,mspe,0.17377491295337677,0.9,3200
base,fr,bias2,0.17050430178642273,0.9,3200
base,fr,var,0.0032706030178815126,0.9,3200
base,fz,mspe,0.07795459032058716,0.9,3200
base,fz,bias2,0.07795459032058716,0.9,3200
base,fz,var,0.0,0.9,3200
posthoc,y,mspe,1.011704444885254,0.9,3200
posthoc,y,bias2,1.0052188634872437,0.9,3200
posthoc,y,var,0.006485709920525551,0.9,3200
posthoc,fx,mspe,0.04718230292201042,0.9,3200
posthoc,fx,bias2,0.027027444913983345,0.9,3200
posthoc,fx,var,0.020154858008027077,0.9,3200
posthoc,fr,mspe,0.1117948517203331,0.9,3200
posthoc,fr,bias2,0.09163999557495117,0.9,3200
posthoc,fr,var,0.020154858008027077,0.9,3200
posthoc,fz,mspe,0.041847944259643555,0.9,3200
posthoc,fz,bias2,0.02457861416041851,0.9,3200
posthoc,fz,var,0.017269331961870193,0.9,3200
posthoc_orth,y,mspe,1.011704683303833,0.9,3200
posthoc_orth,y,bias2,1.0052189826965332,0.9,3200
posthoc_orth,y,var,0.00648576719686389,0.9,3200
posthoc_orth,fx,mspe,0.0242714025080204,0.9,3200
posthoc_orth,fx,bias2,0.020154831930994987,0.9,3200
posthoc_orth,fx,var,0.0041165719740092754,0.9,3200
