model,effect,metric,value,bz,n
posthoc_xfit,fr,var,0.005568103864789009,1,1600
posthoc_xfit,fz,mspe,0.013358227908611298,1,1600
posthoc_xfit,fz,bias2,0.0005701854825019836,1,1600
posthoc_xfit,fz,var,0.012788043357431889,1,1600
posthoc_orth_xfit,y,mspe,1.0250427722930908,1,1600
posthoc_orth_xfit,y,bias2,1.0092560052871704,1,1600
posthoc_orth_xfit,y,var,0.015786761417984962,1,1600
posthoc_orth_xfit,fx,mspe,0.026810886338353157,1,1600
posthoc_orth_xfit,fx,bias2,0.021819619461894035,1,1600
posthoc_orth_xfit,fx,var,0.00499126547947526,1,1600
posthoc_orth_xfit,fr,mspe,0.006857240106910467,1,1600
posthoc_orth_xfit,fr,bias2,0.00186597416177392,1,1600
posthoc_orth_xfit,fr,var,0.00499126547947526,1,1600
posthoc_orth_xfit,fz,mspe,0.034037891775369644,1,1600
posthoc_orth_xfit,fz,bias2,0.021043777465820312,1,1600
posthoc_orth_xfit,fz,var,0.012994113378226757,1,1600
posthoc_xfit,y,mspe,1.0249569416046143,1.5,1600
posthoc_xfit,y,bias2,1.0089542865753174,1.5,1600
posthoc_xfit,y,var,0.01600281149148941,1.5,1600
posthoc_xfit,fx,mspe,0.007965285331010818,1.5,1600
posthoc_xfit,fx,bias2,0.002070107264444232,1.5,1600
posthoc_xfit,fx,var,0.00589517829939723,1.5,1600
posthoc_xfit,fr,mspe,0.03289225697517395,1.5,1600
posthoc_xfit,fr,bias2,0.026997078210115433,1.5,1600
posthoc_xfit,fr,var,0.00589517829939723,1.5,1600
posthoc_xfit,fz,mspe,0.014361086301505566,1.5,1600
posthoc_xfit,fz,bias2,0.0005602434393949807,1.5,1600
posthoc_xfit,fz,var,0.013800843618810177,1.5,1600
posthoc_orth_xfit,y,mspe,1.0250033140182495,1.5,1600
posthoc_orth_xfit,y,bias2,1.008974552154541,1.5,1600
posthoc_orth_xfit,y,var,0.016028789803385735,1.5,1600
posthoc_orth_xfit,fx,mspe,0.02707918919622898,1.5,1600
posthoc_orth_xfit,fx,bias2,0.021749768406152725,1.5,1600
posthoc_orth_xfit,fx,var,0.005329419393092394,1.5,1600
posthoc_orth_xfit,fr,mspe,0.007030127104371786,1.5,1600
posthoc_orth_xfit,fr,bias2,0.001700707944110036,1.5,1600
posthoc_orth_xfit,fr,var,0.005329419393092394,1.5,1600
posthoc_orth_xfit,fz,mspe,0.035128045827150345,1.5,1600
posthoc_orth_xfit,fz,bias2,0.021058211103081703,1.5,1600
posthoc_orth_xfit,fz,var,0.014069834724068642,1.5,1600
posthoc_xfit,y,mspe,1.0260004997253418,2,1600
posthoc_xfit,y,bias2,1.009965181350708,2,1600
posthoc_xfit,y,var,0.016035184264183044,2,1600
posthoc_xfit,fx,mspe,0.0080055957660079,2,1600
posthoc_xfit,fx,bias2,0.0022036866284906864,2,1600
posthoc_xfit,fx,var,0.005801909137517214,2,1600
posthoc_xfit,fr,mspe,0.03251266106963158,2,1600
posthoc_xfit,fr,bias2,0.0267107505351305,2,1600
posthoc_xfit,fr,var,0.005801909137517214,2,1600
posthoc_xfit,fz,mspe,0.015765169635415077,2,1600
posthoc_xfit,fz,bias2,0.0005564262391999364,2,1600
posthoc_xfit,fz,var,0.015208742581307888,2,1600
posthoc_orth_xfit,y,mspe,1.0260374546051025,2,1600
posthoc_orth_xfit,y,bias2,1.0100035667419434,2,1600
posthoc_orth_xfit,y,var,0.016033869236707687,2,1600
posthoc_orth_xfit,fx,mspe,0.027111101895570755,2,1600
posthoc_orth_xfit,fx,bias2,0.021817464381456375,2,1600
posthoc_orth_xfit,fx,var,0.005293636117130518,2,1600
posthoc_orth_xfit,fr,mspe,0.007166894618421793,2,1600
posthoc_orth_xfit,fr,bias2,0.001873257802799344,2,1600
posthoc_orth_xfit,fr,var,0.005293636117130518,2,1600
posthoc_orth_xfit,fz,mspe,0.036606837064027786,2,1600
posthoc_orth_xfit,fz,bias2,0.021078577265143394,2,1600
posthoc_orth_xfit,fz,var,0.015528262592852116,2,1600
posthoc_xfit,y,mspe,1.0251377820968628,2.5,1600
posthoc_xfit,y,bias2,1.0093185901641846,2.5,1600
posthoc_xfit,y,var,0.015819214284420013,2.5,1600
posthoc_xfit,fx,mspe,0.007807312998920679,2.5,1600
