model,effect,metric,value,n,q
refit_orth,fx,mspe,0.03900037333369255,400,4
refit_orth,fx,bias2,0.02823881059885025,400,4
refit_orth,fx,var,0.010761563666164875,400,4
refit_orth,fr,mspe,0.020542852580547333,400,4
refit_orth,fr,bias2,0.009781287983059883,400,4
refit_orth,fr,var,0.010761563666164875,400,4
refit_orth,fz,mspe,0.022313447669148445,400,4
refit_orth,fz,bias2,0.016879480332136154,400,4
refit_orth,fz,var,0.005433967337012291,400,4
refit,y,mspe,1.0322184562683105,400,512
refit,y,bias2,1.0056748390197754,400,512
refit,y,var,0.026543568819761276,400,512
refit,fx,mspe,0.028128502890467644,400,512
refit,fx,bias2,0.00479880440980196,400,512
refit,fx,var,0.02332969754934311,400,512
refit,fr,mspe,0.04539850354194641,400,512
refit,fr,bias2,0.022068805992603302,400,512
refit,fr,var,0.02332969754934311,400,512
refit,fz,mspe,0.009098678827285767,400,512
refit,fz,bias2,2.00217232304567e-06,400,512
refit,fz,var,0.009096677415072918,400,512
refit_orth,y,mspe,1.0322184562683105,400,512
refit_orth,y,bias2,1.0056748390197754,400,512
refit_orth,y,var,0.02654353156685829,400,512
refit_orth,fx,mspe,0.041736580431461334,400,512
refit_orth,fx,bias2,0.02406536601483822,400,512
refit_orth,fx,var,0.017671212553977966,400,512
refit_orth,fr,mspe,0.022407248616218567,400,512
refit_orth,fr,bias2,0.004736034665256739,400,512
refit_orth,fr,var,0.017671212553977966,400,512
refit_orth,fz,mspe,0.022313443943858147,400,512
refit_orth,fz,bias2,0.016879478469491005,400,512
refit_orth,fz,var,0.005433965940028429,400,512
refit,y,mspe,1.0362635850906372,400,64
refit,y,bias2,1.0102496147155762,400,64
refit,y,var,0.026014095172286034,400,64
refit,fx,mspe,0.02811545878648758,400,64
refit,fx,bias2,0.006718390621244907,400,64
refit,fx,var,0.021397070959210396,400,64
refit,fr,mspe,0.049426279962062836,400,64
refit,fr,bias2,0.02802921272814274,400,64
refit,fr,var,0.021397070959210396,400,64
refit,fz,mspe,0.009575295262038708,400,64
refit,fz,bias2,0.000245459727011621,400,64
refit,fz,var,0.009329836815595627,400,64
refit_orth,y,mspe,1.0362651348114014,400,64
refit_orth,y,bias2,1.0102511644363403,400,64
refit_orth,y,var,0.026013962924480438,400,64
refit_orth,fx,mspe,0.04260192811489105,400,64
refit_orth,fx,bias2,0.02600986696779728,400,64
refit_orth,fx,var,0.016592061147093773,400,64
refit_orth,fr,mspe,0.023268986493349075,400,64
refit_orth,fr,bias2,0.006676926743239164,400,64
refit_orth,fr,var,0.016592061147093773,400,64
refit_orth,fz,mspe,0.022313447669148445,400,64
refit_orth,fz,bias2,0.016879480332136154,400,64
refit_orth,fz,var,0.005433967337012291,400,64
refit,y,mspe,1.032787799835205,400,8
refit,y,bias2,1.0105305910110474,400,8
refit,y,var,0.02225726656615734,400,8
refit,fx,mspe,0.025661367923021317,400,8
refit,fx,bias2,0.008385834284126759,400,8
refit,fx,var,0.017275532707571983,400,8
refit,fr,mspe,0.04665207862854004,400,8
refit,fr,bias2,0.029376549646258354,400,8
refit,fr,var,0.017275532707571983,400,8
refit,fz,mspe,0.007489311043173075,400,8
refit,fz,bias2,0.00014423849643208086,400,8
refit,fz,var,0.007345073390752077,400,8
refit_orth,y,mspe,1.0327882766723633,400,8
refit_orth,y,bias2,1.0105317831039429,400,8
refit_orth,y,var,0.02225659415125847,400,8
refit_orth,fx,mspe,0.040036145597696304,400,8
refit_orth,fx,bias2,0.027001071721315384,400,8
refit_orth,fx,var,0.013035077601671219,400,8
refit_orth,fr,mspe,0.021403344348073006,400,8
refit_orth,fr,bias2,0.008368266746401787,400,8
refit_orth,fr,var,0.013035077601671219,400,8
refit_orth,fz,mspe,0.022313442081212997,400,8
refit_orth,fz,bias2,0.016879482194781303,400,8
refit_orth,fz,var,0.005433962214738131,400,8
refit,y,mspe,1.0063737630844116,6400,1024
refit,y,bias2,1.003567099571228,6400,1024
refit,y,var,0.002806741511449218,6400,1024
refit,fx,mspe,0.0038323441985994577,6400,1024
refit,fx,bias2,0.0007914475863799453,6400,1024
refit,fx,var,0.003040896262973547,6400,1024
refit,fr,mspe,0.026237282902002335,6400,1024
refit,fr,bias2,0.02319638803601265,6400,1024
refit,fr,var,0.003040896262973547,6400,1024
refit,fz,mspe,0.0009553121053613722,6400,1024
refit,fz,bias2,0.00020925383432768285,6400,1024
refit,fz,var,0.0007460582419298589,6400,1024
refit_orth,y,mspe,1.0063780546188354,6400,1024
refit_orth,y,bias2,1.0035704374313354,6400,1024
refit_orth,y,var,0.0028075731825083494,6400,1024
refit_orth,fx,mspe,0.02249073050916195,6400,1024
refit_orth,fx,bias2,0.020213227719068527,6400,1024
refit_orth,fx,var,0.0022775051183998585,6400,1024
refit_orth,fr,mspe,0.002959769917652011,6400,1024
refit_orth,fr,bias2,0.0006822648574598134,6400,1024
refit_orth,fr,var,0.0022775051183998585,6400,1024
refit_orth,fz,mspe,0.018708977848291397,6400,1024
refit_orth,fz,bias2,0.01842525228857994,6400,1024
refit_orth,fz,var,0.00028372512315399945,6400,1024
refit,y,mspe,1.0069608688354492,6400,128
refit,y,bias2,1.0045225620269775,6400,128
refit,y,var,0.002438352210447192,6400,128
refit,fx,mspe,0.00356110162101686,6400,128
refit,fx,bias2,0.0009053868125192821,6400,128
refit,fx,var,0.002655714750289917,6400,128
refit,fr,mspe,0.027926301583647728,6400,128
refit,fr,bias2,0.02527059055864811,6400,128
refit,fr,var,0.002655714750289917,6400,128
refit,fz,mspe,0.0012299353256821632,6400,128
refit,fz,bias2,0.00044797963346354663,6400,128
refit,fz,var,0.0007819556631147861,6400,128
refit_orth,y,mspe,1.0069624185562134,6400,128
refit_orth,y,bias2,1.004523754119873,6400,128
refit_orth,y,var,0.0024386534933000803,6400,128
refit_orth,fx,mspe,0.02195698209106922,6400,128
refit_orth,fx,bias2,0.020043056458234787,6400,128
refit_orth,fx,var,0.0019139263313263655,6400,128
refit_orth,fr,mspe,0.002514445688575506,6400,128
refit_orth,fr,bias2,0.0006005192408338189,6400,128
refit_orth,fr,var,0.0019139263313263655,6400,128
refit_orth,fz,mspe,0.018708977848291397,6400,128
refit_orth,fz,bias2,0.01842525228857994,6400,128
refit_orth,fz,var,0.00028372506494633853,6400,128
refit,y,mspe,1.0070019960403442,6400,16
refit,y,bias2,1.004594326019287,6400,16
refit,y,var,0.002407773630693555,6400,16
refit,fx,mspe,0.003665805561468005,6400,16
refit,fx,bias2,0.0009768138406798244,6400,16
refit,fx,var,0.0026889913715422153,6400,16
refit,fr,mspe,0.028207730501890182,6400,16
refit,fr,bias2,0.025518739596009254,6400,16
refit,fr,var,0.0026889913715422153,6400,16
refit,fz,mspe,0.0013293640222400427,6400,16
refit,fz,bias2,0.00046971350093372166,6400,16
refit,fz,var,0.0008596506668254733,6400,16
refit_orth,y,mspe,1.006962776184082,6400,16
refit_orth,y,bias2,1.004562258720398,6400,16
refit_orth,y,var,0.002400613622739911,6400,16
refit_orth,fx,mspe,0.021938500925898552,6400,16
refit_orth,fx,bias2,0.020055795088410378,6400,16
refit_orth,fx,var,0.0018827042076736689,6400,16
refit_orth,fr,mspe,0.0025401872117072344,6400,16
refit_orth,fr,bias2,0.0006574830622412264,6400,16
refit_orth,fr,var,0.0018827042076736689,6400,16
refit_orth,fz,mspe,0.018708975985646248,6400,16
refit_orth,fz,bias2,0.01842525042593479,6400,16
refit_orth,fz,var,0.0002837250067386776,6400,16
refit,y,mspe,1.0156450271606445,6400,2
refit,y,bias2,1.0129554271697998,6400,2
refit,y,var,0.0026894528418779373,6400,2
refit,fx,mspe,0.0123400017619133,6400,2
refit,fx,bias2,0.009340881370007992,6400,2
refit,fx,var,0.0029991213232278824,6400,2
refit,fr,mspe,0.0495816133916378,6400,2
refit,fr,bias2,0.04658249020576477,6400,2
refit,fr,var,0.0029991213232278824,6400,2
refit,fz,mspe,0.005746233277022839,6400,2
refit,fz,bias2,0.004618251230567694,6400,2
refit,fz,var,0.0011279816972091794,6400,2
refit_orth,y,mspe,1.0156453847885132,6400,2
refit_orth,y,bias2,1.0129560232162476,6400,2
refit_orth,y,var,0.002689387183636427,6400,2
refit_orth,fx,mspe,0.027081074193120003,6400,2
refit_orth,fx,bias2,0.0249282605946064,6400,2
refit_orth,fx,var,0.0021528147626668215,6400,2
refit_orth,fr,mspe,0.0074501787312328815,6400,2
refit_orth,fr,bias2,0.005297364201396704,6400,2
refit_orth,fr,var,0.0021528147626668215,6400,2
refit_orth,fz,mspe,0.018708977848291397,6400,2
refit_orth,fz,bias2,0.01842525228857994,6400,2
refit_orth,fz,var,0.00028372491942718625,6400,2
refit,y,mspe,1.0064799785614014,6400,256
refit,y,bias2,1.0040013790130615,6400,256
refit,y,var,0.002478532725945115,6400,256
refit,fx,mspe,0.003433580044656992,6400,256
refit,fx,bias2,0.0007664109580218792,6400,256
refit,fx,var,0.0026671690866351128,6400,256
refit,fr,mspe,0.027200227603316307,6400,256
refit,fr,bias2,0.02453305758535862,6400,256
refit,fr,var,0.0026671690866351128,6400,256
refit,fz,mspe,0.001095747109502554,6400,256
refit,fz,bias2,0.0003671981394290924,6400,256
refit,fz,var,0.0007285487372428179,6400,256
refit_orth,y,mspe,1.0064811706542969,6400,256
refit_orth,y,bias2,1.004001259803772,6400,256
refit_orth,y,var,0.0024798333179205656,6400,256
refit_orth,fx,mspe,0.021978439763188362,6400,256
refit_orth,fx,bias2,0.020012719556689262,6400,256
refit_orth,fx,var,0.0019657209049910307,6400,256
refit_orth,fr,mspe,0.002497224137187004,6400,256
refit_orth,fr,bias2,0.0005315032321959734,6400,256
refit_orth,fr,var,0.0019657209049910307,6400,256
refit_orth,fz,mspe,0.018708975985646248,6400,256
refit_orth,fz,bias2,0.01842525228857994,6400,256
refit_orth,fz,var,0.00028372506494633853,6400,256
refit,y,mspe,1.006636381149292,6400,32
refit,y,bias2,1.0041583776474,6400,32
refit,y,var,0.0024780677631497383,6400,32
refit,fx,mspe,0.0035583805292844772,6400,32
refit,fx,bias2,0.0007692558574490249,6400,32
refit,fx,var,0.002789124846458435,6400,32
refit,fr,mspe,0.027519257739186287,6400,32
refit,fr,bias2,0.024730134755373,6400,32
refit,fr,var,0.002789124846458435,6400,32
refit,fz,mspe,0.0012259759241715074,6400,32
refit,fz,bias2,0.00039213820127770305,6400,32
refit,fz,var,0.0008338378393091261,6400,32
refit_orth,y,mspe,1.0066256523132324,6400,32
refit_orth,y,bias2,1.0041447877883911,6400,32
refit_orth,y,var,0.0024808840826153755,6400,32
refit_orth,fx,mspe,0.02194228582084179,6400,32
refit_orth,fx,bias2,0.019978508353233337,6400,32
refit_orth,fx,var,0.001963779330253601,6400,32
refit_orth,fr,mspe,0.0024764833506196737,6400,32
refit_orth,fr,bias2,0.0005127040203660727,6400,32
refit_orth,fr,var,0.001963779330253601,6400,32
refit_orth,fz,mspe,0.018708975985646248,6400,32
refit_orth,fz,bias2,0.01842525042593479,6400,32
refit_orth,fz,var,0.0002837253559846431,6400,32
refit,y,mspe,1.0086917877197266,6400,4
refit,y,bias2,1.0061814785003662,6400,4
refit,y,var,0.0025102668441832066,6400,4
refit,fx,mspe,0.004719736985862255,6400,4
refit,fx,bias2,0.0019985856488347054,6400,4
refit,fx,var,0.0027211513370275497,6400,4
refit,fr,mspe,0.03138350322842598,6400,4
refit,fr,bias2,0.02866235002875328,6400,4
refit,fr,var,0.0027211513370275497,6400,4
refit,fz,mspe,0.0016943507362157106,6400,4
refit,fz,bias2,0.0008351373835466802,6400,4
refit,fz,var,0.0008592131198383868,6400,4
refit_orth,y,mspe,1.008692979812622,6400,4
refit_orth,y,bias2,1.0061825513839722,6400,4
refit_orth,y,var,0.00251042190939188,6400,4
refit_orth,fx,mspe,0.02263163961470127,6400,4
refit_orth,fx,bias2,0.020641755312681198,6400,4
refit_orth,fx,var,0.001989884302020073,6400,4
refit_orth,fr,mspe,0.003329111263155937,6400,4
refit_orth,fr,bias2,0.0013392268447205424,6400,4
refit_orth,fr,var,0.001989884302020073,6400,4
refit_orth,fz,mspe,0.018708977848291397,6400,4
refit_orth,fz,bias2,0.01842525228857994,6400,4
refit_orth,fz,var,0.00028372491942718625,6400,4
refit,y,mspe,1.0061521530151367,6400,512
refit,y,bias2,1.0037025213241577,6400,512
refit,y,var,0.0024495464749634266,6400,512
refit,fx,mspe,0.003292328678071499,6400,512
refit,fx,bias2,0.000764452270232141,6400,512
refit,fx,var,0.0025278765242546797,6400,512
refit,fr,mspe,0.02666417509317398,6400,512
refit,fr,bias2,0.024136295542120934,6400,512
refit,fr,var,0.0025278765242546797,6400,512
refit,fz,mspe,0.0009852543007582426,6400,512
refit,fz,bias2,0.0003134477010462433,6400,512
refit,fz,var,0.0006718066288158298,6400,512
refit_orth,y,mspe,1.0061559677124023,6400,512
refit_orth,y,bias2,1.00370454788208,6400,512
refit_orth,y,var,0.002451453823596239,6400,512
refit_orth,fx,mspe,0.021959569305181503,6400,512
refit_orth,fx,bias2,0.02004050463438034,6400,512
refit_orth,fx,var,0.001919063157401979,6400,512
refit_orth,fr,mspe,0.0024901414290070534,6400,512
refit_orth,fr,bias2,0.0005710782716050744,6400,512
refit_orth,fr,var,0.001919063157401979,6400,512
refit_orth,fz,mspe,0.01870897226035595,6400,512
refit_orth,fz,bias2,0.018425248563289642,6400,512
refit_orth,fz,var,0.00028372497763484716,6400,512
refit,y,mspe,1.0071641206741333,6400,64
refit,y,bias2,1.0046693086624146,6400,64
refit,y,var,0.0024948494974523783,6400,64
refit,fx,mspe,0.0035459219943732023,6400,64
refit,fx,bias2,0.0009052071836777031,6400,64
refit,fx,var,0.00264071486890316,6400,64
refit,fr,mspe,0.027896108105778694,6400,64
refit,fr,bias2,0.025255393236875534,6400,64
refit,fr,var,0.00264071486890316,6400,64
refit,fz,mspe,0.0011981903808191419,6400,64
refit,fz,bias2,0.00044846051605418324,6400,64
refit,fz,var,0.0007497298647649586,6400,64
refit_orth,y,mspe,1.007164478302002,6400,64
refit_orth,y,bias2,1.0046685934066772,6400,64
refit_orth,y,var,0.002495927270501852,6400,64
refit_orth,fx,mspe,0.02202356420457363,6400,64
refit_orth,fx,bias2,0.020063048228621483,6400,64
refit_orth,fx,var,0.0019605171401053667,6400,64
refit_orth,fr,mspe,0.0025627112481743097,6400,64
refit_orth,fr,bias2,0.0006021937588229775,6400,64
refit_orth,fr,var,0.0019605171401053667,6400,64
refit_orth,fz,mspe,0.018708977848291397,6400,64
refit_orth,fz,bias2,0.01842525228857994,6400,64
refit_orth,fz,var,0.00028372497763484716,6400,64
refit,y,mspe,1.0075751543045044,6400,8
refit,y,bias2,1.0052658319473267,6400,8
refit,y,var,0.0023093558847904205,6400,8
refit,fx,mspe,0.00372112775221467,6400,8
refit,fx,bias2,0.0011858840007334948,6400,8
refit,fx,var,0.002535243984311819,6400,8
refit,fr,mspe,0.028569065034389496,6400,8
refit,fr,bias2,0.02603382058441639,6400,8
refit,fr,var,0.002535243984311819,6400,8
refit,fz,mspe,0.001275148126296699,6400,8
refit,fz,bias2,0.0005082313437014818,6400,8
refit,fz,var,0.0007669167243875563,6400,8
refit_orth,y,mspe,1.0075502395629883,6400,8
refit_orth,y,bias2,1.0052480697631836,6400,8
refit_orth,y,var,0.00230211834423244,6400,8
refit_orth,fx,mspe,0.021946266293525696,6400,8
refit_orth,fx,bias2,0.020163901150226593,6400,8
refit_orth,fx,var,0.0017823678208515048,6400,8
refit_orth,fr,mspe,0.0026036472991108894,6400,8
refit_orth,fr,bias2,0.0008212795946747065,6400,8
refit_orth,fr,var,0.0017823678208515048,6400,8
refit_orth,fz,mspe,0.018708979710936546,6400,8
refit_orth,fz,bias2,0.01842525415122509,6400,8
refit_orth,fz,var,0.0002837255015037954,6400,8
refit,y,mspe,1.01601243019104,800,1024
refit,y,bias2,1.004604697227478,800,1024
refit,y,var,0.011407836340367794,800,1024
refit,fx,mspe,0.01268533430993557,800,1024
refit,fx,bias2,0.0023136816453188658,800,1024
refit,fx,var,0.010371651500463486,800,1024
refit,fr,mspe,0.033326663076877594,800,1024
refit,fr,bias2,0.02295501157641411,800,1024
refit,fr,var,0.010371651500463486,800,1024
refit,fz,mspe,0.005401928443461657,800,1024
refit,fz,bias2,2.0391176803968847e-05,800,1024
refit,fz,var,0.005381537601351738,800,1024
refit_orth,y,mspe,1.0160125494003296,800,1024
refit_orth,y,bias2,1.004604697227478,800,1024
refit_orth,y,var,0.0114078214392066,800,1024
refit_orth,fx,mspe,0.029804475605487823,800,1024
refit_orth,fx,bias2,0.02209196798503399,800,1024
refit_orth,fx,var,0.00771250668913126,800,1024
refit_orth,fr,mspe,0.010007965378463268,800,1024
refit_orth,fr,bias2,0.0022954579908400774,800,1024
refit_orth,fr,var,0.00771250668913126,800,1024
refit_orth,fz,mspe,0.024139946326613426,800,1024
refit_orth,fz,bias2,0.022279296070337296,800,1024
refit_orth,fz,var,0.0018606495577841997,800,1024
refit,y,mspe,1.0176725387573242,800,128
refit,y,bias2,1.0062668323516846,800,128
refit,y,var,0.011405669152736664,800,128
refit,fx,mspe,0.013402985408902168,800,128
refit,fx,bias2,0.0032965498976409435,800,128
refit,fx,var,0.010106435045599937,800,128
refit,fr,mspe,0.03861616924405098,800,128
refit,fr,bias2,0.02850973606109619,800,128
refit,fr,var,0.010106435045599937,800,128
refit,fz,mspe,0.004766340367496014,800,128
refit,fz,bias2,0.00012656429316848516,800,128
refit,fz,var,0.004639775957912207,800,128
refit_orth,y,mspe,1.0176723003387451,800,128
refit_orth,y,bias2,1.0062665939331055,800,128
refit_orth,y,var,0.011405685916543007,800,128
refit_orth,fx,mspe,0.0301430132240057,800,128
refit_orth,fx,bias2,0.022465476766228676,800,128
refit_orth,fx,var,0.0076775397174060345,800,128
refit_orth,fr,mspe,0.010551738552749157,800,128
refit_orth,fr,bias2,0.002874198602512479,800,128
refit_orth,fr,var,0.0076775397174060345,800,128
refit_orth,fz,mspe,0.024139948189258575,800,128
refit_orth,fz,bias2,0.022279297932982445,800,128
refit_orth,fz,var,0.0018606499070301652,800,128
refit,y,mspe,1.0171147584915161,800,16
refit,y,bias2,1.007136583328247,800,16
refit,y,var,0.009978186339139938,800,16
refit,fx,mspe,0.012250750325620174,800,16
refit,fx,bias2,0.003398341592401266,800,16
refit,fx,var,0.008852409198880196,800,16
refit,fr,mspe,0.03792151063680649,800,16
refit,fr,bias2,0.02906910330057144,800,16
refit,fr,var,0.008852409198880196,800,16
refit,fz,mspe,0.005215204320847988,800,16
refit,fz,bias2,0.00019674163195304573,800,16
refit,fz,var,0.005018461961299181,800,16
refit_orth,y,mspe,1.0171079635620117,800,16
refit_orth,y,bias2,1.007124662399292,800,16
refit_orth,y,var,0.009983210824429989,800,16
refit_orth,fx,mspe,0.029101572930812836,800,16
refit_orth,fx,bias2,0.022819112986326218,800,16
refit_orth,fx,var,0.006282455753535032,800,16
refit_orth,fr,mspe,0.0091897277161479,800,16
refit_orth,fr,bias2,0.002907270798459649,800,16
refit_orth,fr,var,0.006282455753535032,800,16
refit_orth,fz,mspe,0.024139946326613426,800,16
refit_orth,fz,bias2,0.022279296070337296,800,16
refit_orth,fz,var,0.0018606503726914525,800,16
refit,y,mspe,1.0255341529846191,800,2
refit,y,bias2,1.0167256593704224,800,2
refit,y,var,0.008808515965938568,800,2
refit,fx,mspe,0.01869315095245838,800,2
refit,fx,bias2,0.01137700118124485,800,2
refit,fx,var,0.007316148839890957,800,2
refit,fr,mspe,0.050034187734127045,800,2
refit,fr,bias2,0.04271804168820381,800,2
refit,fr,var,0.007316148839890957,800,2
refit,fz,mspe,0.005280036944895983,800,2
refit,fz,bias2,0.0011215523118153214,800,2
refit,fz,var,0.004158484283834696,800,2
refit_orth,y,mspe,1.0255337953567505,800,2
refit_orth,y,bias2,1.0167250633239746,800,2
refit_orth,y,var,0.0088086798787117,800,2
refit_orth,fx,mspe,0.034377314150333405,800,2
refit_orth,fx,bias2,0.029251987114548683,800,2
refit_orth,fx,var,0.005125328432768583,800,2
refit_orth,fr,mspe,0.014696910046041012,800,2
refit_orth,fr,bias2,0.00957158301025629,800,2
refit_orth,fr,var,0.005125328432768583,800,2
refit_orth,fz,mspe,0.024139946326613426,800,2
refit_orth,fz,bias2,0.022279296070337296,800,2
refit_orth,fz,var,0.0018606499070301652,800,2
refit,y,mspe,1.0173027515411377,800,256
refit,y,bias2,1.006230115890503,800,256
refit,y,var,0.011072659865021706,800,256
refit,fx,mspe,0.013276043348014355,800,256
refit,fx,bias2,0.003150331089273095,800,256
refit,fx,var,0.010125710628926754,800,256
refit,fr,mspe,0.037750717252492905,800,256
refit,fr,bias2,0.027625007554888725,800,256
refit,fr,var,0.010125710628926754,800,256
refit,fz,mspe,0.005598124116659164,800,256
refit,fz,bias2,9.927466453518718e-05,800,256
refit,fz,var,0.005498850252479315,800,256
refit_orth,y,mspe,1.0173027515411377,800,256
refit_orth,y,bias2,1.006230115890503,800,256
refit_orth,y,var,0.011072668246924877,800,256
refit_orth,fx,mspe,0.030220232903957367,800,256
refit_orth,fx,bias2,0.02280372567474842,800,256
refit_orth,fx,var,0.007416503969579935,800,256
refit_orth,fr,mspe,0.010247685015201569,800,256
refit_orth,fr,bias2,0.0028311803471297026,800,256
refit_orth,fr,var,0.007416503969579935,800,256
refit_orth,fz,mspe,0.024139948189258575,800,256
refit_orth,fz,bias2,0.022279297932982445,800,256
refit_orth,fz,var,0.0018606495577841997,800,256
refit,y,mspe,1.01948881149292,800,32
refit,y,bias2,1.0076000690460205,800,32
refit,y,var,0.011888682842254639,800,32
refit,fx,mspe,0.013571910560131073,800,32
refit,fx,bias2,0.0029727923683822155,800,32
refit,fx,var,0.01059911772608757,800,32
refit,fr,mspe,0.03775894269347191,800,32
refit,fr,bias2,0.02715982496738434,800,32
refit,fr,var,0.01059911772608757,800,32
refit,fz,mspe,0.0053687975741922855,800,32
refit,fz,bias2,9.101801697397605e-05,800,32
refit,fz,var,0.0052777789533138275,800,32
refit_orth,y,mspe,1.019492745399475,800,32
refit_orth,y,bias2,1.0075982809066772,800,32
refit_orth,y,var,0.011894438415765762,800,32
refit_orth,fx,mspe,0.030975867062807083,800,32
refit_orth,fx,bias2,0.022835910320281982,800,32
refit_orth,fx,var,0.0081399567425251,800,32
refit_orth,fr,mspe,0.0108332559466362,800,32
refit_orth,fr,bias2,0.002693299436941743,800,32
refit_orth,fr,var,0.0081399567425251,800,32
refit_orth,fz,mspe,0.024139948189258575,800,32
refit_orth,fz,bias2,0.022279299795627594,800,32
refit_orth,fz,var,0.001860649324953556,800,32
refit,y,mspe,1.0200355052947998,800,4
refit,y,bias2,1.0098036527633667,800,4
refit,y,var,0.010231899097561836,800,4
refit,fx,mspe,0.013649319298565388,800,4
refit,fx,bias2,0.0045318822376430035,800,4
refit,fx,var,0.009117437526583672,800,4
refit,fr,mspe,0.038535576313734055,800,4
refit,fr,bias2,0.029418138787150383,800,4
refit,fr,var,0.009117437526583672,800,4
refit,fz,mspe,0.005625984165817499,800,4
refit,fz,bias2,0.000125617123558186,800,4
refit,fz,var,0.005500366911292076,800,4
refit_orth,y,mspe,1.0200353860855103,800,4
refit_orth,y,bias2,1.0098068714141846,800,4
refit_orth,y,var,0.010228557512164116,800,4
refit_orth,fx,mspe,0.03066238947212696,800,4
refit_orth,fx,bias2,0.024066464975476265,800,4
refit_orth,fx,var,0.006595924962311983,800,4
refit_orth,fr,mspe,0.010755444876849651,800,4
refit_orth,fr,bias2,0.004159519448876381,800,4
refit_orth,fr,var,0.006595924962311983,800,4
refit_orth,fz,mspe,0.024139946326613426,800,4
refit_orth,fz,bias2,0.022279297932982445,800,4
refit_orth,fz,var,0.0018606483936309814,800,4
refit,y,mspe,1.017136573791504,800,512
refit,y,bias2,1.005204439163208,800,512
refit,y,var,0.011932052671909332,800,512
refit,fx,mspe,0.013531926088035107,800,512
refit,fx,bias2,0.0026759342290461063,800,512
refit,fx,var,0.010855991393327713,800,512
refit,fr,mspe,0.037467386573553085,800,512
refit,fr,bias2,0.026611395180225372,800,512
refit,fr,var,0.010855991393327713,800,512
refit,fz,mspe,0.005136232357472181,800,512
refit,fz,bias2,5.5995107686612755e-05,800,512
refit,fz,var,0.005080237984657288,800,512
refit_orth,y,mspe,1.0171327590942383,800,512
refit_orth,y,bias2,1.005202054977417,800,512
refit_orth,y,var,0.011930781416594982,800,512
refit_orth,fx,mspe,0.030453024432063103,800,512
refit_orth,fx,bias2,0.022233283147215843,800,512
refit_orth,fx,var,0.008219737559556961,800,512
refit_orth,fr,mspe,0.010638227686285973,800,512
refit_orth,fr,bias2,0.0024184889625757933,800,512
refit_orth,fr,var,0.008219737559556961,800,512
refit_orth,fz,mspe,0.024139946326613426,800,512
refit_orth,fz,bias2,0.022279296070337296,800,512
refit_orth,fz,var,0.0018606495577841997,800,512
refit,y,mspe,1.0184919834136963,800,64
refit,y,bias2,1.006605863571167,800,64
refit,y,var,0.011886144056916237,800,64
refit,fx,mspe,0.013525593094527721,800,64
refit,fx,bias2,0.003109594341367483,800,64
refit,fx,var,0.010415998287498951,800,64
refit,fr,mspe,0.03847847506403923,800,64
refit,fr,bias2,0.028062473982572556,800,64
refit,fr,var,0.010415998287498951,800,64
refit,fz,mspe,0.005071098916232586,800,64
refit,fz,bias2,0.0001276103430427611,800,64
refit,fz,var,0.004943488631397486,800,64
refit_orth,y,mspe,1.0184931755065918,800,64
refit_orth,y,bias2,1.0066026449203491,800,64
refit_orth,y,var,0.01189066655933857,800,64
refit_orth,fx,mspe,0.030651547014713287,800,64
refit_orth,fx,bias2,0.022592740133404732,800,64
refit_orth,fx,var,0.00805880781263113,800,64
refit_orth,fr,mspe,0.010784558951854706,800,64
refit_orth,fr,bias2,0.002725751604884863,800,64
refit_orth,fr,var,0.00805880781263113,800,64
refit_orth,fz,mspe,0.024139950051903725,800,64
refit_orth,fz,bias2,0.022279299795627594,800,64
refit_orth,fz,var,0.0018606501398608088,800,64
refit,y,mspe,1.0191172361373901,800,8
refit,y,bias2,1.0090932846069336,800,8
refit,y,var,0.010023877955973148,800,8
refit,fx,mspe,0.012551161460578442,800,8
refit,fx,bias2,0.0038616156671196222,800,8
refit,fx,var,0.008689545094966888,800,8
refit,fr,mspe,0.03816132992506027,800,8
refit,fr,bias2,0.029471782967448235,800,8
refit,fr,var,0.008689545094966888,800,8
refit,fz,mspe,0.0050585162825882435,800,8
refit,fz,bias2,0.00019344892643857747,800,8
refit,fz,var,0.004865067079663277,800,8
refit_orth,y,mspe,1.01911199092865,800,8
refit_orth,y,bias2,1.0090985298156738,800,8
refit_orth,y,var,0.010013507679104805,800,8
refit_orth,fx,mspe,0.029659835621714592,800,8
refit_orth,fx,bias2,0.023329582065343857,800,8
refit_orth,fx,var,0.006330255419015884,800,8
refit_orth,fr,mspe,0.009714513085782528,800,8
refit_orth,fr,bias2,0.003384258132427931,800,8
refit_orth,fr,var,0.006330255419015884,800,8
refit_orth,fz,mspe,0.024139942601323128,800,8
refit_orth,fz,bias2,0.022279290482401848,800,8
refit_orth,fz,var,0.001860650721937418,800,8
