,confounding,q,Run,Model,Metric,MSE,Bias,Var
1806,True,16,1,NN,yhat,1.0585816,-0.0014222171,1.0586855
1807,True,16,1,NN,fxhat,7.618202,2.587568,0.92278767
1808,True,16,1,NN,fzhat,7.7607093,-2.6001642,0.99995524
1809,True,16,1,Covar NN,yhat,1.0066627,0.011684875,1.0066268
1810,True,16,1,Covar NN,fxhat,0.0014736096,0.0018476021,0.001470343
1811,True,16,1,Covar NN,fzhat,0.00037575437,-0.0013369056,0.00037400445
1812,True,16,2,NN,yhat,1.0305423,-0.0047098007,1.0306232
1813,True,16,2,NN,fxhat,8.227004,2.6976326,0.94987816
1814,True,16,2,NN,fzhat,8.2776575,-2.6983361,0.99673885
1815,True,16,2,Covar NN,yhat,0.9962716,-0.009120081,0.996288
1816,True,16,2,Covar NN,fxhat,0.003336674,0.043797534,0.0014185922
1817,True,16,2,Covar NN,fzhat,0.0035915978,-0.048911262,0.0011994066
1818,True,16,3,NN,yhat,1.0023125,-0.026907774,1.0016887
1819,True,16,3,NN,fxhat,8.784062,2.7933836,0.98117024
1820,True,16,3,NN,fzhat,8.831624,-2.8000445,0.9914744
1821,True,16,3,Covar NN,yhat,0.9804578,-0.034541395,0.9793627
1822,True,16,3,Covar NN,fxhat,0.010827715,-0.08471684,0.0036511382
1823,True,16,3,Covar NN,fzhat,0.0069862786,0.07042205,0.0020272154
1824,True,16,4,NN,yhat,1.0116374,0.0036247638,1.0117254
1825,True,16,4,NN,fxhat,8.835993,2.8030028,0.97926736
1826,True,16,4,NN,fzhat,8.819143,-2.7998652,0.9799946
1827,True,16,4,Covar NN,yhat,0.9926189,-0.0028054034,0.99271023
1828,True,16,4,Covar NN,fxhat,0.0582349,0.22336745,0.008342713
1829,True,16,4,Covar NN,fzhat,0.057802815,-0.22666009,0.006428669
1830,True,16,5,NN,yhat,1.0441878,0.019563703,1.0439094
1831,True,16,5,NN,fxhat,8.230844,2.7007942,0.9366498
1832,True,16,5,NN,fzhat,8.22209,-2.69352,0.96713614
1833,True,16,5,Covar NN,yhat,0.9999133,0.021997157,0.99952936
1834,True,16,5,Covar NN,fxhat,0.0033627052,0.02714291,0.0026262305
1835,True,16,5,Covar NN,fzhat,0.0015764748,-0.017435737,0.0012725971
1836,True,16,6,NN,yhat,1.038217,0.004962238,1.0382961
1837,True,16,6,NN,fxhat,8.723501,2.778334,1.0044625
1838,True,16,6,NN,fzhat,8.650975,-2.7630782,1.0164758
1839,True,16,6,Covar NN,yhat,1.007604,-0.0013192283,1.0077031
1840,True,16,6,Covar NN,fxhat,0.01067434,0.088020936,0.0029269473
1841,True,16,6,Covar NN,fzhat,0.008045872,-0.07904699,0.0017976256
1842,True,16,7,NN,yhat,1.0682948,0.012635627,1.068242
1843,True,16,7,NN,fxhat,7.3293014,2.5409062,0.8731846
1844,True,16,7,NN,fzhat,7.4543147,-2.539602,1.004836
1845,True,16,7,Covar NN,yhat,0.9902353,0.011590355,0.99020004
1846,True,16,7,Covar NN,fxhat,0.0034830903,0.0008368166,0.003482738
1847,True,16,7,Covar NN,fzhat,0.0014411088,-0.0005783073,0.0014409185
1848,True,16,8,NN,yhat,1.0269407,0.000977181,1.0270424
1849,True,16,8,NN,fxhat,8.384867,2.724149,0.96397525
1850,True,16,8,NN,fzhat,8.423396,-2.726472,0.9898464
1851,True,16,8,Covar NN,yhat,1.0068681,0.022116859,1.0064796
1852,True,16,8,Covar NN,fxhat,0.004566355,0.05405638,0.0016444277
1853,True,16,8,Covar NN,fzhat,0.0015124549,-0.03523931,0.00027067304
1854,True,16,9,NN,yhat,1.0768673,-0.0028776452,1.0769668
1855,True,16,9,NN,fxhat,8.063153,2.6677408,0.94640577
1856,True,16,9,NN,fzhat,8.134171,-2.6716514,0.9965495
1857,True,16,9,Covar NN,yhat,1.0231756,-0.019408036,1.0229013
1858,True,16,9,Covar NN,fxhat,0.003924659,-0.02557843,0.00327073
1859,True,16,9,Covar NN,fzhat,0.0006537242,0.0051379725,0.0006273882
1860,True,16,10,NN,yhat,1.0560635,0.00019959411,1.056169
1861,True,16,10,NN,fxhat,8.602973,2.7622724,0.9729236
1862,True,16,10,NN,fzhat,8.702285,-2.7767642,0.9919643
1863,True,16,10,Covar NN,yhat,1.0201938,0.008240445,1.0202279
1864,True,16,10,Covar NN,fxhat,0.001703738,0.020902514,0.0012669496
1865,True,16,10,Covar NN,fzhat,0.0014880524,-0.027353732,0.0007398998
1866,True,16,11,NN,yhat,1.0147264,0.0073500252,1.0147738
1867,True,16,11,NN,fxhat,8.703978,2.7728179,1.0155594
1868,True,16,11,NN,fzhat,8.719906,-2.776223,1.0125943
1869,True,16,11,Covar NN,yhat,1.0020279,-0.0011208007,1.0021268
1870,True,16,11,Covar NN,fxhat,0.04941885,-0.20608889,0.006946917
1871,True,16,11,Covar NN,fzhat,0.04346833,0.1942128,0.0057502924
1872,True,16,12,NN,yhat,1.0622894,-0.01735085,1.0620946
1873,True,16,12,NN,fxhat,8.370524,2.7164538,0.9915012
1874,True,16,12,NN,fzhat,8.392075,-2.7177536,1.0059903
1875,True,16,12,Covar NN,yhat,1.0170459,-0.019299958,1.0167751
1876,True,16,12,Covar NN,fxhat,0.03977281,0.18027085,0.007275955
1877,True,16,12,Covar NN,fzhat,0.04104371,-0.1835195,0.0073650423
1878,True,16,13,NN,yhat,1.1023699,-0.0124816075,1.1023244
1879,True,16,13,NN,fxhat,7.1657586,2.507003,0.88078207
1880,True,16,13,NN,fzhat,7.370454,-2.524444,0.9977346
1881,True,16,13,Covar NN,yhat,1.0015782,-0.009535592,1.0015875
1882,True,16,13,Covar NN,fxhat,0.0065769134,-0.07058794,0.0015944166
1883,True,16,13,Covar NN,fzhat,0.004445145,0.056092773,0.001298876
1884,True,16,14,NN,yhat,1.0766405,-0.01904582,1.0763855
1885,True,16,14,NN,fxhat,8.131315,2.6773472,0.9632222
1886,True,16,14,NN,fzhat,8.241057,-2.6887863,1.0115875
1887,True,16,14,Covar NN,yhat,1.0415355,-0.01963665,1.041254
1888,True,16,14,Covar NN,fxhat,0.038520303,0.17792992,0.0068619386
1889,True,16,14,Covar NN,fzhat,0.044683117,-0.1899596,0.00859932
1890,True,16,15,NN,yhat,1.0034678,-0.0008799141,1.0035673
1891,True,16,15,NN,fxhat,8.582089,2.7573557,0.97917753
1892,True,16,15,NN,fzhat,8.616132,-2.7605274,0.99572176
1893,True,16,15,Covar NN,yhat,0.9801313,0.012640582,0.9800696
1894,True,16,15,Covar NN,fxhat,0.025338361,0.14636135,0.0039171074
1895,True,16,15,Covar NN,fzhat,0.021393629,-0.13601229,0.0028945713
1896,True,16,16,NN,yhat,1.0376595,-0.01773974,1.0374485
1897,True,16,16,NN,fxhat,8.575656,2.7540758,0.99082166
1898,True,16,16,NN,fzhat,8.598665,-2.7583687,0.99016726
1899,True,16,16,Covar NN,yhat,1.0021414,-0.030696442,1.0012993
1900,True,16,16,Covar NN,fxhat,0.018158827,0.11566216,0.0047815703
1901,True,16,16,Covar NN,fzhat,0.019168757,-0.13291176,0.0015033704
1902,True,16,17,NN,yhat,1.0133054,0.025264923,1.0127684
1903,True,16,17,NN,fxhat,8.590464,2.7580628,0.98365134
1904,True,16,17,NN,fzhat,8.478176,-2.7326882,1.0106937
1905,True,16,17,Covar NN,yhat,0.9905875,0.009250024,0.990601
1906,True,16,17,Covar NN,fxhat,0.006353803,-0.067273304,0.001828288
1907,True,16,17,Covar NN,fzhat,0.0072721145,0.07663341,0.0013995755
1908,True,16,18,NN,yhat,1.1598057,-0.007930813,1.1598588
1909,True,16,18,NN,fxhat,6.6132655,2.403818,0.83500737
1910,True,16,18,NN,fzhat,6.8026595,-2.4117696,0.9861249
1911,True,16,18,Covar NN,yhat,1.0181258,-0.02086938,1.0177921
1912,True,16,18,Covar NN,fxhat,0.004934913,0.056420356,0.001751832
1913,True,16,18,Covar NN,fzhat,0.007767387,-0.07731045,0.0017906607
1914,True,16,19,NN,yhat,1.0352954,0.0073175216,1.0353454
1915,True,16,19,NN,fxhat,8.118781,2.680866,0.93183327
1916,True,16,19,NN,fzhat,8.165847,-2.6809533,0.97843426
1917,True,16,19,Covar NN,yhat,0.9863555,0.005676669,0.9864219
1918,True,16,19,Covar NN,fxhat,0.005444983,-0.061586145,0.001652295
1919,True,16,19,Covar NN,fzhat,0.005145459,0.05985791,0.0015626459
1920,True,16,20,NN,yhat,1.0385555,-0.0094804745,1.0385696
1921,True,16,20,NN,fxhat,9.047632,2.8350878,1.0100111
1922,True,16,20,NN,fzhat,9.062117,-2.8429275,0.9799773
1923,True,16,20,Covar NN,yhat,1.0190481,-0.0020581721,1.0191458
1924,True,16,20,Covar NN,fxhat,0.0011941973,-0.01466102,0.0009793497
1925,True,16,20,Covar NN,fzhat,0.0019828223,0.014243515,0.0017801228
1926,True,16,21,NN,yhat,1.0683165,-0.0069224653,1.0683755
1927,True,16,21,NN,fxhat,7.470237,2.5585501,0.9241488
1928,True,16,21,NN,fzhat,7.521827,-2.5580826,0.978138
1929,True,16,21,Covar NN,yhat,0.98976535,-0.005887345,0.9898297
1930,True,16,21,Covar NN,fxhat,0.0031919586,-0.03742041,0.0017918505
1931,True,16,21,Covar NN,fzhat,0.0019343918,0.038923036,0.00041943073
1932,True,16,22,NN,yhat,1.0211366,0.009549337,1.0211476
1933,True,16,22,NN,fxhat,8.826075,2.8013673,0.9785137
1934,True,16,22,NN,fzhat,8.769678,-2.7907538,0.9814685
1935,True,16,22,Covar NN,yhat,1.0009527,0.0033578265,1.0010417
1936,True,16,22,Covar NN,fxhat,0.0032795684,0.04001915,0.001678204
1937,True,16,22,Covar NN,fzhat,0.0015030416,-0.03559779,0.00023586252
1938,True,16,23,NN,yhat,1.0783515,-0.009099205,1.0783765
1939,True,16,23,NN,fxhat,7.7057595,2.6014814,0.93814695
1940,True,16,23,NN,fzhat,7.7963,-2.6040597,1.0152742
1941,True,16,23,Covar NN,yhat,1.0162241,0.008781691,1.0162486
1942,True,16,23,Covar NN,fxhat,0.008017114,-0.07214641,0.0028122896
1943,True,16,23,Covar NN,fzhat,0.008626788,0.087449335,0.0009794992
1944,True,16,24,NN,yhat,0.9976352,-0.021386392,0.9972775
1945,True,16,24,NN,fxhat,8.397759,2.7244804,0.97506464
1946,True,16,24,NN,fzhat,8.567764,-2.7466908,1.0235554
1947,True,16,24,Covar NN,yhat,0.97385186,-0.025997816,0.97327316
1948,True,16,24,Covar NN,fxhat,0.0058879666,0.068529524,0.0011917907
1949,True,16,24,Covar NN,fzhat,0.010917482,-0.09535172,0.0018257147
1950,True,32,0,NN,yhat,1.0440189,0.0012425791,1.0441217
1951,True,32,0,NN,fxhat,8.265864,2.690412,1.0276494
1952,True,32,0,NN,fzhat,8.219601,-2.681728,1.0280385
1953,True,32,0,Covar NN,yhat,1.003791,0.021666456,1.0034219
1954,True,32,0,Covar NN,fxhat,0.0062118,0.029228052,0.0053580566
1955,True,32,0,Covar NN,fzhat,0.0005869031,-0.00012011182,0.00058694737
1956,True,32,1,NN,yhat,1.0359808,-0.023123821,1.0355496
1957,True,32,1,NN,fxhat,8.796659,2.78988,1.0133297
1958,True,32,1,NN,fzhat,8.966657,-2.8193636,1.0179493
1959,True,32,1,Covar NN,yhat,1.0150795,-0.016022103,1.0149244
1960,True,32,1,Covar NN,fxhat,0.09684465,0.29093102,0.012204999
1961,True,32,1,Covar NN,fzhat,0.10715024,-0.31331256,0.008986382
1962,True,32,2,NN,yhat,1.0575792,0.00530653,1.0576566
1963,True,32,2,NN,fxhat,7.8399634,2.6282887,0.9321555
1964,True,32,2,NN,fzhat,7.9168305,-2.6319978,0.9895164
1965,True,32,2,Covar NN,yhat,1.0240059,0.013343518,1.0239303
1966,True,32,2,Covar NN,fxhat,0.052028637,-0.20869336,0.008476555
1967,True,32,2,Covar NN,fzhat,0.049304485,0.21302104,0.003926905
1968,True,32,3,NN,yhat,1.0182881,-0.002783404,1.0183823
1969,True,32,3,NN,fxhat,8.61803,2.7565832,1.0193802
1970,True,32,3,NN,fzhat,8.6554165,-2.7609422,1.0327184
1971,True,32,3,Covar NN,yhat,1.0064791,-0.0046559866,1.0065582
1972,True,32,3,Covar NN,fxhat,0.16273874,0.37101147,0.02509175
1973,True,32,3,Covar NN,fzhat,0.16242464,-0.37724286,0.02011448
1974,True,32,4,NN,yhat,0.98811346,0.010620642,0.9880995
1975,True,32,4,NN,fxhat,8.7182045,2.7826135,0.97536576
1976,True,32,4,NN,fzhat,8.636711,-2.7674916,0.97779995
1977,True,32,4,Covar NN,yhat,0.9751589,0.005267967,0.9752287
1978,True,32,4,Covar NN,fxhat,0.00475351,0.04080633,0.0030886624
1979,True,32,4,Covar NN,fzhat,0.0016539168,-0.031037051,0.0006906873
1980,True,32,5,NN,yhat,1.0355465,-0.0043487367,1.0356313
1981,True,32,5,NN,fxhat,8.941609,2.8116937,1.0360911
1982,True,32,5,NN,fzhat,8.915875,-2.8094642,1.0228882
1983,True,32,5,Covar NN,yhat,1.0196391,0.020296505,1.0193292
1984,True,32,5,Covar NN,fxhat,0.0043667834,0.031485282,0.003375798
1985,True,32,5,Covar NN,fzhat,0.00050246203,-0.004610528,0.00048125323
1986,True,32,6,NN,yhat,1.032976,0.0008631878,1.0330787
1987,True,32,6,NN,fxhat,8.52057,2.7484388,0.96674865
1988,True,32,6,NN,fzhat,8.497146,-2.7405114,0.98684114
1989,True,32,6,Covar NN,yhat,1.01481,-0.005721343,1.0148787
1990,True,32,6,Covar NN,fxhat,0.029362854,-0.15751232,0.004553171
1991,True,32,6,Covar NN,fzhat,0.02822646,0.15885557,0.0029916724
1992,True,32,7,NN,yhat,1.0290897,0.0063940766,1.0291518
1993,True,32,7,NN,fxhat,8.409938,2.7336185,0.93736106
1994,True,32,7,NN,fzhat,8.463163,-2.7383013,0.9649666
1995,True,32,7,Covar NN,yhat,1.0107025,0.004094167,1.0107869
1996,True,32,7,Covar NN,fxhat,0.0072430694,-0.066254914,0.0028536415
1997,True,32,7,Covar NN,fzhat,0.0039599463,0.059272412,0.00044677284
1998,True,32,8,NN,yhat,1.0294132,0.014358705,1.0293101
1999,True,32,8,NN,fxhat,8.895367,2.803743,1.034494
2000,True,32,8,NN,fzhat,8.79766,-2.7878942,1.0254072
2001,True,32,8,Covar NN,yhat,1.0107749,0.013154158,1.010703
2002,True,32,8,Covar NN,fxhat,0.10415338,0.29987913,0.014227324
2003,True,32,8,Covar NN,fzhat,0.09027696,-0.2852347,0.008919016
2004,True,32,9,NN,yhat,1.0119383,0.0037381912,1.0120256
2005,True,32,9,NN,fxhat,8.927544,2.8096368,1.0335864
2006,True,32,9,NN,fzhat,8.890761,-2.806102,1.0166554
2007,True,32,9,Covar NN,yhat,0.9980248,-0.0045141764,0.9981042
2008,True,32,9,Covar NN,fxhat,0.13340731,0.3396429,0.018051788
2009,True,32,9,Covar NN,fzhat,0.13180797,-0.34436017,0.0132253645
2010,True,32,10,NN,yhat,1.0517784,-0.007622512,1.0518255
2011,True,32,10,NN,fxhat,8.282172,2.7030864,0.9755938
2012,True,32,10,NN,fzhat,8.385288,-2.7132714,1.0235498
2013,True,32,10,Covar NN,yhat,1.021153,0.00053497276,1.0212549
2014,True,32,10,Covar NN,fxhat,0.07547537,-0.24562712,0.015144203
2015,True,32,10,Covar NN,fzhat,0.07076242,0.24359953,0.011422828
2016,True,32,11,NN,yhat,1.019609,-0.00014980002,1.0197109
2017,True,32,11,NN,fxhat,9.05877,2.8346012,1.0239078
2018,True,32,11,NN,fzhat,9.083362,-2.8404398,1.0153654
2019,True,32,11,Covar NN,yhat,1.0039508,0.021950545,1.0035692
2020,True,32,11,Covar NN,fxhat,0.016248623,0.10545527,0.0051283166
2021,True,32,11,Covar NN,fzhat,0.009241219,-0.08919333,0.0012858959
2022,True,32,12,NN,yhat,1.0528436,-0.0028827018,1.0529406
2023,True,32,12,NN,fxhat,8.387893,2.729891,0.9356825
2024,True,32,12,NN,fzhat,8.449813,-2.7355282,0.96679693
2025,True,32,12,Covar NN,yhat,1.0390124,-0.0006808035,1.0391158
2026,True,32,12,Covar NN,fxhat,0.040827688,0.1787536,0.008875726
2027,True,32,12,Covar NN,fzhat,0.039173182,-0.18218881,0.005981011
2028,True,32,13,NN,yhat,1.0066323,0.011788397,1.0065941
2029,True,32,13,NN,fxhat,8.909701,2.8150704,0.9851793
2030,True,32,13,NN,fzhat,8.931272,-2.8161032,1.000934
2031,True,32,13,Covar NN,yhat,0.99338156,0.018627653,0.9931339
2032,True,32,13,Covar NN,fxhat,0.22686099,0.44808564,0.026082866
2033,True,32,13,Covar NN,fzhat,0.21929522,-0.4422792,0.023686728
2034,True,32,14,NN,yhat,1.017668,-0.014781916,1.0175513
2035,True,32,14,NN,fxhat,8.618808,2.7679405,0.957409
2036,True,32,14,NN,fzhat,8.76223,-2.789348,0.9818675
2037,True,32,14,Covar NN,yhat,0.9981367,-0.0031032257,0.998227
2038,True,32,14,Covar NN,fxhat,0.08132035,0.26643804,0.010332167
2039,True,32,14,Covar NN,fzhat,0.08489498,-0.27616647,0.008627926
2040,True,32,15,NN,yhat,0.993609,0.005798662,0.99367476
2041,True,32,15,NN,fxhat,8.557876,2.7490344,1.0007855
2042,True,32,15,NN,fzhat,8.602032,-2.7547884,1.0132724
2043,True,32,15,Covar NN,yhat,0.985324,0.004101073,0.98540574
2044,True,32,15,Covar NN,fxhat,0.003921183,0.006852932,0.003874608
2045,True,32,15,Covar NN,fzhat,0.0010335771,-0.014304329,0.0008290461
2046,True,32,16,NN,yhat,1.0299879,0.024546657,1.0294886
2047,True,32,16,NN,fxhat,8.873605,2.812351,0.96438086
2048,True,32,16,NN,fzhat,8.897497,-2.81541,0.9710612
2049,True,32,16,Covar NN,yhat,1.0203556,0.029613111,1.0195806
2050,True,32,16,Covar NN,fxhat,0.06961369,0.24323298,0.010452444
2051,True,32,16,Covar NN,fzhat,0.06495598,-0.24122481,0.006767243
2052,True,32,17,NN,yhat,1.0151021,-0.024846807,1.0145863
2053,True,32,17,NN,fxhat,8.464822,2.7350707,0.98430854
2054,True,32,17,NN,fzhat,8.563775,-2.7495902,1.0036283
2055,True,32,17,Covar NN,yhat,0.98936015,-0.026648844,0.9887489
2056,True,32,17,Covar NN,fxhat,0.0047109127,-0.042064235,0.002941807
2057,True,32,17,Covar NN,fzhat,0.0010021682,0.025742637,0.0003395188
2058,True,32,18,NN,yhat,1.0127225,0.004832708,1.0128003
2059,True,32,18,NN,fxhat,8.815331,2.8026278,0.96070397
2060,True,32,18,NN,fzhat,8.768371,-2.7926161,0.9697656
2061,True,32,18,Covar NN,yhat,1.0017627,0.006517923,1.0018204
2062,True,32,18,Covar NN,fxhat,0.23096555,0.45280826,0.025932815
2063,True,32,18,Covar NN,fzhat,0.21967807,-0.44111073,0.025101904
2064,True,32,19,NN,yhat,1.0492082,0.021579536,1.0488473
2065,True,32,19,NN,fxhat,8.63692,2.7642872,0.99573785
2066,True,32,19,NN,fzhat,8.557328,-2.7496834,0.99666804
2067,True,32,19,Covar NN,yhat,1.0220338,0.016813586,1.0218532
2068,True,32,19,Covar NN,fxhat,0.0070899474,-0.06299828,0.0031214766
2069,True,32,19,Covar NN,fzhat,0.006521476,0.07283583,0.0012165385
2070,True,32,20,NN,yhat,0.9886916,0.0042253006,0.98877263
2071,True,32,20,NN,fxhat,8.694212,2.7750983,0.9931394
2072,True,32,20,NN,fzhat,8.71732,-2.7769878,1.0057601
2073,True,32,20,Covar NN,yhat,0.9798205,0.009195276,0.97983396
2074,True,32,20,Covar NN,fxhat,0.0040575094,-0.045297235,0.0020058707
2075,True,32,20,Covar NN,fzhat,0.003076116,0.048377622,0.0007357958
2076,True,32,21,NN,yhat,1.0541667,0.0030678364,1.0542628
2077,True,32,21,NN,fxhat,7.933027,2.6394656,0.96634537
2078,True,32,21,NN,fzhat,7.941332,-2.63401,1.0034231
2079,True,32,21,Covar NN,yhat,0.9946309,0.014919432,0.99450773
2080,True,32,21,Covar NN,fxhat,0.0025217296,-0.007432916,0.0024667282
2081,True,32,21,Covar NN,fzhat,0.0021428063,0.024739742,0.0015309048
2082,True,32,22,NN,yhat,1.02895,-0.026230648,1.0283648
2083,True,32,22,NN,fxhat,8.589677,2.7621047,0.9605499
2084,True,32,22,NN,fzhat,8.735997,-2.7814236,0.9997795
2085,True,32,22,Covar NN,yhat,1.0194824,-0.003762673,1.0195701
2086,True,32,22,Covar NN,fxhat,0.6619876,0.7655436,0.07593814
2087,True,32,22,Covar NN,fzhat,0.65884405,-0.7623944,0.07760657
2088,True,32,23,NN,yhat,1.0144669,-0.0034539504,1.0145563
2089,True,32,23,NN,fxhat,8.564787,2.7582715,0.9568208
2090,True,32,23,NN,fzhat,8.586674,-2.7596118,0.971313
2091,True,32,23,Covar NN,yhat,1.0008873,0.005899773,1.0009525
2092,True,32,23,Covar NN,fxhat,0.23862964,0.4572486,0.02955634
2093,True,32,23,Covar NN,fzhat,0.2302869,-0.4492356,0.028477147
2094,True,32,24,NN,yhat,1.0579596,0.024186382,1.0574805
2095,True,32,24,NN,fxhat,8.285137,2.7081652,0.95107466
2096,True,32,24,NN,fzhat,8.24292,-2.689696,1.0085559
2097,True,32,24,Covar NN,yhat,1.0226463,0.028897095,1.0219134
2098,True,32,24,Covar NN,fxhat,0.021090763,0.13140076,0.0038249837
2099,True,32,24,Covar NN,fzhat,0.014190402,-0.10822126,0.002478808
2100,True,64,0,NN,yhat,1.0263836,-0.0042527877,1.0264682
2101,True,64,0,NN,fxhat,8.659897,2.7711957,0.98046845
2102,True,64,0,NN,fzhat,8.767972,-2.7893806,0.98742634
2103,True,64,0,Covar NN,yhat,1.0163807,0.015640626,1.0162377
2104,True,64,0,Covar NN,fxhat,0.056080334,0.21332033,0.010575824
2105,True,64,0,Covar NN,fzhat,0.050301466,-0.21161138,0.0055226376
2106,True,64,1,NN,yhat,1.0208797,-0.0024942681,1.0209756
2107,True,64,1,NN,fxhat,8.837336,2.8011165,0.9911804
2108,True,64,1,NN,fzhat,8.81507,-2.7983367,0.98447955
2109,True,64,1,Covar NN,yhat,1.0132208,-0.008012966,1.0132579
2110,True,64,1,Covar NN,fxhat,0.36488563,0.56441593,0.046324804
2111,True,64,1,Covar NN,fzhat,0.36487097,-0.5671549,0.04321058
2112,True,64,2,NN,yhat,1.0213977,0.020533584,1.0210781
2113,True,64,2,NN,fxhat,8.943297,2.8204753,0.9883149
2114,True,64,2,NN,fzhat,8.775271,-2.7899137,0.9917516
2115,True,64,2,Covar NN,yhat,1.0122166,0.0016496833,1.0123152
2116,True,64,2,Covar NN,fxhat,0.12449724,-0.3224469,0.020527253
2117,True,64,2,Covar NN,fzhat,0.12548947,0.33412448,0.013851699
2118,True,64,3,NN,yhat,1.0393527,-0.026970994,1.038729
2119,True,64,3,NN,fxhat,9.145216,2.853762,1.0013587
2120,True,64,3,NN,fzhat,9.20336,-2.865963,0.9897148
2121,True,64,3,Covar NN,yhat,1.0333579,-0.021586452,1.0329951
2122,True,64,3,Covar NN,fxhat,0.39041206,0.5872982,0.045497388
2123,True,64,3,Covar NN,fzhat,0.38941288,-0.5941147,0.0364441
2124,True,64,4,NN,yhat,1.0005655,0.00021083432,1.0006655
2125,True,64,4,NN,fxhat,8.903329,2.8070865,1.0236961
2126,True,64,4,NN,fzhat,8.902638,-2.809531,1.0092746
2127,True,64,4,Covar NN,yhat,0.99646574,0.0015627147,0.9965629
2128,True,64,4,Covar NN,fxhat,1.5827072,1.1802782,0.18966943
2129,True,64,4,Covar NN,fzhat,1.5718687,-1.1813709,0.17624883
2130,True,64,5,NN,yhat,1.027538,-0.013101532,1.027469
2131,True,64,5,NN,fxhat,8.615702,2.7640173,0.9760053
2132,True,64,5,NN,fzhat,8.650198,-2.7650387,1.0048604
2133,True,64,5,Covar NN,yhat,1.0145836,-0.012224846,1.0145355
2134,True,64,5,Covar NN,fxhat,0.020131357,-0.10175727,0.009777788
2135,True,64,5,Covar NN,fzhat,0.013009297,0.10161291,0.0026843809
2136,True,64,6,NN,yhat,1.0033371,0.020063583,1.0030347
2137,True,64,6,NN,fxhat,9.099073,2.838807,1.0403526
2138,True,64,6,NN,fzhat,9.011375,-2.830501,0.9997411
2139,True,64,6,Covar NN,yhat,0.9975155,0.015598778,0.99737203
2140,True,64,6,Covar NN,fxhat,0.029246833,0.14170055,0.00916871
2141,True,64,6,Covar NN,fzhat,0.02061218,-0.137859,0.0016072345
2142,True,64,7,NN,yhat,1.0146202,-0.019059,1.0143584
2143,True,64,7,NN,fxhat,8.402247,2.7261643,0.9703739
2144,True,64,7,NN,fzhat,8.51001,-2.7397714,1.0037636
2145,True,64,7,Covar NN,yhat,1.0023891,-0.0031015624,1.0024797
2146,True,64,7,Covar NN,fxhat,0.27147552,0.48215747,0.03900368
2147,True,64,7,Covar NN,fzhat,0.26519832,-0.47980747,0.034986578
2148,True,64,8,NN,yhat,1.0381688,0.011382135,1.038143
2149,True,64,8,NN,fxhat,9.229382,2.868204,1.0028878
2150,True,64,8,NN,fzhat,9.089224,-2.846074,0.98918515
2151,True,64,8,Covar NN,yhat,1.0294263,-0.0013912349,1.0295273
2152,True,64,8,Covar NN,fxhat,0.46685293,0.6390841,0.058430295
2153,True,64,8,Covar NN,fzhat,0.44051158,-0.6297279,0.043958798
2154,True,64,9,NN,yhat,1.0207332,-0.020054925,1.0204331
2155,True,64,9,NN,fxhat,9.261907,2.867085,1.0418332
2156,True,64,9,NN,fzhat,9.296687,-2.8799067,1.0029273
2157,True,64,9,Covar NN,yhat,1.0148306,-0.0315078,1.0139393
2158,True,64,9,Covar NN,fxhat,0.5040938,0.66740376,0.05867185
2159,True,64,9,Covar NN,fzhat,0.52644646,-0.691678,0.04803289
2160,True,64,10,NN,yhat,1.0254011,-0.01607274,1.0252454
2161,True,64,10,NN,fxhat,8.938311,2.8138185,1.0208383
2162,True,64,10,NN,fzhat,9.05004,-2.8360493,1.0069658
2163,True,64,10,Covar NN,yhat,1.018553,0.026713727,1.0179414
2164,True,64,10,Covar NN,fxhat,1.823517,1.2758181,0.19582431
2165,True,64,10,Covar NN,fzhat,1.7622089,-1.2552626,0.18654366
2166,True,64,11,NN,yhat,1.0053207,-0.011265784,1.0052943
2167,True,64,11,NN,fxhat,8.873287,2.805322,1.0035567
2168,True,64,11,NN,fzhat,8.901463,-2.8092175,1.009862
2169,True,64,11,Covar NN,yhat,0.998226,0.005927717,0.99829066
2170,True,64,11,Covar NN,fxhat,0.38889703,0.5838362,0.0480371
2171,True,64,11,Covar NN,fzhat,0.3665434,-0.5705386,0.04103327
2172,True,64,12,NN,yhat,1.0016407,-0.011315199,1.0016128
2173,True,64,12,NN,fxhat,8.146781,2.676483,0.9833202
2174,True,64,12,NN,fzhat,8.232764,-2.6858099,1.019291
2175,True,64,12,Covar NN,yhat,0.9949365,-0.00883805,0.9949579
2176,True,64,12,Covar NN,fxhat,0.010386937,-0.031229215,0.009412615
2177,True,64,12,Covar NN,fzhat,0.0013210463,0.024379333,0.0007267668
2178,True,64,13,NN,yhat,1.0257939,-0.056139607,1.0227445
2179,True,64,13,NN,fxhat,8.68922,2.7773485,0.97565126
2180,True,64,13,NN,fzhat,8.920512,-2.8158832,0.99141234
2181,True,64,13,Covar NN,yhat,1.019955,-0.03899589,1.0185362
2182,True,64,13,Covar NN,fxhat,0.14321007,0.35236162,0.019053232
2183,True,64,13,Covar NN,fzhat,0.15660441,-0.37375253,0.016915133
2184,True,64,14,NN,yhat,1.0398924,0.026666474,1.0392852
2185,True,64,14,NN,fxhat,8.816863,2.795721,1.000908
2186,True,64,14,NN,fzhat,8.681725,-2.774419,0.98442316
2187,True,64,14,Covar NN,yhat,1.0280389,-0.0016634003,1.028139
