method,N,seed,mspe_y,mspe_fx,mspe_fz,corr_fx_z,b_z_hat,val_loss
nam_precond,51200,9,0.9707731008529663,0.008672649972140789,0.00863734632730484,0.03777088562017045,1.3266632556915283,0.9945977337658405
nam_precond,51200,7,0.9726691842079163,0.0008308168035000563,0.0028757774271070957,0.20952572967544406,1.187756896018982,0.9973541006445885
nam_precond,51200,4,0.9785436987876892,0.00129121751524508,0.017697324976325035,0.3364126390354841,0.5328294634819031,1.0091309727728366
nam_precond,51200,8,0.9719645380973816,0.001832077861763537,4.213050488033332e-06,0.3213454471570982,0.9969708919525146,1.0035590648651123
nam_precond,51200,6,0.9729634523391724,0.0021016187965869904,5.779028015240328e-06,0.2059905788347222,0.9923871755599976,1.0090602761507035
nam_precond,51200,0,0.9664376974105835,0.001264352584257722,0.00014697527512907982,0.2702424129092177,0.9574909210205078,0.9966713112592697
nam_precond_refit,100,4,1.0403293371200562,0.17155642807483673,0.285613477230072,-0.5448755203043818,2.7039895057678223,1.236647264957428
nam_precond_refit,100,9,1.1357516050338745,1.083714485168457,0.9214987754821777,0.907833259290926,-2.3202900886535645,1.3310966205596924
nam_precond_refit,100,6,1.0242575407028198,0.05100233480334282,0.004027411807328463,0.1130982598261275,1.2182966470718384,1.170447211265564
nam_precond_refit,100,1,1.0895495414733887,0.06303688883781433,0.031993139535188675,0.5409450137955588,0.37131351232528687,0.6441149628162384
nam_precond_refit,100,7,1.0261069536209106,0.04940727353096008,0.0026771770790219307,-0.11214070302623366,1.1811977624893188,0.9022943639755249
nam_precond_refit,100,8,1.0488885641098022,0.03129594027996063,0.11332239955663681,-0.14589261650544347,2.129080295562744,0.8076226592063904
nam_precond_refit,100,2,1.0973514318466187,0.10442785173654556,0.0012485451297834516,0.003150748519817941,0.8758275508880615,1.1092433691024781
nam_precond_refit,100,3,1.0250511169433594,0.017096059396862984,0.005784578155726194,0.2047540101040803,1.2602230310440063,0.9312742495536804
nam_precond_refit,100,0,1.0132235288619995,0.018506433814764023,0.003939866088330746,0.25418418484845484,0.78975909948349,1.1850429344177247
nam_precond_refit,100,5,1.108241319656372,0.03481520712375641,0.2217308133840561,-0.22098731603695648,2.653543710708618,0.8466325879096985
nam_precond_refit,200,0,1.005182147026062,0.06150495260953903,0.022190244868397713,-0.21675555451235462,1.4527592658996582,0.8385765254497528
nam_precond_refit,200,2,1.032591700553894,0.0176595039665699,0.09948617219924927,-0.039904809341492105,2.1030404567718506,1.1685099750757217
nam_precond_refit,200,5,1.013400912284851,0.018542472273111343,0.017774948850274086,0.32537316518483334,0.5318053364753723,1.048317477107048
nam_precond_refit,200,3,1.0645416975021362,0.10873738676309586,0.1129341870546341,-0.16371362413387358,2.1762373447418213,0.9586606323719025
nam_precond_refit,200,1,1.1249682903289795,0.046678248792886734,0.1236821711063385,0.10442225442194723,2.227388858795166,0.9770524650812149
nam_precond_refit,200,8,1.0530821084976196,0.03740283101797104,0.009228670969605446,0.04817965675146752,1.2682485580444336,1.0185864716768265
nam_precond_refit,200,9,0.9817250967025757,0.02445075660943985,0.016270171850919724,0.042682903209009485,1.4073268175125122,1.3243846595287323
nam_precond_refit,200,6,1.0233094692230225,0.028402743861079216,0.033889323472976685,0.10101233675827091,1.6023075580596924,0.8572961539030075
nam_precond_refit,200,4,1.015679121017456,0.02830197475850582,0.0034761112183332443,0.1985989366277381,1.136041522026062,1.086040437221527
nam_precond_refit,200,7,0.9900717735290527,0.010853070765733719,0.02152414061129093,0.05331702345600612,1.511285662651062,0.8235540091991425
nam_precond_refit,400,2,1.0153791904449463,0.04768950492143631,0.10705206543207169,-0.240590156905522,2.148479700088501,0.8627367317676544
nam_precond_refit,400,0,0.9983351230621338,0.01300776470452547,0.0038986478466540575,0.08500343091284991,0.8075678944587708,1.0760640799999237
nam_precond_refit,400,4,0.9938591718673706,0.014309871941804886,0.002448529237881303,0.24038476220610028,1.0416172742843628,0.8521555960178375
nam_precond_refit,400,3,0.9894148111343384,0.014071724377572536,0.0013031448470428586,0.25773366773051015,0.8743590116500854,1.0979355424642563
nam_precond_refit,400,5,0.9733272194862366,0.005477996077388525,0.00902083795517683,0.24157193151123948,0.6672278046607971,1.0027268528938293
nam_precond_refit,400,9,0.9884811639785767,0.03423865884542465,0.017067398875951767,-0.10781553794695263,1.4382858276367188,1.0666892230510712
nam_precond_refit,400,1,0.9758232235908508,0.025332042947411537,0.014258308336138725,-0.06523917468093944,1.4160287380218506,0.9532585293054581
nam_precond_refit,400,7,1.0217498540878296,0.051843591034412384,0.018228961154818535,-0.04367666852191783,1.4734519720077515,0.8825227320194244
nam_precond_refit,400,6,0.9779895544052124,0.032274387776851654,0.018166935071349144,-0.16890679949218046,1.4544243812561035,1.0226660072803497
nam_precond_refit,400,8,0.9824486374855042,0.006500934716314077,0.005970362573862076,0.1531319283501278,1.2633171081542969,0.8963368982076645
nam_precond_refit,800,0,0.9728936553001404,0.00388492364436388,0.007508907932788134,0.4041664350717704,0.7024373412132263,0.930273551940918
nam_precond_refit,800,3,0.9821963310241699,0.011996941640973091,0.026311390101909637,0.035486585102808665,1.567232370376587,1.0095276927947998
nam_precond_refit,800,2,0.9997162818908691,0.01057003065943718,0.012403896078467369,0.28163088813341425,0.6092401146888733,1.0191438293457031
nam_precond_refit,800,8,0.9813634157180786,0.022212304174900055,0.003951080143451691,-0.09211979919950689,1.220754623413086,1.1256222534179687
nam_precond_refit,800,1,0.99583899974823,0.02971193566918373,0.01567087322473526,-0.041808569778521536,1.4369351863861084,0.9954995775222778
nam_precond_refit,800,7,0.9753958582878113,0.009452908299863338,0.011331068351864815,0.05806781110928677,1.3726346492767334,1.029926905632019
nam_precond_refit,800,5,0.9809483289718628,0.023296063765883446,0.004098016303032637,-0.08824919145523584,1.220881700515747,0.9573285794258117
nam_precond_refit,800,4,0.9702192544937134,0.007013307884335518,0.0023687174543738365,0.134349805315091,1.0770857334136963,1.1240708827972412
nam_precond_refit,800,6,0.9737938642501831,0.004398555029183626,0.0007583629339933395,0.15172459772402114,0.9073827862739563,0.9603596687316894
nam_precond_refit,800,9,0.9769753813743591,0.01493151020258665,0.0029456838965415955,0.3288489606954243,0.8110679984092712,0.9789364290237427
nam_precond_refit,1600,1,0.9814176559448242,0.009189849719405174,0.005870101507753134,0.11428014977079184,1.2684041261672974,1.0755548858642578
nam_precond_refit,1600,0,0.9854657053947449,0.007509457878768444,0.0003420797293074429,0.3099538647523354,0.9701192378997803,1.0626768922805787
nam_precond_refit,1600,2,0.9880831241607666,0.009681344963610172,0.0011294758878648281,0.2602509033133746,1.1180921792984009,1.0094820022583009
nam_precond_refit,1600,3,0.9763953685760498,0.0022813451942056417,0.00037211671588011086,0.3258429241513011,0.9423090815544128,0.9987413644790649
nam_precond_refit,1600,6,0.9751453399658203,0.020689742639660835,0.00852465070784092,-0.0896843821511335,1.3229353427886963,0.9273800659179687
nam_precond_refit,1600,8,0.9756098389625549,0.006322900764644146,0.012471134774386883,0.42597831069242936,0.6084126830101013,0.9561827540397644
nam_precond_refit,1600,5,0.977916419506073,0.0051866755820810795,0.005544259212911129,0.15799449315169642,1.2529151439666748,1.0095628809928894
nam_precond_refit,1600,9,0.9744304418563843,0.003073480213060975,0.002617959398776293,0.29698083759834876,0.8209465146064758,1.0587262225151062
nam_precond_refit,1600,7,0.9791492223739624,0.004255459178239107,0.004439082928001881,0.17678718296339205,1.2341833114624023,0.8853058385848999
nam_precond_refit,1600,4,0.9719128012657166,0.0009670677245594561,0.0004996882635168731,0.2694638329934869,1.0284416675567627,0.9458985209465027
nam_precond_refit,3200,0,0.9766976237297058,0.007188169285655022,0.005200729239732027,0.13666707146280804,1.249830961227417,0.9887218165397644
nam_precond_refit,3200,2,0.9822136163711548,0.005480197258293629,0.002818560227751732,0.16427074132420058,1.1854931116104126,1.0430225014686585
nam_precond_refit,3200,1,0.9805525541305542,0.00979632418602705,0.009403509087860584,0.0488223517690077,1.3399794101715088,1.0394167399406433
nam_precond_refit,3200,6,0.9830888509750366,0.008538796566426754,0.0005261996993795037,0.1400156506697934,1.0571726560592651,1.0199630546569824
nam_precond_refit,3200,4,0.9734553694725037,0.01848328858613968,0.010283124633133411,-0.08459047842672134,1.354618787765503,1.0457881116867065
nam_precond_refit,3200,8,0.9723048806190491,0.0014219483127817512,0.0009542881743982434,0.28822844102707407,0.8945199847221375,0.9677375340461731
nam_precond_refit,3200,5,0.9709061980247498,0.00899471528828144,0.009267155081033707,0.06159166747498465,1.3382835388183594,0.9934786343574524
nam_precond_refit,3200,3,0.9833497405052185,0.006453240290284157,0.00073536008130759,0.372511006009311,0.9050526022911072,0.9600427150726318
nam_precond_refit,3200,7,0.9682298898696899,0.010897320695221424,0.00369085930287838,0.013300128235251257,1.213536262512207,1.0016402888298035
nam_precond_refit,3200,9,0.979134738445282,0.0031115864403545856,0.00047709367936477065,0.2943879674620205,1.0764399766921997,1.0403193950653076
nam_precond_refit,6400,0,0.9726272225379944,0.011989758349955082,0.010226194746792316,0.012887372260019948,1.3554387092590332,1.0418931317329407
nam_precond_refit,6400,1,0.9700415134429932,0.0016044192016124725,0.0006230825092643499,0.19390676766162013,1.0867962837219238,0.9930691599845887
nam_precond_refit,6400,3,0.9780246615409851,0.012757538817822933,0.005269403103739023,0.020364705987263695,1.2547621726989746,1.01112499833107
nam_precond_refit,6400,4,0.9714148044586182,0.002213903469964862,0.0006459426949732006,0.202457028169148,1.0868148803710938,1.0014367806911468
nam_precond_refit,6400,7,0.9695976972579956,0.0006595174199901521,8.439517114311457e-05,0.29237135714661655,0.9685144424438477,1.0193524515628816
nam_precond_refit,6400,6,0.9730527400970459,0.01431301049888134,0.011927708983421326,-0.024913293332319498,1.3832836151123047,0.9732267522811889
nam_precond_refit,6400,2,0.9741030931472778,0.0016351978993043303,2.783124955385574e-06,0.2846777225837391,1.002464771270752,1.0046735274791718
nam_precond_refit,6400,5,0.9740606546401978,0.006029124371707439,0.0015402397839352489,0.18297497489713785,1.1357078552246094,0.9976618039608002
nam_precond_refit,6400,8,0.9672958850860596,0.0157337486743927,0.010915473103523254,-0.05086710487361343,1.3661017417907715,1.0385687303543092
nam_precond_refit,6400,9,0.9718529582023621,0.0013200988760218024,0.0011590035865083337,0.21146103291896012,1.1182178258895874,1.0258427381515502
nam_precond_refit,12800,0,0.9685174226760864,0.0020129773765802383,0.0006757180672138929,0.20372508238630826,1.0911554098129272,1.0036566466093064
nam_precond_refit,12800,6,0.9740529656410217,0.003437463892623782,0.00080183579120785,0.3352993949653649,0.9005722999572754,1.0024506944417952
nam_precond_refit,12800,2,0.9694586396217346,0.0022842504549771547,0.000646916392724961,0.17021397970597155,1.0891331434249878,0.9914595794677734
nam_precond_refit,12800,3,0.968673586845398,0.00634860061109066,0.005269551184028387,0.06750666614904434,1.2551453113555908,1.0183994990587235
nam_precond_refit,12800,9,0.9719367623329163,0.004953030031174421,0.0027722716331481934,0.10638772934294043,1.1850653886795044,1.0265384083986282
nam_precond_refit,12800,5,0.9712173938751221,0.004070168826729059,0.00438868161290884,0.13977398658613446,1.2325572967529297,1.0181196546554565
nam_precond_refit,12800,4,0.97031569480896,0.0017272435361519456,0.00014675396960228682,0.21553632390519406,1.042427659034729,0.9979054081439972
nam_precond_refit,12800,7,0.973330557346344,0.0014058917295187712,6.727933941874653e-05,0.2895008134954376,0.9726366400718689,1.008312292098999
nam_precond_refit,12800,8,0.9749528765678406,0.004819787107408047,0.0034113845322281122,0.18835317420489506,1.2036885023117065,0.9829173266887665
nam_precond_refit,12800,1,0.968565821647644,0.002241072477772832,0.002328241476789117,0.3663430546668277,0.830414891242981,0.9968391293287278
nam_precond_refit,25600,2,0.9714493155479431,0.005604878067970276,0.004620878957211971,0.08681957201177705,1.2387768030166626,1.0159838876128198
nam_precond_refit,25600,0,0.971158504486084,0.0009136456064879894,0.00011813526361947879,0.2804337231013006,1.0377378463745117,1.0328465259075166
nam_precond_refit,25600,7,0.9698001742362976,0.0014035457279533148,0.0002261139452457428,0.22626674328974622,1.0521550178527832,1.0118665233254434
nam_precond_refit,25600,1,0.9702761769294739,0.0018922998569905758,0.0008092883508652449,0.3508314270551387,0.9000089764595032,1.0001410695910453
nam_precond_refit,25600,3,0.9689968228340149,0.0008417849894613028,4.4745306695404e-06,0.2545431073385287,0.998267412185669,1.0081784808635712
nam_precond_refit,25600,4,0.9687751531600952,0.0010292737279087305,0.0014494789065793157,0.2034361567487496,1.1336069107055664,0.9977356976270676
nam_precond_refit,25600,9,0.9712556004524231,0.003273853799328208,0.0018579554744064808,0.15304264883252824,1.1514146327972412,0.9938129511475563
nam_precond_refit,25600,5,0.9694303274154663,0.0006603257497772574,6.246553425626189e-07,0.3052119122128062,1.0001815557479858,1.0133495315909387
nam_precond_refit,25600,8,0.9711000919342041,0.0005839773220941424,6.931565440027043e-05,0.29253758568630883,1.026774287223816,1.0024263963103295
nam_precond_refit,25600,6,0.9682430028915405,0.0011719169560819864,6.366229354171082e-05,0.24962693509850511,1.024619698524475,1.0012597075104714
nam_precond_refit,51200,1,0.9722608327865601,0.0007104655378498137,8.783159864833578e-05,0.26699493174328015,1.0327975749969482,0.9987430331110955
nam_precond_refit,51200,2,0.9706169962882996,0.0007198351086117327,0.0001591653417563066,0.26139917988088573,1.0443421602249146,1.0010065402090549
nam_precond_refit,51200,5,0.9702919721603394,0.0010248126927763224,0.00034065789077430964,0.32200557763175064,0.9354015588760376,1.0042326693981887
nam_precond_refit,51200,3,0.9697472453117371,0.0015033688396215439,9.163942013401538e-05,0.3070765254878826,0.9663618206977844,1.0124885840713977
nam_precond_refit,51200,9,0.9679580330848694,0.002201224211603403,0.002333256183192134,0.15594613289286763,1.1697170734405518,0.9945977337658405
nam_precond_refit,51200,7,0.9699235558509827,0.0003998928004875779,0.00019385888299439102,0.23989150815858717,1.0478239059448242,0.9973541006445885
nam_precond_refit,51200,4,0.9710242748260498,0.0015332016628235579,0.0006738947704434395,0.3529835702166455,0.9091235399246216,1.0091309727728366
nam_precond_refit,51200,8,0.9709488153457642,0.004298506770282984,0.002723833080381155,0.4027113907815229,0.8165609836578369,1.0035590648651123
nam_precond_refit,51200,6,0.9694193601608276,0.0010231762425974011,0.0005641729803755879,0.20972554354915285,1.0834838151931763,1.0090602761507035
nam_precond_refit,51200,0,0.9685056805610657,0.0003493350523058325,5.453619814943522e-05,0.2709645484829964,0.974300742149353,0.9966713112592697
posthoc,100,4,1.0294584035873413,0.012406759895384312,0.0297049880027771,0.31777973437642565,1.448879599571228,0.9524052095413208
posthoc,100,9,1.1213538646697998,1.0809000730514526,1.0532705783843994,0.9168202684294174,-2.547255277633667,1.245128047466278
posthoc,100,6,0.9905352592468262,0.04662243649363518,0.027354737743735313,0.6079431392388704,0.41871950030326843,1.1566577911376954
posthoc,100,1,1.071844458580017,0.05431761592626572,0.018976598978042603,0.23411622976202168,0.5161497592926025,0.7816287159919739
posthoc,100,7,1.045293927192688,0.047253288328647614,0.03547472506761551,0.7235050222367383,0.3386744558811188,0.8863308191299438
posthoc,100,8,1.034613847732544,0.14164625108242035,0.0384942851960659,0.8133426028800591,0.31542596220970154,0.8258792519569397
posthoc,100,2,1.0924334526062012,0.09633650630712509,0.03663564845919609,0.27647235949643006,0.3276499807834625,1.0802023375034333
posthoc,100,3,1.0478898286819458,0.03481026738882065,0.0005091412458568811,0.6589212503126425,0.929145336151123,0.9947050213813782
posthoc,100,0,1.0431069135665894,0.04197537899017334,0.03658710792660713,0.6573657561699883,0.32771438360214233,1.202751212120056
posthoc,100,5,1.115370750427246,0.0445881262421608,0.01682516373693943,0.6938110187220459,1.452514886856079,0.8261223459243774
posthoc,200,0,0.9932121634483337,0.020572485402226448,0.002612592652440071,0.16337253154870418,1.03317391872406,0.8525507301092148
posthoc,200,2,1.0124200582504272,0.007109493482857943,0.015315545722842216,0.40026689887196654,1.4261696338653564,1.1820352375507355
posthoc,200,5,1.0134392976760864,0.019957950338721275,0.034590285271406174,0.49198525402796606,0.3462862968444824,1.0695942491292953
posthoc,200,3,1.0511071681976318,0.13898254930973053,0.015255973674356937,0.6049012986149048,0.5658613443374634,0.9314847141504288
posthoc,200,1,1.140089988708496,0.129607692360878,0.0002910150506068021,0.7184406029937042,1.034843921661377,1.049211010336876
posthoc,200,8,1.0279712677001953,0.03636014834046364,0.02155771479010582,0.5764230965426597,0.49410480260849,1.0081858485937119
posthoc,200,9,0.9790157079696655,0.03145669028162956,0.01724012941122055,0.5814457134359431,0.5411807298660278,1.3152536898851395
posthoc,200,6,1.0076497793197632,0.08779408782720566,0.024550415575504303,0.7327742975315977,0.4507598578929901,0.8897417932748795
posthoc,200,4,1.0293549299240112,0.0647648274898529,0.022860094904899597,0.5343132925963341,0.47035014629364014,1.0797576755285263
posthoc,200,7,0.9989469647407532,0.0563950352370739,0.0253883209079504,0.7311295207934527,0.4417787790298462,0.8727991580963135
posthoc,400,2,1.0177592039108276,0.027242325246334076,8.808968232187908e-06,0.6372976770237436,0.9934476017951965,0.8568380028009415
posthoc,400,0,1.0065937042236328,0.014621163718402386,0.032935284078121185,0.4577703106657146,0.36270779371261597,1.100074678659439
posthoc,400,4,0.9988292455673218,0.03283999487757683,0.01097049005329609,0.479377974527002,0.6431277394294739,0.8727928847074509
posthoc,400,3,0.9857771396636963,0.02931619994342327,0.03522660210728645,0.5994530651748605,0.34047606587409973,1.1085664182901382
posthoc,400,5,0.9755279421806335,0.024338986724615097,0.0476304329931736,0.4819323123857244,0.23360219597816467,1.0166122764348984
posthoc,400,9,0.9739049673080444,0.015886126086115837,0.010837825015187263,0.5281325274337457,0.6363229751586914,1.063579797744751
posthoc,400,1,0.9715937376022339,0.00743193319067359,0.0002454198547638953,0.24212745839998276,0.9511179327964783,0.9769473522901535
posthoc,400,7,1.0088012218475342,0.033163733780384064,0.012375017628073692,0.04634269815516627,1.3899638652801514,0.8961123377084732
posthoc,400,6,0.9792968034744263,0.009663237258791924,0.0007765938062220812,0.18856876762401156,1.046481966972351,1.0098524391651154
posthoc,400,8,0.9894222617149353,0.05227012559771538,0.028258617967367172,0.669651130643785,0.4109359383583069,0.8951308876276016
posthoc,800,0,0.9885661005973816,0.05974789336323738,0.0693202093243599,0.7433585253633305,0.0749252662062645,0.94423508644104
posthoc,800,3,0.9914994239807129,0.02547054924070835,0.003922429867088795,0.5824645729811289,0.7801137566566467,1.0146876907348632
posthoc,800,2,0.9937732815742493,0.03770933672785759,0.07739979773759842,0.6221656576580394,0.022784097120165825,1.0225830364227295
posthoc,800,8,0.9843487739562988,0.020041344687342644,0.015070280060172081,0.35584626835168665,0.5691502094268799,1.1757863807678222
posthoc,800,1,0.9988942742347717,0.04058607667684555,0.017359502613544464,0.7066312597631094,0.5388107895851135,1.0088318729400634
posthoc,800,7,0.9773548245429993,0.02642093226313591,0.012616385705769062,0.5943807011440183,0.6052361726760864,1.037782917022705
posthoc,800,5,0.9919525384902954,0.01963786967098713,0.0003716885403264314,0.17631332086856505,0.9463423490524292,0.9651786136627197
posthoc,800,4,0.9790851473808289,0.0554971806704998,0.04943409934639931,0.5919632893067,0.21851210296154022,1.138250825405121
posthoc,800,6,0.9710966944694519,0.0022195465862751007,0.003142495173960924,0.22674345685183556,0.8040642738342285,0.9641182899475098
posthoc,800,9,0.9765653014183044,0.034513890743255615,0.02754928171634674,0.5543908764001446,0.41661500930786133,0.9722058916091919
posthoc,1600,1,0.9760604500770569,0.028811665251851082,0.022633418440818787,0.6148099485403058,0.47140854597091675,1.0813371014595032
posthoc,1600,0,0.9937677979469299,0.06764071434736252,0.059521108865737915,0.748150249927356,0.14276830852031708,1.0639662861824035
posthoc,1600,2,0.994781494140625,0.030545266345143318,0.014204615727066994,0.675726849771088,0.5815104246139526,1.0101253056526185
posthoc,1600,3,0.9782751798629761,0.027453646063804626,0.025825873017311096,0.6126167852554425,0.4362875521183014,1.005725998878479
posthoc,1600,6,0.9841095805168152,0.0317060723900795,0.03296201303601265,0.5438297444520083,0.3620980381965637,0.918962664604187
posthoc,1600,8,0.9733037948608398,0.008206736296415329,0.01632799208164215,0.46431139301974156,0.5517333745956421,0.9538015604019165
posthoc,1600,5,0.9801705479621887,0.021235991269350052,0.008512528613209724,0.5245962588666513,0.6800790429115295,1.0109681868553162
posthoc,1600,9,0.9742911458015442,0.03476836904883385,0.051609840244054794,0.6305247391719,0.20211519300937653,1.0551694083213805
posthoc,1600,7,0.9800723195075989,0.009857307188212872,0.0011487153824418783,0.4160890689885706,0.8813571333885193,0.8895577621459961
posthoc,1600,4,0.9709010124206543,0.03644583746790886,0.02963985688984394,0.6062598652513514,0.3948981463909149,0.9532749652862549
posthoc,3200,0,0.9763556718826294,0.02137262001633644,0.010310282930731773,0.523330322067779,0.6431286931037903,0.9876815581321716
posthoc,3200,2,0.984674334526062,0.04470064863562584,0.032494865357875824,0.6761348931920808,0.36667221784591675,1.0422638940811157
posthoc,3200,1,0.9730382561683655,0.014513152651488781,0.008867018856108189,0.4921545611958687,0.6690763831138611,1.0309732270240783
posthoc,3200,6,0.979404628276825,0.008790147490799427,0.0008564634481444955,0.12565197905128075,1.0841054916381836,1.0310035943984985
posthoc,3200,4,0.9732158780097961,0.015153375454246998,0.016729820519685745,0.496501712144714,0.5454286336898804,1.05725816488266
posthoc,3200,8,0.9703238606452942,0.03321745619177818,0.03832238167524338,0.6117103284108554,0.31269365549087524,0.9741715288162232
posthoc,3200,5,0.9693431258201599,0.008318979293107986,0.0018718091305345297,0.40923356740980704,0.8489886522293091,1.0002118158340454
posthoc,3200,3,0.985984742641449,0.0518256351351738,0.04462597519159317,0.7144904774171935,0.2580243945121765,0.9643807077407837
posthoc,3200,7,0.9699721336364746,0.0029594339430332184,0.0028290092013776302,0.31861161817664396,0.8133989572525024,1.0072972655296326
posthoc,3200,9,0.9787843823432922,0.04484697803854942,0.029270172119140625,0.6556857884276741,0.39899271726608276,1.0448551321029662
posthoc,6400,0,0.9761778116226196,0.005529693327844143,0.00017227140779141337,0.296313776874379,0.9553456902503967,1.0455647706985474
posthoc,6400,1,0.9695249795913696,0.025654060766100883,0.024974429979920387,0.5748184792225467,0.4451710283756256,0.9921087908744812
posthoc,6400,3,0.9715842008590698,0.014898858033120632,0.015087641775608063,0.4956492625620617,0.5690529346466064,1.0055744683742522
posthoc,6400,4,0.9692068099975586,0.004631288815289736,0.001720595289953053,0.3733008363563197,0.8544694185256958,0.9915616095066071
posthoc,6400,7,0.9694597125053406,0.012575874105095863,0.00993330217897892,0.4573528710839476,0.6497582197189331,1.0244527900218963
posthoc,6400,6,0.9735855460166931,0.019481495022773743,0.015907425433397293,-0.07191454911921764,1.442676067352295,0.9775449752807617
posthoc,6400,2,0.9736663103103638,0.011739476583898067,0.009240048937499523,0.5026769337765736,0.6622453331947327,1.0087750339508057
posthoc,6400,5,0.9745679497718811,0.019434921443462372,0.013997322879731655,0.5368193196127141,0.5852583050727844,0.9920361375808716
posthoc,6400,8,0.9704750776290894,0.01322389580309391,0.011904661543667316,0.4718932494375887,0.6165589690208435,1.0352088963985444
posthoc,6400,9,0.97101891040802,0.00298571540042758,0.0006576056475751102,0.358113777117286,0.9102527499198914,1.0292843067646027
posthoc,12800,0,0.9687274098396301,0.008819160982966423,0.007588308770209551,0.45164900755377246,0.6942949891090393,1.0020241278409958
posthoc,12800,6,0.9737050533294678,0.018309125676751137,0.01604527048766613,0.530153580241929,0.5550823211669922,1.005237529873848
posthoc,12800,2,0.9680183529853821,0.009291404858231544,0.010179396718740463,0.468314507726742,0.6455333232879639,0.9927668732404709
posthoc,12800,3,0.9683317542076111,0.003680061548948288,0.0018326269928365946,0.3581917268591065,0.8500796556472778,1.025136222243309
posthoc,12800,9,0.9703323245048523,0.0048536998219788074,0.004800646565854549,0.4161868275461795,0.7568420171737671,1.0270074450969695
posthoc,12800,5,0.9735469222068787,0.0035937284119427204,0.0023462120443582535,0.18387651745631522,1.1697607040405273,1.013388779759407
posthoc,12800,4,0.9690662026405334,0.0035383549984544516,0.002245947951450944,0.3541241265542554,0.8334823250770569,1.0038130277395247
posthoc,12800,7,0.9744675159454346,0.010922394692897797,0.010636239312589169,0.5034566559993362,0.6379706263542175,1.0033023208379745
posthoc,12800,8,0.978203296661377,0.0152869438752532,0.005513134878128767,0.49204983200726937,0.7390243411064148,0.9885628694295883
posthoc,12800,1,0.967305600643158,0.020379655063152313,0.019699260592460632,0.5284881327565557,0.5069142580032349,0.9982201319932937
posthoc,25600,2,0.9718325138092041,0.0010847768280655146,7.553911473223707e-06,0.2846425635184305,0.9903475642204285,1.0151146212220192
posthoc,25600,0,0.9753594398498535,0.007475330960005522,0.003536730771884322,0.4491817606118032,0.7910082936286926,1.031789301931858
posthoc,25600,7,0.9690958857536316,0.0011975099332630634,0.00014061055844649673,0.295995604529442,0.958573579788208,1.0127063888311385
posthoc,25600,1,0.9715456962585449,0.00927064660936594,0.006877763196825981,0.46449644283615676,0.7086095213890076,1.0033912965655327
posthoc,25600,3,0.9681450128555298,0.006136585958302021,0.0048443335108459,0.4216067564063234,0.7557762861251831,1.01148944824934
posthoc,25600,4,0.9668360948562622,0.0029683071188628674,0.000607698573730886,0.3575143370759969,0.913358211517334,1.0050046652555467
posthoc,25600,9,0.9705208539962769,0.001530206180177629,0.0005701308837160468,0.3251502956529107,0.9168722033500671,0.9923707175254822
posthoc,25600,5,0.9719606041908264,0.011127229779958725,0.007136231753975153,0.48966218238656667,0.7033475637435913,1.0093380385637283
posthoc,25600,8,0.97194904088974,0.010084565728902817,0.005736746825277805,0.4770834337102038,0.7337850332260132,0.9988400721549988
posthoc,25600,6,0.9692859053611755,0.0032954660709947348,0.0017494019120931625,0.3655521243230452,0.8539993166923523,0.9993948984146118
posthoc,51200,1,0.972772479057312,0.00832909531891346,0.005619036499410868,0.4748700560489326,0.7368234395980835,1.0018161894381046
posthoc,51200,2,0.9699239134788513,0.0025180522352457047,0.0010928111150860786,0.3771573997295263,0.8839234113693237,0.9990709695219994
posthoc,51200,5,0.9703757166862488,0.003211911767721176,0.002598140388727188,0.39903518821236333,0.8211005330085754,1.006984435170889
posthoc,51200,3,0.9703216552734375,0.0032447732519358397,0.0011816952610388398,0.36438166372987085,0.8792387843132019,1.0024628846347332
posthoc,51200,9,0.9679418802261353,0.001349538448266685,0.0008388641872443259,0.20862871211794304,1.1015923023223877,0.9977287486195564
posthoc,51200,7,0.9696024060249329,0.0013504968956112862,0.0003328507300466299,0.3190037091961684,0.9361032843589783,1.0018920530378819
posthoc,51200,4,0.9716951847076416,0.005659973714500666,0.004166686907410622,0.4407568286489694,0.7734521627426147,0.9997081252932548
posthoc,51200,8,0.9714404940605164,0.006919628009200096,0.004374334588646889,0.4308483420788241,0.767553448677063,1.006144210845232
posthoc,51200,6,0.9669091701507568,0.0010383069748058915,0.00018553381960373372,0.30467593188734654,0.9523829817771912,1.0118548737466335
posthoc,51200,0,0.9684814810752869,0.00490792840719223,0.004767803940922022,0.414175298197162,0.7573562264442444,0.9999979430437088
posthoc_cf,100,4,1.0836670398712158,0.03126997873187065,0.030100924894213676,0.4319685884828116,1.3095969930291176,nan
posthoc_cf,100,9,1.0328106880187988,0.0391630083322525,0.0017894284101203084,0.645160398682447,1.0792557895183563,nan
posthoc_cf,100,6,1.1238791942596436,0.10595105588436127,0.015647415071725845,0.7851043515303398,1.4193686246871948,nan
posthoc_cf,100,1,1.0169564485549927,0.033944614231586456,0.04624071717262268,0.6539409616667053,0.24737021327018738,nan
posthoc_cf,100,7,1.1274737119674683,0.09220714122056961,0.0005429494776763022,0.27723611027068207,1.0337131917476654,nan
posthoc_cf,100,8,0.998091995716095,0.012118317186832428,0.005816109012812376,0.44493127574386976,1.130645290017128,nan
