model,effect,metric,value,bz,n
posthoc_web,fz,bias2,0.01948864758014679,0.5,1600
posthoc_web,fz,var,0.0,0.5,1600
base,y,mspe,0.24186250567436218,1,1600
base,y,bias2,0.24046798050403595,1,1600
base,y,var,0.0013945132959634066,1,1600
base,fx,mspe,0.06273689866065979,1,1600
base,fx,bias2,0.04166611656546593,1,1600
base,fx,var,0.02107078582048416,1,1600
base,fr,mspe,0.12661927938461304,1,1600
base,fr,bias2,0.10554849356412888,1,1600
base,fr,var,0.02107078582048416,1,1600
base,fz,mspe,0.07795459032058716,1,1600
base,fz,bias2,0.07795459032058716,1,1600
base,fz,var,0.0,1,1600
posthoc,y,mspe,0.24049535393714905,1,1600
posthoc,y,bias2,0.2378816455602646,1,1600
posthoc,y,var,0.002613701857626438,1,1600
posthoc,fx,mspe,0.03951030969619751,1,1600
posthoc,fx,bias2,0.005213835276663303,1,1600
posthoc,fx,var,0.03429647535085678,1,1600
posthoc,fr,mspe,0.06233217194676399,1,1600
posthoc,fr,bias2,0.028035691007971764,1,1600
posthoc,fr,var,0.03429647535085678,1,1600
posthoc,fz,mspe,0.02083631604909897,1,1600
posthoc,fz,bias2,0.0004829301033169031,1,1600
posthoc,fz,var,0.02035338431596756,1,1600
posthoc_orth,y,mspe,0.24049212038516998,1,1600
posthoc_orth,y,bias2,0.2378808557987213,1,1600
posthoc_orth,y,var,0.002611256903037429,1,1600
posthoc_orth,fx,mspe,0.051331739872694016,1,1600
posthoc_orth,fx,bias2,0.024188989773392677,1,1600
posthoc_orth,fx,var,0.02714274823665619,1,1600
posthoc_orth,fr,mspe,0.032218120992183685,1,1600
posthoc_orth,fr,bias2,0.005075374152511358,1,1600
posthoc_orth,fr,var,0.02714274823665619,1,1600
posthoc_orth,fz,mspe,0.02712833322584629,1,1600
posthoc_orth,fz,bias2,0.016461845487356186,1,1600
posthoc_orth,fz,var,0.01066648680716753,1,1600
posthoc_web,y,mspe,0.27223899960517883,1,1600
posthoc_web,y,bias2,0.26926976442337036,1,1600
posthoc_web,y,var,0.0029692554380744696,1,1600
posthoc_web,fx,mspe,0.054905205965042114,1,1600
posthoc_web,fx,bias2,0.037476491183042526,1,1600
posthoc_web,fx,var,0.01742870733141899,1,1600
posthoc_web,fr,mspe,0.03384281322360039,1,1600
posthoc_web,fr,bias2,0.016414105892181396,1,1600
posthoc_web,fr,var,0.01742870733141899,1,1600
posthoc_web,fz,mspe,0.07795459032058716,1,1600
posthoc_web,fz,bias2,0.07795459032058716,1,1600
posthoc_web,fz,var,0.0,1,1600
base,y,mspe,0.2388061285018921,1.5,1600
base,y,bias2,0.23736049234867096,1.5,1600
base,y,var,0.0014456149656325579,1.5,1600
base,fx,mspe,0.11886917054653168,1.5,1600
base,fx,bias2,0.09771258383989334,1.5,1600
base,fx,var,0.021156582981348038,1.5,1600
base,fr,mspe,0.20756474137306213,1.5,1600
base,fr,bias2,0.186408132314682,1.5,1600
base,fr,var,0.021156582981348038,1.5,1600
base,fz,mspe,0.1753978282213211,1.5,1600
base,fz,bias2,0.1753978282213211,1.5,1600
base,fz,var,0.0,1.5,1600
posthoc,y,mspe,0.23472705483436584,1.5,1600
posthoc,y,bias2,0.23221617937088013,1.5,1600
posthoc,y,var,0.002510864520445466,1.5,1600
posthoc,fx,mspe,0.042936574667692184,1.5,1600
posthoc,fx,bias2,0.006994907278567553,1.5,1600
posthoc,fx,var,0.03594166785478592,1.5,1600
posthoc,fr,mspe,0.0669616237282753,1.5,1600
posthoc,fr,bias2,0.03101995401084423,1.5,1600
posthoc,fr,var,0.03594166785478592,1.5,1600
posthoc,fz,mspe,0.02286623977124691,1.5,1600
posthoc,fz,bias2,0.0008318083127960563,1.5,1600
posthoc,fz,var,0.022034432739019394,1.5,1600
posthoc_orth,y,mspe,0.23472711443901062,1.5,1600
posthoc_orth,y,bias2,0.23221562802791595,1.5,1600
posthoc_orth,y,var,0.002511478727683425,1.5,1600
posthoc_orth,fx,mspe,0.05317137762904167,1.5,1600
posthoc_orth,fx,bias2,0.025859279558062553,1.5,1600
posthoc_orth,fx,var,0.02731209434568882,1.5,1600
posthoc_orth,fr,mspe,0.03404862433671951,1.5,1600
posthoc_orth,fr,bias2,0.006736526265740395,1.5,1600
posthoc_orth,fr,var,0.02731209434568882,1.5,1600
posthoc_orth,fz,mspe,0.026542291045188904,1.5,1600
posthoc_orth,fz,bias2,0.015843909233808517,1.5,1600
posthoc_orth,fz,var,0.010698379017412663,1.5,1600
posthoc_web,y,mspe,0.2836420238018036,1.5,1600
posthoc_web,y,bias2,0.28074100613594055,1.5,1600
posthoc_web,y,var,0.0029010423459112644,1.5,1600
posthoc_web,fx,mspe,0.07571246474981308,1.5,1600
posthoc_web,fx,bias2,0.0580386146903038,1.5,1600
posthoc_web,fx,var,0.01767384633421898,1.5,1600
posthoc_web,fr,mspe,0.05400225520133972,1.5,1600
posthoc_web,fr,bias2,0.036328405141830444,1.5,1600
posthoc_web,fr,var,0.01767384633421898,1.5,1600
posthoc_web,fz,mspe,0.1753978282213211,1.5,1600
posthoc_web,fz,bias2,0.1753978282213211,1.5,1600
posthoc_web,fz,var,0.0,1.5,1600
base,y,mspe,0.23411963880062103,2,1600
base,y,bias2,0.23271387815475464,2,1600
base,y,var,0.001405763323418796,2,1600
base,fx,mspe,0.19869491457939148,2,1600
base,fx,bias2,0.1773114800453186,2,1600
base,fx,var,0.02138342335820198,2,1600
base,fr,mspe,0.3120505213737488,2,1600
base,fr,bias2,0.2906670868396759,2,1600
base,fr,var,0.02138342335820198,2,1600
base,fz,mspe,0.31181836128234863,2,1600
base,fz,bias2,0.31181836128234863,2,1600
base,fz,var,0.0,2,1600
posthoc,y,mspe,0.2271372675895691,2,1600
posthoc,y,bias2,0.2247321754693985,2,1600
posthoc,y,var,0.002405107021331787,2,1600
posthoc,fx,mspe,0.04433508962392807,2,1600
posthoc,fx,bias2,0.007356394547969103,2,1600
posthoc,fx,var,0.03697869926691055,2,1600
posthoc,fr,mspe,0.06639057397842407,2,1600
posthoc,fr,bias2,0.029411880299448967,2,1600
posthoc,fr,var,0.03697869926691055,2,1600
posthoc,fz,mspe,0.025949710980057716,2,1600
posthoc,fz,bias2,0.0005448669544421136,2,1600
posthoc,fz,var,0.02540484443306923,2,1600
posthoc_orth,y,mspe,0.22713837027549744,2,1600
posthoc_orth,y,bias2,0.22473232448101044,2,1600
posthoc_orth,y,var,0.002406061626970768,2,1600
posthoc_orth,fx,mspe,0.05426953360438347,2,1600
posthoc_orth,fx,bias2,0.026500040665268898,2,1600
posthoc_orth,fx,var,0.027769487351179123,2,1600
posthoc_orth,fr,mspe,0.03504099324345589,2,1600
posthoc_orth,fr,bias2,0.007271504029631615,2,1600
posthoc_orth,fr,var,0.027769487351179123,2,1600
posthoc_orth,fz,mspe,0.027278995141386986,2,1600
posthoc_orth,fz,bias2,0.015613262541592121,2,1600
posthoc_orth,fz,var,0.01166573166847229,2,1600
posthoc_web,y,mspe,0.2951993942260742,2,1600
posthoc_web,y,bias2,0.29259470105171204,2,1600
posthoc_web,y,var,0.0026046752464026213,2,1600
posthoc_web,fx,mspe,0.1051812544465065,2,1600
posthoc_web,fx,bias2,0.08707235008478165,2,1600
posthoc_web,fx,var,0.018108908087015152,2,1600
posthoc_web,fr,mspe,0.08251308649778366,2,1600
posthoc_web,fr,bias2,0.06440418213605881,2,1600
posthoc_web,fr,var,0.018108908087015152,2,1600
posthoc_web,fz,mspe,0.31181836128234863,2,1600
posthoc_web,fz,bias2,0.31181836128234863,2,1600
posthoc_web,fz,var,0.0,2,1600
base,y,mspe,0.22910217940807343,2.5,1600
base,y,bias2,0.2276727259159088,2.5,1600
base,y,var,0.0014294597785919905,2.5,1600
base,fx,mspe,0.29462823271751404,2.5,1600
base,fx,bias2,0.2721914052963257,2.5,1600
base,fx,var,0.02243681438267231,2.5,1600
base,fr,mspe,0.43051818013191223,2.5,1600
base,fr,bias2,0.4080813527107239,2.5,1600
base,fr,var,0.02243681438267231,2.5,1600
base,fz,mspe,0.48721617460250854,2.5,1600
base,fz,bias2,0.48721617460250854,2.5,1600
base,fz,var,0.0,2.5,1600
posthoc,y,mspe,0.22030891478061676,2.5,1600
posthoc,y,bias2,0.21788932383060455,2.5,1600
posthoc,y,var,0.0024195865262299776,2.5,1600
posthoc,fx,mspe,0.04717773571610451,2.5,1600
posthoc,fx,bias2,0.005690981168299913,2.5,1600
posthoc,fx,var,0.04148675501346588,2.5,1600
posthoc,fr,mspe,0.07153303176164627,2.5,1600
posthoc,fr,bias2,0.030046282336115837,2.5,1600
posthoc,fr,var,0.04148675501346588,2.5,1600
posthoc,fz,mspe,0.0329667367041111,2.5,1600
posthoc,fz,bias2,0.001497111632488668,2.5,1600
posthoc,fz,var,0.03146962821483612,2.5,1600
posthoc_orth,y,mspe,0.2203102856874466,2.5,1600
posthoc_orth,y,bias2,0.21788983047008514,2.5,1600
posthoc_orth,y,var,0.0024204598739743233,2.5,1600
posthoc_orth,fx,mspe,0.054158393293619156,2.5,1600
posthoc_orth,fx,bias2,0.024818435311317444,2.5,1600
posthoc_orth,fx,var,0.029339957982301712,2.5,1600
posthoc_orth,fr,mspe,0.03472721204161644,2.5,1600
posthoc_orth,fr,bias2,0.005387254990637302,2.5,1600
posthoc_orth,fr,var,0.029339957982301712,2.5,1600
posthoc_orth,fz,mspe,0.02814630977809429,2.5,1600
posthoc_orth,fz,bias2,0.014050713740289211,2.5,1600
posthoc_orth,fz,var,0.014095593243837357,2.5,1600
posthoc_web,y,mspe,0.3098014295101166,2.5,1600
posthoc_web,y,bias2,0.30743134021759033,2.5,1600
posthoc_web,y,var,0.0023701039608567953,2.5,1600
posthoc_web,fx,mspe,0.14113380014896393,2.5,1600
posthoc_web,fx,bias2,0.12193206697702408,2.5,1600
posthoc_web,fx,var,0.01920173689723015,2.5,1600
posthoc_web,fr,mspe,0.11776504665613174,2.5,1600
posthoc_web,fr,bias2,0.0985633060336113,2.5,1600
posthoc_web,fr,var,0.01920173689723015,2.5,1600
posthoc_web,fz,mspe,0.48721617460250854,2.5,1600
posthoc_web,fz,bias2,0.48721617460250854,2.5,1600
posthoc_web,fz,var,0.0,2.5,1600
base,y,mspe,0.2238011509180069,3,1600
base,y,bias2,0.22239983081817627,3,1600
base,y,var,0.001401333836838603,3,1600
base,fx,mspe,0.42504560947418213,3,1600
base,fx,bias2,0.3989259600639343,3,1600
base,fx,var,0.026119641959667206,3,1600
base,fr,mspe,0.5859315991401672,3,1600
base,fr,bias2,0.5598120093345642,3,1600
base,fr,var,0.026119641959667206,3,1600
base,fz,mspe,0.7015913128852844,3,1600
base,fz,bias2,0.7015913128852844,3,1600
base,fz,var,0.0,3,1600
posthoc,y,mspe,0.2113068699836731,3,1600
posthoc,y,bias2,0.2089204341173172,3,1600
posthoc,y,var,0.0023864463437348604,3,1600
posthoc,fx,mspe,0.051530614495277405,3,1600
posthoc,fx,bias2,0.006996914278715849,3,1600
posthoc,fx,var,0.04453369975090027,3,1600
posthoc,fr,mspe,0.07404301315546036,3,1600
posthoc,fr,bias2,0.02950931526720524,3,1600
posthoc,fr,var,0.04453369975090027,3,1600
posthoc,fz,mspe,0.03458859398961067,3,1600
posthoc,fz,bias2,0.0009136811131611466,3,1600
posthoc,fz,var,0.03367491066455841,3,1600
posthoc_orth,y,mspe,0.21131043136119843,3,1600
posthoc_orth,y,bias2,0.2089209407567978,3,1600
posthoc_orth,y,var,0.0023895008489489555,3,1600
posthoc_orth,fx,mspe,0.05793505534529686,3,1600
posthoc_orth,fx,bias2,0.02605421096086502,3,1600
posthoc_orth,fx,var,0.03188084438443184,3,1600
posthoc_orth,fr,mspe,0.038756608963012695,3,1600
posthoc_orth,fr,bias2,0.006875762715935707,3,1600
posthoc_orth,fr,var,0.03188084438443184,3,1600
posthoc_orth,fz,mspe,0.029872087761759758,3,1600
posthoc_orth,fz,bias2,0.014370313845574856,3,1600
posthoc_orth,fz,var,0.015501776710152626,3,1600
posthoc_web,y,mspe,0.3223303258419037,3,1600
posthoc_web,y,bias2,0.3200426995754242,3,1600
posthoc_web,y,var,0.0022876744624227285,3,1600
posthoc_web,fx,mspe,0.18872562050819397,3,1600
posthoc_web,fx,bias2,0.1669258326292038,3,1600
posthoc_web,fx,var,0.021799786016345024,3,1600
posthoc_web,fr,mspe,0.16452136635780334,3,1600
posthoc_web,fr,bias2,0.14272157847881317,3,1600
posthoc_web,fr,var,0.021799786016345024,3,1600
posthoc_web,fz,mspe,0.7015913128852844,3,1600
posthoc_web,fz,bias2,0.7015913128852844,3,1600
posthoc_web,fz,var,0.0,3,1600
base,y,mspe,0.21681606769561768,3.5,1600
base,y,bias2,0.21536996960639954,3.5,1600
base,y,var,0.0014461181126534939,3.5,1600
base,fx,mspe,0.5685492753982544,3.5,1600
base,fx,bias2,0.5396288633346558,3.5,1600
base,fx,var,0.02892042137682438,3.5,1600
base,fr,mspe,0.7524749636650085,3.5,1600
base,fr,bias2,0.7235545516014099,3.5,1600
base,fr,var,0.02892042137682438,3.5,1600
base,fz,mspe,0.9549437165260315,3.5,1600
base,fz,bias2,0.954943835735321,3.5,1600
base,fz,var,0.0,3.5,1600
posthoc,y,mspe,0.20212039351463318,3.5,1600
posthoc,y,bias2,0.19970615208148956,3.5,1600
posthoc,y,var,0.0024142235051840544,3.5,1600
posthoc,fx,mspe,0.056515052914619446,3.5,1600
posthoc,fx,bias2,0.007466303184628487,3.5,1600
posthoc,fx,var,0.04904874786734581,3.5,1600
posthoc,fr,mspe,0.07689721137285233,3.5,1600
posthoc,fr,bias2,0.027848457917571068,3.5,1600
posthoc,fr,var,0.04904874786734581,3.5,1600
posthoc,fz,mspe,0.0376727357506752,3.5,1600
posthoc,fz,bias2,0.0002663654740899801,3.5,1600
posthoc,fz,var,0.03740637004375458,3.5,1600
posthoc_orth,y,mspe,0.20211361348628998,3.5,1600
posthoc_orth,y,bias2,0.19974029064178467,3.5,1600
posthoc_orth,y,var,0.0023733233101665974,3.5,1600
posthoc_orth,fx,mspe,0.06141866371035576,3.5,1600
posthoc_orth,fx,bias2,0.0270015150308609,3.5,1600
posthoc_orth,fx,var,0.03441714495420456,3.5,1600
posthoc_orth,fr,mspe,0.0420556366443634,3.5,1600
posthoc_orth,fr,bias2,0.007638492621481419,3.5,1600
posthoc_orth,fr,var,0.03441714495420456,3.5,1600
posthoc_orth,fz,mspe,0.0352359265089035,3.5,1600
posthoc_orth,fz,bias2,0.016182685270905495,3.5,1600
posthoc_orth,fz,var,0.019053243100643158,3.5,1600
posthoc_web,y,mspe,0.3322937786579132,3.5,1600
posthoc_web,y,bias2,0.32989421486854553,3.5,1600
posthoc_web,y,var,0.0023995661176741123,3.5,1600
posthoc_web,fx,mspe,0.24151813983917236,3.5,1600
posthoc_web,fx,bias2,0.21817146241664886,3.5,1600
posthoc_web,fx,var,0.023346668109297752,3.5,1600
posthoc_web,fr,mspe,0.2164795696735382,3.5,1600
posthoc_web,fr,bias2,0.1931329220533371,3.5,1600
posthoc_web,fr,var,0.023346668109297752,3.5,1600
posthoc_web,fz,mspe,0.9549437165260315,3.5,1600
posthoc_web,fz,bias2,0.954943835735321,3.5,1600
posthoc_web,fz,var,0.0,3.5,1600
base,y,mspe,0.2144828736782074,4,1600
base,y,bias2,0.2130623608827591,4,1600
base,y,var,0.0014204866020008922,4,1600
base,fx,mspe,0.7563635110855103,4,1600
base,fx,bias2,0.7225100994110107,4,1600
base,fx,var,0.03385341167449951,4,1600
base,fr,mspe,0.9662782549858093,4,1600
base,fr,bias2,0.9324248433113098,4,1600
base,fr,var,0.03385341167449951,4,1600
base,fz,mspe,1.2472734451293945,4,1600
base,fz,bias2,1.2472734451293945,4,1600
base,fz,var,0.0,4,1600
posthoc,y,mspe,0.19639641046524048,4,1600
posthoc,y,bias2,0.19408732652664185,4,1600
posthoc,y,var,0.0023090734612196684,4,1600
posthoc,fx,mspe,0.057374581694602966,4,1600
posthoc,fx,bias2,0.007391842547804117,4,1600
posthoc,fx,var,0.04998273774981499,4,1600
posthoc,fr,mspe,0.07779458165168762,4,1600
posthoc,fr,bias2,0.027811847627162933,4,1600
posthoc,fr,var,0.04998273774981499,4,1600
posthoc,fz,mspe,0.04099096357822418,4,1600
posthoc,fz,bias2,0.00027944176690652966,4,1600
posthoc,fz,var,0.04071151837706566,4,1600
posthoc_orth,y,mspe,0.19639594852924347,4,1600
posthoc_orth,y,bias2,0.19408640265464783,4,1600
posthoc_orth,y,var,0.0023095414508134127,4,1600
posthoc_orth,fx,mspe,0.0631905198097229,4,1600
posthoc_orth,fx,bias2,0.026968002319335938,4,1600
posthoc_orth,fx,var,0.036222513765096664,4,1600
posthoc_orth,fr,mspe,0.043602343648672104,4,1600
posthoc_orth,fr,bias2,0.007379826158285141,4,1600
posthoc_orth,fr,var,0.036222513765096664,4,1600
posthoc_orth,fz,mspe,0.03826538100838661,4,1600
posthoc_orth,fz,bias2,0.016533751040697098,4,1600
posthoc_orth,fz,var,0.021731626242399216,4,1600
posthoc_web,y,mspe,0.345652312040329,4,1600
posthoc_web,y,bias2,0.34368470311164856,4,1600
posthoc_web,y,var,0.0019676091615110636,4,1600
posthoc_web,fx,mspe,0.3088534474372864,4,1600
posthoc_web,fx,bias2,0.2836235761642456,4,1600
posthoc_web,fx,var,0.025229882448911667,4,1600
posthoc_web,fr,mspe,0.2830432951450348,4,1600
posthoc_web,fr,bias2,0.257813423871994,4,1600
posthoc_web,fr,var,0.025229882448911667,4,1600
posthoc_web,fz,mspe,1.2472734451293945,4,1600
posthoc_web,fz,bias2,1.2472734451293945,4,1600
posthoc_web,fz,var,0.0,4,1600
base,y,mspe,0.24746042490005493,0,25600
base,y,bias2,0.24729390442371368,0,25600
base,y,var,0.00016651692567393184,0,25600
base,fx,mspe,0.002718917094171047,0,25600
base,fx,bias2,0.0004175798676442355,0,25600
base,fx,var,0.002301337430253625,0,25600
base,fr,mspe,0.020106114447116852,0,25600
base,fr,bias2,0.01780477911233902,0,25600
base,fr,var,0.002301337430253625,0,25600
base,fz,mspe,0.0,0,25600
base,fz,bias2,0.0,0,25600
base,fz,var,0.0,0,25600
posthoc,y,mspe,0.24745558202266693,0,25600
posthoc,y,bias2,0.24720321595668793,0,25600
posthoc,y,var,0.00025235823704861104,0,25600
posthoc,fx,mspe,0.004565821494907141,0,25600
posthoc,fx,bias2,0.0005254043499007821,0,25600
posthoc,fx,var,0.0040404172614216805,0,25600
posthoc,fr,mspe,0.022729922086000443,0,25600
posthoc,fr,bias2,0.018689503893256187,0,25600
posthoc,fr,var,0.0040404172614216805,0,25600
posthoc,fz,mspe,0.0012664672685787082,0,25600
posthoc,fz,bias2,6.118677265476435e-05,0,25600
posthoc,fz,var,0.0012052805395796895,0,25600
posthoc_orth,y,mspe,0.24745513498783112,0,25600
posthoc_orth,y,bias2,0.24720291793346405,0,25600
posthoc_orth,y,var,0.00025221717078238726,0,25600
posthoc_orth,fx,mspe,0.02318885363638401,0,25600
posthoc_orth,fx,bias2,0.019934596493840218,0,25600
posthoc_orth,fx,var,0.003254258306697011,0,25600
posthoc_orth,fr,mspe,0.0037578297778964043,0,25600
posthoc_orth,fr,bias2,0.0005035711801610887,0,25600
posthoc_orth,fr,var,0.003254258306697011,0,25600
posthoc_orth,fz,mspe,0.020775411278009415,0,25600
posthoc_orth,fz,bias2,0.020298847928643227,0,25600
posthoc_orth,fz,var,0.00047656509559601545,0,25600
posthoc_web,y,mspe,0.25335589051246643,0,25600
posthoc_web,y,bias2,0.2529607117176056,0,25600
posthoc_web,y,var,0.0003951924154534936,0,25600
posthoc_web,fx,mspe,0.021685343235731125,0,25600
posthoc_web,fx,bias2,0.019593263044953346,0,25600
posthoc_web,fx,var,0.002092077862471342,0,25600
posthoc_web,fr,mspe,0.002453874098137021,0,25600
posthoc_web,fr,bias2,0.0003617960319388658,0,25600
posthoc_web,fr,var,0.002092077862471342,0,25600
posthoc_web,fz,mspe,0.0,0,25600
posthoc_web,fz,bias2,0.0,0,25600
posthoc_web,fz,var,0.0,0,25600
base,y,mspe,0.24573925137519836,0.5,25600
base,y,bias2,0.24553734064102173,0.5,25600
base,y,var,0.00020191381918266416,0.5,25600
base,fx,mspe,0.013393728993833065,0.5,25600
base,fx,bias2,0.010731573216617107,0.5,25600
base,fx,var,0.002662156242877245,0.5,25600
base,fr,mspe,0.0557863749563694,0.5,25600
base,fr,bias2,0.05312422290444374,0.5,25600
base,fr,var,0.002662156242877245,0.5,25600
base,fz,mspe,0.01948864758014679,0.5,25600
base,fz,bias2,0.01948864758014679,0.5,25600
base,fz,var,0.0,0.5,25600
posthoc,y,mspe,0.24513782560825348,0.5,25600
posthoc,y,bias2,0.2448854297399521,0.5,25600
posthoc,y,var,0.00025239650858566165,0.5,25600
posthoc,fx,mspe,0.004979697056114674,0.5,25600
posthoc,fx,bias2,0.0007398939342238009,0.5,25600
posthoc,fx,var,0.004239803180098534,0.5,25600
posthoc,fr,mspe,0.02828621119260788,0.5,25600
posthoc,fr,bias2,0.024046406149864197,0.5,25600
posthoc,fr,var,0.004239803180098534,0.5,25600
posthoc,fz,mspe,0.0013276877580210567,0.5,25600
posthoc,fz,bias2,0.00011204688053112477,0.5,25600
posthoc,fz,var,0.0012156410375609994,0.5,25600
posthoc_orth,y,mspe,0.24513787031173706,0.5,25600
posthoc_orth,y,bias2,0.24488529562950134,0.5,25600
posthoc_orth,y,var,0.00025256641674786806,0.5,25600
posthoc_orth,fx,mspe,0.023475145921111107,0.5,25600
posthoc_orth,fx,bias2,0.020136069506406784,0.5,25600
posthoc_orth,fx,var,0.003339075483381748,0.5,25600
posthoc_orth,fr,mspe,0.0038912261370569468,0.5,25600
posthoc_orth,fr,bias2,0.000552150362636894,0.5,25600
posthoc_orth,fr,var,0.003339075483381748,0.5,25600
posthoc_orth,fz,mspe,0.02102544531226158,0.5,25600
posthoc_orth,fz,bias2,0.020458845421671867,0.5,25600
posthoc_orth,fz,var,0.000566602626349777,0.5,25600
posthoc_web,y,mspe,0.2611551284790039,0.5,25600
posthoc_web,y,bias2,0.2606642544269562,0.5,25600
posthoc_web,y,var,0.0004908764967694879,0.5,25600
posthoc_web,fx,mspe,0.02630671113729477,0.5,25600
posthoc_web,fx,bias2,0.02404491975903511,0.5,25600
posthoc_web,fx,var,0.0022617883514612913,0.5,25600
posthoc_web,fr,mspe,0.006266930606216192,0.5,25600
posthoc_web,fr,bias2,0.004005142487585545,0.5,25600
posthoc_web,fr,var,0.0022617883514612913,0.5,25600
posthoc_web,fz,mspe,0.01948864758014679,0.5,25600
posthoc_web,fz,bias2,0.01948864758014679,0.5,25600
posthoc_web,fz,var,0.0,0.5,25600
base,y,mspe,0.24087120592594147,1,25600
base,y,bias2,0.24066945910453796,1,25600
base,y,var,0.0002017525548581034,1,25600
base,fx,mspe,0.051770374178886414,1,25600
base,fx,bias2,0.04888514056801796,1,25600
base,fx,var,0.002885234309360385,1,25600
base,fr,mspe,0.12081698328256607,1,25600
base,fr,bias2,0.11793174594640732,1,25600
base,fr,var,0.002885234309360385,1,25600
base,fz,mspe,0.07795459032058716,1,25600
base,fz,bias2,0.07795459032058716,1,25600
base,fz,var,0.0,1,25600
posthoc,y,mspe,0.23838737607002258,1,25600
posthoc,y,bias2,0.23814673721790314,1,25600
posthoc,y,var,0.0002406225394224748,1,25600
posthoc,fx,mspe,0.0054611326195299625,1,25600
posthoc,fx,bias2,0.001039958791807294,1,25600
posthoc,fx,var,0.004421173594892025,1,25600
posthoc,fr,mspe,0.03029605932533741,1,25600
posthoc,fr,bias2,0.02587488666176796,1,25600
posthoc,fr,var,0.004421173594892025,1,25600
posthoc,fz,mspe,0.0017041419632732868,1,25600
posthoc,fz,bias2,0.00024686576216481626,1,25600
posthoc,fz,var,0.00145727617200464,1,25600
posthoc_orth,y,mspe,0.23838703334331512,1,25600
posthoc_orth,y,bias2,0.23814629018306732,1,25600
posthoc_orth,y,var,0.00024073373060673475,1,25600
posthoc_orth,fx,mspe,0.023708343505859375,1,25600
posthoc_orth,fx,bias2,0.020359797403216362,1,25600
posthoc_orth,fx,var,0.0033485470339655876,1,25600
posthoc_orth,fr,mspe,0.00402297917753458,1,25600
posthoc_orth,fr,bias2,0.0006744317943230271,1,25600
posthoc_orth,fr,var,0.0033485470339655876,1,25600
posthoc_orth,fz,mspe,0.021227136254310608,1,25600
posthoc_orth,fz,bias2,0.020661626011133194,1,25600
posthoc_orth,fz,var,0.000565511581953615,1,25600
posthoc_web,y,mspe,0.2727963328361511,1,25600
posthoc_web,y,bias2,0.2723725140094757,1,25600
posthoc_web,y,var,0.00042378713260404766,1,25600
posthoc_web,fx,mspe,0.0408238060772419,1,25600
posthoc_web,fx,bias2,0.0383976474404335,1,25600
posthoc_web,fx,var,0.002426160965114832,1,25600
posthoc_web,fr,mspe,0.01983209326863289,1,25600
posthoc_web,fr,bias2,0.017405930906534195,1,25600
posthoc_web,fr,var,0.002426160965114832,1,25600
posthoc_web,fz,mspe,0.07795459032058716,1,25600
posthoc_web,fz,bias2,0.07795459032058716,1,25600
posthoc_web,fz,var,0.0,1,25600
base,y,mspe,0.23769336938858032,1.5,25600
base,y,bias2,0.23747757077217102,1.5,25600
base,y,var,0.00021579183521680534,1.5,25600
base,fx,mspe,0.10864806920289993,1.5,25600
base,fx,bias2,0.10552025586366653,1.5,25600
base,fx,var,0.003127814270555973,1.5,25600
base,fr,mspe,0.20108380913734436,1.5,25600
base,fr,bias2,0.19795601069927216,1.5,25600
base,fr,var,0.003127814270555973,1.5,25600
base,fz,mspe,0.1753978282213211,1.5,25600
base,fz,bias2,0.1753978282213211,1.5,25600
base,fz,var,0.0,1.5,25600
posthoc,y,mspe,0.23285003006458282,1.5,25600
posthoc,y,bias2,0.2326347380876541,1.5,25600
posthoc,y,var,0.00021527714852709323,1.5,25600
posthoc,fx,mspe,0.005523113068193197,1.5,25600
posthoc,fx,bias2,0.0011596529511734843,1.5,25600
posthoc,fx,var,0.004363460466265678,1.5,25600
posthoc,fr,mspe,0.030381809920072556,1.5,25600
posthoc,fr,bias2,0.026018349453806877,1.5,25600
posthoc,fr,var,0.004363460466265678,1.5,25600
posthoc,fz,mspe,0.001877018017694354,1.5,25600
posthoc,fz,bias2,0.00031786944600753486,1.5,25600
posthoc,fz,var,0.0015591487754136324,1.5,25600
posthoc_orth,y,mspe,0.23285014927387238,1.5,25600
posthoc_orth,y,bias2,0.2326347678899765,1.5,25600
posthoc_orth,y,var,0.00021538775763474405,1.5,25600
posthoc_orth,fx,mspe,0.023609941825270653,1.5,25600
posthoc_orth,fx,bias2,0.020436985418200493,1.5,25600
posthoc_orth,fx,var,0.003172955010086298,1.5,25600
posthoc_orth,fr,mspe,0.003962579183280468,1.5,25600
posthoc_orth,fr,bias2,0.0007896242896094918,1.5,25600
posthoc_orth,fr,var,0.003172955010086298,1.5,25600
posthoc_orth,fz,mspe,0.02061779797077179,1.5,25600
posthoc_orth,fz,bias2,0.02004409395158291,1.5,25600
posthoc_orth,fz,var,0.000573705299757421,1.5,25600
posthoc_web,y,mspe,0.2835714817047119,1.5,25600
posthoc_web,y,bias2,0.2831611633300781,1.5,25600
posthoc_web,y,var,0.0004102937236893922,1.5,25600
posthoc_web,fx,mspe,0.0617806538939476,1.5,25600
posthoc_web,fx,bias2,0.059154242277145386,1.5,25600
posthoc_web,fx,var,0.0026264069601893425,1.5,25600
posthoc_web,fr,mspe,0.039951227605342865,1.5,25600
posthoc_web,fr,bias2,0.037324823439121246,1.5,25600
posthoc_web,fr,var,0.0026264069601893425,1.5,25600
posthoc_web,fz,mspe,0.1753978282213211,1.5,25600
posthoc_web,fz,bias2,0.1753978282213211,1.5,25600
posthoc_web,fz,var,0.0,1.5,25600
