model,effect,metric,value,n,q
posthoc_xfit,fz,mspe,0.002922074869275093,1600,256
posthoc_xfit,fz,bias2,5.2231232984922826e-05,1600,256
posthoc_xfit,fz,var,0.002869843738153577,1600,256
covar,y,mspe,1.0436487197875977,1600,32
covar,y,bias2,1.0266209840774536,1600,32
covar,y,var,0.017027784138917923,1600,32
covar,fx,mspe,0.03213753178715706,1600,32
covar,fx,bias2,0.01619616709649563,1600,32
covar,fx,var,0.01594136469066143,1600,32
covar,fr,mspe,0.07938279956579208,1600,32
covar,fr,bias2,0.0634414404630661,1600,32
covar,fr,var,0.01594136469066143,1600,32
covar,fz,mspe,0.04667963087558746,1600,32
covar,fz,bias2,0.030581416562199593,1600,32
covar,fz,var,0.016098208725452423,1600,32
posthoc_xfit,y,mspe,1.0134172439575195,1600,32
posthoc_xfit,y,bias2,1.0063586235046387,1600,32
posthoc_xfit,y,var,0.007058700546622276,1600,32
posthoc_xfit,fx,mspe,0.008629446849226952,1600,32
posthoc_xfit,fx,bias2,0.0024201429914683104,1600,32
posthoc_xfit,fx,var,0.006209303624927998,1600,32
posthoc_xfit,fr,mspe,0.03338878974318504,1600,32
posthoc_xfit,fr,bias2,0.02717948518693447,1600,32
posthoc_xfit,fr,var,0.006209303624927998,1600,32
posthoc_xfit,fz,mspe,0.002712158253416419,1600,32
posthoc_xfit,fz,bias2,0.00027742600650526583,1600,32
posthoc_xfit,fz,var,0.0024347323924303055,1600,32
covar,y,mspe,1.043988823890686,1600,4
covar,y,bias2,1.0279427766799927,1600,4
covar,y,var,0.016046062111854553,1600,4
covar,fx,mspe,0.03757580369710922,1600,4
covar,fx,bias2,0.01983434520661831,1600,4
covar,fx,var,0.017741458490490913,1600,4
covar,fr,mspe,0.08812440931797028,1600,4
covar,fr,bias2,0.07038294523954391,1600,4
covar,fr,var,0.017741458490490913,1600,4
covar,fz,mspe,0.05213935673236847,1600,4
covar,fz,bias2,0.03427933156490326,1600,4
covar,fz,var,0.01786002889275551,1600,4
posthoc_xfit,y,mspe,1.0142887830734253,1600,4
posthoc_xfit,y,bias2,1.0084387063980103,1600,4
posthoc_xfit,y,var,0.005850004963576794,1600,4
posthoc_xfit,fx,mspe,0.008724805898964405,1600,4
posthoc_xfit,fx,bias2,0.0036761953961104155,1600,4
posthoc_xfit,fx,var,0.005048609804362059,1600,4
posthoc_xfit,fr,mspe,0.03573577105998993,1600,4
posthoc_xfit,fr,bias2,0.030687160789966583,1600,4
posthoc_xfit,fr,var,0.005048609804362059,1600,4
posthoc_xfit,fz,mspe,0.0028847658541053534,1600,4
posthoc_xfit,fz,bias2,0.0005797345074824989,1600,4
posthoc_xfit,fz,var,0.00230503105558455,1600,4
covar,y,mspe,1.0716012716293335,1600,512
covar,y,bias2,1.0406852960586548,1600,512
covar,y,var,0.03091593272984028,1600,512
covar,fx,mspe,0.05777953192591667,1600,512
covar,fx,bias2,0.025228656828403473,1600,512
covar,fx,var,0.0325508676469326,1600,512
covar,fr,mspe,0.11084283888339996,1600,512
covar,fr,bias2,0.07829196751117706,1600,512
covar,fr,var,0.0325508676469326,1600,512
covar,fz,mspe,0.07300896942615509,1600,512
covar,fz,bias2,0.04839657247066498,1600,512
covar,fz,var,0.024612395092844963,1600,512
posthoc_xfit,y,mspe,1.0122570991516113,1600,512
posthoc_xfit,y,bias2,1.0059260129928589,1600,512
posthoc_xfit,y,var,0.006331080105155706,1600,512
posthoc_xfit,fx,mspe,0.007882148027420044,1600,512
posthoc_xfit,fx,bias2,0.0024400122929364443,1600,512
posthoc_xfit,fx,var,0.005442135501652956,1600,512
posthoc_xfit,fr,mspe,0.03187128156423569,1600,512
posthoc_xfit,fr,bias2,0.02642914466559887,1600,512
posthoc_xfit,fr,var,0.005442135501652956,1600,512
posthoc_xfit,fz,mspe,0.0024974083062261343,1600,512
posthoc_xfit,fz,bias2,0.00018095843552146107,1600,512
posthoc_xfit,fz,var,0.0023164497688412666,1600,512
