model,effect,metric,value,bz,n
posthoc_xfit,fr,bias2,0.12433136254549026,2.5,12800
posthoc_xfit,fr,var,0.01441292092204094,2.5,12800
posthoc_xfit,fz,mspe,1.2704493999481201,2.5,12800
posthoc_xfit,fz,bias2,1.2692430019378662,2.5,12800
posthoc_xfit,fz,var,0.0012063613394275308,2.5,12800
posthoc_orth_xfit,y,mspe,2.065972328186035,2.5,12800
posthoc_orth_xfit,y,bias2,2.0515105724334717,2.5,12800
posthoc_orth_xfit,y,var,0.014461700804531574,2.5,12800
posthoc_orth_xfit,fx,mspe,0.13499121367931366,2.5,12800
posthoc_orth_xfit,fx,bias2,0.12091441452503204,2.5,12800
posthoc_orth_xfit,fx,var,0.014076804742217064,2.5,12800
posthoc_orth_xfit,fr,mspe,0.11718828976154327,2.5,12800
posthoc_orth_xfit,fr,bias2,0.10311149805784225,2.5,12800
posthoc_orth_xfit,fr,var,0.014076804742217064,2.5,12800
posthoc_orth_xfit,fz,mspe,1.2764906883239746,2.5,12800
posthoc_orth_xfit,fz,bias2,1.2759153842926025,2.5,12800
posthoc_orth_xfit,fz,var,0.000575339247006923,2.5,12800
posthoc_xfit,y,mspe,2.5478127002716064,3,12800
posthoc_xfit,y,bias2,2.5290603637695312,3,12800
posthoc_xfit,y,var,0.018752411007881165,3,12800
posthoc_xfit,fx,mspe,0.16897350549697876,3,12800
posthoc_xfit,fx,bias2,0.15002770721912384,3,12800
posthoc_xfit,fx,var,0.018945811316370964,3,12800
posthoc_xfit,fr,mspe,0.18987266719341278,3,12800
posthoc_xfit,fr,bias2,0.17092685401439667,3,12800
posthoc_xfit,fr,var,0.018945811316370964,3,12800
posthoc_xfit,fz,mspe,1.829413652420044,3,12800
posthoc_xfit,fz,bias2,1.8277883529663086,3,12800
posthoc_xfit,fz,var,0.0016253581270575523,3,12800
posthoc_orth_xfit,y,mspe,2.546337366104126,3,12800
posthoc_orth_xfit,y,bias2,2.5267837047576904,3,12800
posthoc_orth_xfit,y,var,0.01955362968146801,3,12800
posthoc_orth_xfit,fx,mspe,0.18609638512134552,3,12800
posthoc_orth_xfit,fx,bias2,0.16703163087368011,3,12800
posthoc_orth_xfit,fx,var,0.01906476728618145,3,12800
posthoc_orth_xfit,fr,mspe,0.16876614093780518,3,12800
posthoc_orth_xfit,fr,bias2,0.14970137178897858,3,12800
posthoc_orth_xfit,fr,var,0.01906476728618145,3,12800
posthoc_orth_xfit,fz,mspe,1.832656979560852,3,12800
posthoc_orth_xfit,fz,bias2,1.8318737745285034,3,12800
