model,effect,metric,value,n,q
posthoc_orth,fx,var,0.0031224200502038,3200,1024
posthoc_orth,fr,mspe,0.18041780591011047,3200,1024
posthoc_orth,fr,bias2,0.16144852340221405,3200,1024
posthoc_orth,fr,var,0.018969282507896423,3200,1024
posthoc_orth,fz,mspe,0.023701759055256844,3200,1024
posthoc_orth,fz,bias2,0.022457001730799675,3200,1024
posthoc_orth,fz,var,0.0012447587214410305,3200,1024
base,y,mspe,1.0204882621765137,3200,128
base,y,bias2,1.016883134841919,3200,128
base,y,var,0.003605254925787449,3200,128
base,fx,mspe,0.07840597629547119,3200,128
base,fx,bias2,0.07575185596942902,3200,128
base,fx,var,0.002654119161888957,3200,128
base,fr,mspe,0.17234903573989868,3200,128
base,fr,bias2,0.1696949005126953,3200,128
base,fr,var,0.002654119161888957,3200,128
base,fz,mspe,0.07795459032058716,3200,128
base,fz,bias2,0.07795459032058716,3200,128
base,fz,var,0.0,3200,128
posthoc,y,mspe,1.0107492208480835,3200,128
posthoc,y,bias2,1.0047922134399414,3200,128
posthoc,y,var,0.00595710938796401,3200,128
posthoc,fx,mspe,0.01834208332002163,3200,128
posthoc,fx,bias2,0.007834549061954021,3200,128
posthoc,fx,var,0.010507533326745033,3200,128
posthoc,fr,mspe,0.06015007570385933,3200,128
posthoc,fr,bias2,0.049642544239759445,3200,128
posthoc,fr,var,0.010507533326745033,3200,128
posthoc,fz,mspe,0.011422492563724518,3200,128
posthoc,fz,bias2,0.004785449709743261,3200,128
posthoc,fz,var,0.0066370414569973946,3200,128
posthoc_orth,y,mspe,1.0107492208480835,3200,128
posthoc_orth,y,bias2,1.004792332649231,3200,128
posthoc_orth,y,var,0.0059568812139332294,3200,128
posthoc_orth,fx,mspe,0.024820759892463684,3200,128
posthoc_orth,fx,bias2,0.020789213478565216,3200,128
posthoc_orth,fx,var,0.004031545948237181,3200,128
posthoc_orth,fr,mspe,0.23330345749855042,3200,128
posthoc_orth,fr,bias2,0.20195436477661133,3200,128
posthoc_orth,fr,var,0.03134909272193909,3200,128
posthoc_orth,fz,mspe,0.023701759055256844,3200,128
posthoc_orth,fz,bias2,0.022457001730799675,3200,128
posthoc_orth,fz,var,0.001244757673703134,3200,128
base,y,mspe,1.0204195976257324,3200,16
base,y,bias2,1.0174810886383057,3200,16
base,y,var,0.002938441000878811,3200,16
base,fx,mspe,0.07678604125976562,3200,16
base,fx,bias2,0.07452407479286194,3200,16
base,fx,var,0.002261960180476308,3200,16
base,fr,mspe,0.16991081833839417,3200,16
base,fr,bias2,0.16764885187149048,3200,16
base,fr,var,0.002261960180476308,3200,16
base,fz,mspe,0.07795459032058716,3200,16
base,fz,bias2,0.07795459032058716,3200,16
base,fz,var,0.0,3200,16
posthoc,y,mspe,1.0126935243606567,3200,16
posthoc,y,bias2,1.0064085721969604,3200,16
posthoc,y,var,0.006284882314503193,3200,16
posthoc,fx,mspe,0.025992760434746742,3200,16
posthoc,fx,bias2,0.013129208236932755,3200,16
posthoc,fx,var,0.012863552197813988,3200,16
posthoc,fr,mspe,0.07525446265935898,3200,16
posthoc,fr,bias2,0.06239090859889984,3200,16
posthoc,fr,var,0.012863552197813988,3200,16
posthoc,fz,mspe,0.01730610430240631,3200,16
posthoc,fz,bias2,0.009170583449304104,3200,16
posthoc,fz,var,0.008135518990457058,3200,16
posthoc_orth,y,mspe,1.0129510164260864,3200,16
posthoc_orth,y,bias2,1.0064365863800049,3200,16
posthoc_orth,y,var,0.006514500826597214,3200,16
posthoc_orth,fx,mspe,0.025619149208068848,3200,16
posthoc_orth,fx,bias2,0.021058490499854088,3200,16
posthoc_orth,fx,var,0.00456065870821476,3200,16
posthoc_orth,fr,mspe,0.2937289774417877,3200,16
posthoc_orth,fr,bias2,0.25258371233940125,3200,16
posthoc_orth,fr,var,0.04114525392651558,3200,16
posthoc_orth,fz,mspe,0.02370176464319229,3200,16
posthoc_orth,fz,bias2,0.022457009181380272,3200,16
posthoc_orth,fz,var,0.0012447582557797432,3200,16
base,y,mspe,1.0212152004241943,3200,2
base,y,bias2,1.0185647010803223,3200,2
base,y,var,0.0026504197157919407,3200,2
base,fx,mspe,0.07692402601242065,3200,2
base,fx,bias2,0.07473315298557281,3200,2
base,fx,var,0.0021908751223236322,3200,2
base,fr,mspe,0.16985130310058594,3200,2
base,fr,bias2,0.1676604449748993,3200,2
base,fr,var,0.0021908751223236322,3200,2
base,fz,mspe,0.07795459032058716,3200,2
base,fz,bias2,0.07795459032058716,3200,2
base,fz,var,0.0,3200,2
posthoc,y,mspe,1.0174298286437988,3200,2
posthoc,y,bias2,1.0125224590301514,3200,2
posthoc,y,var,0.004907329101115465,3200,2
posthoc,fx,mspe,0.04452776908874512,3200,2
posthoc,fx,bias2,0.03496183827519417,3200,2
posthoc,fx,var,0.009565935470163822,3200,2
posthoc,fr,mspe,0.11226195096969604,3200,2
posthoc,fr,bias2,0.1026960164308548,3200,2
posthoc,fr,var,0.009565935470163822,3200,2
posthoc,fz,mspe,0.03393584117293358,3200,2
posthoc,fz,bias2,0.026097135618329048,3200,2
posthoc,fz,var,0.007838708348572254,3200,2
posthoc_orth,y,mspe,1.0174293518066406,3200,2
posthoc_orth,y,bias2,1.012521505355835,3200,2
posthoc_orth,y,var,0.004907784052193165,3200,2
posthoc_orth,fx,mspe,0.027226204052567482,3200,2
posthoc_orth,fx,bias2,0.024311808869242668,3200,2
posthoc_orth,fx,var,0.0029143968131393194,3200,2
posthoc_orth,fr,mspe,0.4444751441478729,3200,2
posthoc_orth,fr,bias2,0.4110451638698578,3200,2
posthoc_orth,fr,var,0.03342991694808006,3200,2
posthoc_orth,fz,mspe,0.023701759055256844,3200,2
posthoc_orth,fz,bias2,0.022457003593444824,3200,2
posthoc_orth,fz,var,0.0012447572080418468,3200,2
base,y,mspe,1.0208237171173096,3200,256
base,y,bias2,1.0166131258010864,3200,256
base,y,var,0.004210499115288258,3200,256
base,fx,mspe,0.07943527400493622,3200,256
base,fx,bias2,0.07631382346153259,3200,256
base,fx,var,0.0031214565970003605,3200,256
base,fr,mspe,0.17372585833072662,3200,256
base,fr,bias2,0.170604407787323,3200,256
base,fr,var,0.0031214565970003605,3200,256
base,fz,mspe,0.07795459032058716,3200,256
base,fz,bias2,0.07795459032058716,3200,256
base,fz,var,0.0,3200,256
posthoc,y,mspe,1.0112251043319702,3200,256
posthoc,y,bias2,1.005215048789978,3200,256
posthoc,y,var,0.006010130513459444,3200,256
posthoc,fx,mspe,0.0196420606225729,3200,256
posthoc,fx,bias2,0.009669738821685314,3200,256
posthoc,fx,var,0.00997232086956501,3200,256
posthoc,fr,mspe,0.06394100934267044,3200,256
posthoc,fr,bias2,0.05396869778633118,3200,256
posthoc,fr,var,0.00997232086956501,3200,256
posthoc,fz,mspe,0.012974271550774574,3200,256
posthoc,fz,bias2,0.0060636852867901325,3200,256
posthoc,fz,var,0.006910586263984442,3200,256
posthoc_orth,y,mspe,1.0112252235412598,3200,256
posthoc_orth,y,bias2,1.0052119493484497,3200,256
posthoc_orth,y,var,0.006013347301632166,3200,256
posthoc_orth,fx,mspe,0.025141606107354164,3200,256
posthoc_orth,fx,bias2,0.02105139195919037,3200,256
posthoc_orth,fx,var,0.0040902141481637955,3200,256
posthoc_orth,fr,mspe,0.24773502349853516,3200,256
posthoc_orth,fr,bias2,0.21822594106197357,3200,256
posthoc_orth,fr,var,0.02950909547507763,3200,256
posthoc_orth,fz,mspe,0.023701759055256844,3200,256
posthoc_orth,fz,bias2,0.022456998005509377,3200,256
posthoc_orth,fz,var,0.0012447587214410305,3200,256
base,y,mspe,1.0207427740097046,3200,32
base,y,bias2,1.0174498558044434,3200,32
base,y,var,0.003292905632406473,3200,32
base,fx,mspe,0.07846032828092575,3200,32
base,fx,bias2,0.07578904926776886,3200,32
base,fx,var,0.002671274822205305,3200,32
base,fr,mspe,0.17227931320667267,3200,32
base,fr,bias2,0.16960804164409637,3200,32
base,fr,var,0.002671274822205305,3200,32
base,fz,mspe,0.07795459032058716,3200,32
base,fz,bias2,0.07795459032058716,3200,32
base,fz,var,0.0,3200,32
posthoc,y,mspe,1.0127782821655273,3200,32
posthoc,y,bias2,1.0063153505325317,3200,32
posthoc,y,var,0.006462983321398497,3200,32
posthoc,fx,mspe,0.022834567353129387,3200,32
posthoc,fx,bias2,0.010844753123819828,3200,32
posthoc,fx,var,0.011989817954599857,3200,32
posthoc,fr,mspe,0.06904292851686478,3200,32
posthoc,fr,bias2,0.057053111493587494,3200,32
posthoc,fr,var,0.011989817954599857,3200,32
posthoc,fz,mspe,0.015393559820950031,3200,32
posthoc,fz,bias2,0.007301656063646078,3200,32
posthoc,fz,var,0.00809190422296524,3200,32
posthoc_orth,y,mspe,1.0127907991409302,3200,32
posthoc_orth,y,bias2,1.0063204765319824,3200,32
posthoc_orth,y,var,0.006470405962318182,3200,32
posthoc_orth,fx,mspe,0.025686247274279594,3200,32
posthoc_orth,fx,bias2,0.021172471344470978,3200,32
posthoc_orth,fx,var,0.004513776395469904,3200,32
posthoc_orth,fr,mspe,0.2701229751110077,3200,32
posthoc_orth,fr,bias2,0.233434796333313,3200,32
posthoc_orth,fr,var,0.0366881862282753,3200,32
posthoc_orth,fz,mspe,0.02370176464319229,3200,32
posthoc_orth,fz,bias2,0.022457009181380272,3200,32
posthoc_orth,fz,var,0.001244756975211203,3200,32
base,y,mspe,1.021155834197998,3200,4
base,y,bias2,1.018444538116455,3200,4
base,y,var,0.002711371285840869,3200,4
base,fx,mspe,0.07721444964408875,3200,4
base,fx,bias2,0.07495885342359543,3200,4
base,fx,var,0.002255593426525593,3200,4
base,fr,mspe,0.1703159362077713,3200,4
base,fr,bias2,0.168060302734375,3200,4
base,fr,var,0.002255593426525593,3200,4
base,fz,mspe,0.07795459032058716,3200,4
base,fz,bias2,0.07795459032058716,3200,4
base,fz,var,0.0,3200,4
posthoc,y,mspe,1.0132651329040527,3200,4
posthoc,y,bias2,1.007460594177246,3200,4
posthoc,y,var,0.005804542452096939,3200,4
posthoc,fx,mspe,0.026404287666082382,3200,4
posthoc,fx,bias2,0.012938973493874073,3200,4
posthoc,fx,var,0.01346531230956316,3200,4
posthoc,fr,mspe,0.07457797974348068,3200,4
posthoc,fr,bias2,0.0611126646399498,3200,4
posthoc,fr,var,0.01346531230956316,3200,4
posthoc,fz,mspe,0.018090104684233665,3200,4
posthoc,fz,bias2,0.008390563540160656,3200,4
posthoc,fz,var,0.009699540212750435,3200,4
posthoc_orth,y,mspe,1.0132687091827393,3200,4
posthoc_orth,y,bias2,1.007463812828064,3200,4
posthoc_orth,y,var,0.005804810672998428,3200,4
posthoc_orth,fx,mspe,0.02547653391957283,3200,4
posthoc_orth,fx,bias2,0.02162487432360649,3200,4
posthoc_orth,fx,var,0.0038516607601195574,3200,4
posthoc_orth,fr,mspe,0.29161325097084045,3200,4
posthoc_orth,fr,bias2,0.24650241434574127,3200,4
posthoc_orth,fr,var,0.04511082544922829,3200,4
posthoc_orth,fz,mspe,0.023701753467321396,3200,4
posthoc_orth,fz,bias2,0.022456996142864227,3200,4
posthoc_orth,fz,var,0.001244758372195065,3200,4
base,y,mspe,1.0196864604949951,3200,512
base,y,bias2,1.0161216259002686,3200,512
base,y,var,0.0035647479817271233,3200,512
base,fx,mspe,0.07759520411491394,3200,512
base,fx,bias2,0.07486986368894577,3200,512
base,fx,var,0.0027253401931375265,3200,512
base,fr,mspe,0.1711888164281845,3200,512
base,fr,bias2,0.16846348345279694,3200,512
base,fr,var,0.0027253401931375265,3200,512
base,fz,mspe,0.07795459032058716,3200,512
base,fz,bias2,0.07795459032058716,3200,512
base,fz,var,0.0,3200,512
posthoc,y,mspe,1.0109103918075562,3200,512
posthoc,y,bias2,1.004774570465088,3200,512
posthoc,y,var,0.006135802250355482,3200,512
posthoc,fx,mspe,0.016613610088825226,3200,512
posthoc,fx,bias2,0.007834218442440033,3200,512
posthoc,fx,var,0.008779390715062618,3200,512
posthoc,fr,mspe,0.05796803534030914,3200,512
posthoc,fr,bias2,0.04918864369392395,3200,512
posthoc,fr,var,0.008779390715062618,3200,512
posthoc,fz,mspe,0.010442709550261497,3200,512
posthoc,fz,bias2,0.004572600591927767,3200,512
posthoc,fz,var,0.005870108492672443,3200,512
posthoc_orth,y,mspe,1.0109103918075562,3200,512
posthoc_orth,y,bias2,1.004774570465088,3200,512
posthoc_orth,y,var,0.006135808303952217,3200,512
posthoc_orth,fx,mspe,0.025275852531194687,3200,512
posthoc_orth,fx,bias2,0.0210652444511652,3200,512
posthoc_orth,fx,var,0.004210608545690775,3200,512
posthoc_orth,fr,mspe,0.22368977963924408,3200,512
posthoc_orth,fr,bias2,0.19924750924110413,3200,512
posthoc_orth,fr,var,0.024442274123430252,3200,512
posthoc_orth,fz,mspe,0.023701760917901993,3200,512
posthoc_orth,fz,bias2,0.022457001730799675,3200,512
posthoc_orth,fz,var,0.0012447587214410305,3200,512
base,y,mspe,1.0205097198486328,3200,64
base,y,bias2,1.0171657800674438,3200,64
base,y,var,0.0033439251128584146,3200,64
base,fx,mspe,0.0801858901977539,3200,64
base,fx,bias2,0.0776660218834877,3200,64
base,fx,var,0.002519871573895216,3200,64
base,fr,mspe,0.1750149130821228,3200,64
base,fr,bias2,0.172495037317276,3200,64
base,fr,var,0.002519871573895216,3200,64
base,fz,mspe,0.07795459032058716,3200,64
base,fz,bias2,0.07795459032058716,3200,64
base,fz,var,0.0,3200,64
posthoc,y,mspe,1.0115786790847778,3200,64
posthoc,y,bias2,1.0050036907196045,3200,64
posthoc,y,var,0.0065749953500926495,3200,64
posthoc,fx,mspe,0.020641665905714035,3200,64
posthoc,fx,bias2,0.009593172930181026,3200,64
posthoc,fx,var,0.01104849111288786,3200,64
posthoc,fr,mspe,0.06488528847694397,3200,64
posthoc,fr,bias2,0.05383679270744324,3200,64
posthoc,fr,var,0.01104849111288786,3200,64
posthoc,fz,mspe,0.013131842948496342,3200,64
posthoc,fz,bias2,0.006094487849622965,3200,64
posthoc,fz,var,0.007037353701889515,3200,64
posthoc_orth,y,mspe,1.01157546043396,3200,64
posthoc_orth,y,bias2,1.0049943923950195,3200,64
posthoc_orth,y,var,0.006581094115972519,3200,64
posthoc_orth,fx,mspe,0.02574010379612446,3200,64
posthoc_orth,fx,bias2,0.021118175238370895,3200,64
posthoc_orth,fx,var,0.004621927160769701,3200,64
posthoc_orth,fr,mspe,0.250773549079895,3200,64
posthoc_orth,fr,bias2,0.21875593066215515,3200,64
posthoc_orth,fr,var,0.032017651945352554,3200,64
posthoc_orth,fz,mspe,0.023701759055256844,3200,64
posthoc_orth,fz,bias2,0.022457001730799675,3200,64
posthoc_orth,fz,var,0.001244756393134594,3200,64
base,y,mspe,1.020462155342102,3200,8
base,y,bias2,1.0176829099655151,3200,8
base,y,var,0.0027793378103524446,3200,8
base,fx,mspe,0.07882459461688995,3200,8
base,fx,bias2,0.07657598704099655,3200,8
base,fx,var,0.00224861316382885,3200,8
base,fr,mspe,0.17289811372756958,3200,8
base,fr,bias2,0.17064952850341797,3200,8
base,fr,var,0.00224861316382885,3200,8
base,fz,mspe,0.07795459032058716,3200,8
base,fz,bias2,0.07795459032058716,3200,8
base,fz,var,0.0,3200,8
posthoc,y,mspe,1.0137240886688232,3200,8
posthoc,y,bias2,1.0079847574234009,3200,8
posthoc,y,var,0.005739337299019098,3200,8
posthoc,fx,mspe,0.026947755366563797,3200,8
posthoc,fx,bias2,0.01657092571258545,3200,8
posthoc,fx,var,0.010376829653978348,3200,8
posthoc,fr,mspe,0.07936103641986847,3200,8
posthoc,fr,bias2,0.06898420304059982,3200,8
posthoc,fr,var,0.010376829653978348,3200,8
posthoc,fz,mspe,0.018154947087168694,3200,8
posthoc,fz,bias2,0.011520842090249062,3200,8
posthoc,fz,var,0.006634105462580919,3200,8
posthoc_orth,y,mspe,1.0137253999710083,3200,8
posthoc_orth,y,bias2,1.0079878568649292,3200,8
posthoc_orth,y,var,0.005737543571740389,3200,8
posthoc_orth,fx,mspe,0.02580193430185318,3200,8
posthoc_orth,fx,bias2,0.02206120267510414,3200,8
posthoc_orth,fx,var,0.0037407339550554752,3200,8
posthoc_orth,fr,mspe,0.3112213611602783,3200,8
posthoc_orth,fr,bias2,0.27953675389289856,3200,8
posthoc_orth,fr,var,0.03168461099267006,3200,8
posthoc_orth,fz,mspe,0.023701749742031097,3200,8
posthoc_orth,fz,bias2,0.02245698869228363,3200,8
posthoc_orth,fz,var,0.0012447584886103868,3200,8
base,y,mspe,1.0356202125549316,400,1024
base,y,bias2,1.0156219005584717,400,1024
base,y,var,0.019998300820589066,400,1024
base,fx,mspe,0.08496949076652527,400,1024
base,fx,bias2,0.06796809285879135,400,1024
base,fx,var,0.017001399770379066,400,1024
base,fr,mspe,0.17470745742321014,400,1024
base,fr,bias2,0.15770605206489563,400,1024
base,fr,var,0.017001399770379066,400,1024
base,fz,mspe,0.07795459032058716,400,1024
base,fz,bias2,0.07795459032058716,400,1024
base,fz,var,0.0,400,1024
posthoc,y,mspe,1.0430619716644287,400,1024
posthoc,y,bias2,1.0058925151824951,400,1024
posthoc,y,var,0.03716941550374031,400,1024
posthoc,fx,mspe,0.05920299515128136,400,1024
posthoc,fx,bias2,0.0065185921266674995,400,1024
posthoc,fx,var,0.05268440395593643,400,1024
posthoc,fr,mspe,0.09016451239585876,400,1024
posthoc,fr,bias2,0.03748011589050293,400,1024
posthoc,fr,var,0.05268440395593643,400,1024
posthoc,fz,mspe,0.045244645327329636,400,1024
posthoc,fz,bias2,0.002566852606832981,400,1024
posthoc,fz,var,0.04267779365181923,400,1024
posthoc_orth,y,mspe,1.0430619716644287,400,1024
posthoc_orth,y,bias2,1.0058926343917847,400,1024
posthoc_orth,y,var,0.03716938570141792,400,1024
posthoc_orth,fx,mspe,0.04455791413784027,400,1024
posthoc_orth,fx,bias2,0.02308802306652069,400,1024
posthoc_orth,fx,var,0.021469885483384132,400,1024
posthoc_orth,fr,mspe,0.2805802822113037,400,1024
posthoc_orth,fr,bias2,0.1327216476202011,400,1024
posthoc_orth,fr,var,0.1478586494922638,400,1024
posthoc_orth,fz,mspe,0.02666275016963482,400,1024
posthoc_orth,fz,bias2,0.015768619254231453,400,1024
posthoc_orth,fz,var,0.010894129052758217,400,1024
base,y,mspe,1.0731180906295776,400,128
base,y,bias2,1.0262303352355957,400,128
base,y,var,0.04688769206404686,400,128
base,fx,mspe,0.08487837016582489,400,128
base,fx,bias2,0.04022086039185524,400,128
base,fx,var,0.04465750604867935,400,128
base,fr,mspe,0.15456736087799072,400,128
base,fr,bias2,0.10990983992815018,400,128
base,fr,var,0.04465750604867935,400,128
base,fz,mspe,0.07795459032058716,400,128
base,fz,bias2,0.07795459032058716,400,128
base,fz,var,0.0,400,128
posthoc,y,mspe,1.0444355010986328,400,128
posthoc,y,bias2,1.0062066316604614,400,128
posthoc,y,var,0.038228824734687805,400,128
posthoc,fx,mspe,0.07615251839160919,400,128
posthoc,fx,bias2,0.008449295535683632,400,128
posthoc,fx,var,0.06770321726799011,400,128
posthoc,fr,mspe,0.11251268535852432,400,128
posthoc,fr,bias2,0.04480946436524391,400,128
posthoc,fr,var,0.06770321726799011,400,128
posthoc,fz,mspe,0.055020131170749664,400,128
posthoc,fz,bias2,0.004534120671451092,400,128
posthoc,fz,var,0.050486013293266296,400,128
posthoc_orth,y,mspe,1.0444247722625732,400,128
posthoc_orth,y,bias2,1.0062041282653809,400,128
posthoc_orth,y,var,0.03822064772248268,400,128
posthoc_orth,fx,mspe,0.045199889689683914,400,128
posthoc_orth,fx,bias2,0.02234785631299019,400,128
posthoc_orth,fx,var,0.022852029651403427,400,128
posthoc_orth,fr,mspe,0.3612350523471832,400,128
posthoc_orth,fr,bias2,0.1569852977991104,400,128
posthoc_orth,fr,var,0.204249769449234,400,128
posthoc_orth,fz,mspe,0.02666275016963482,400,128
posthoc_orth,fz,bias2,0.015768621116876602,400,128
posthoc_orth,fz,var,0.010894129052758217,400,128
base,y,mspe,1.0831104516983032,400,16
base,y,bias2,1.0330904722213745,400,16
base,y,var,0.050020042806863785,400,16
base,fx,mspe,0.08225996047258377,400,16
base,fx,bias2,0.03499684855341911,400,16
base,fx,var,0.04726310819387436,400,16
base,fr,mspe,0.1459871530532837,400,16
base,fr,bias2,0.09872403740882874,400,16
base,fr,var,0.04726310819387436,400,16
base,fz,mspe,0.07795459032058716,400,16
base,fz,bias2,0.07795459032058716,400,16
base,fz,var,0.0,400,16
posthoc,y,mspe,1.056519627571106,400,16
posthoc,y,bias2,1.0082597732543945,400,16
posthoc,y,var,0.04825976490974426,400,16
posthoc,fx,mspe,0.10725469887256622,400,16
posthoc,fx,bias2,0.008875370025634766,400,16
posthoc,fx,var,0.09837933629751205,400,16
posthoc,fr,mspe,0.14458316564559937,400,16
posthoc,fr,bias2,0.04620383307337761,400,16
posthoc,fr,var,0.09837933629751205,400,16
posthoc,fz,mspe,0.08079979568719864,400,16
posthoc,fz,bias2,0.005716764833778143,400,16
posthoc,fz,var,0.07508303970098495,400,16
posthoc_orth,y,mspe,1.056830644607544,400,16
posthoc_orth,y,bias2,1.0082868337631226,400,16
posthoc_orth,y,var,0.048543862998485565,400,16
posthoc_orth,fx,mspe,0.05705782398581505,400,16
posthoc_orth,fx,bias2,0.023629989475011826,400,16
posthoc_orth,fx,var,0.03342783823609352,400,16
posthoc_orth,fr,mspe,0.4688660800457001,400,16
posthoc_orth,fr,bias2,0.17279604077339172,400,16
posthoc_orth,fr,var,0.29607000946998596,400,16
posthoc_orth,fz,mspe,0.026662755757570267,400,16
posthoc_orth,fz,bias2,0.01576864719390869,400,16
posthoc_orth,fz,var,0.010894108563661575,400,16
base,y,mspe,1.0711069107055664,400,2
base,y,bias2,1.0288970470428467,400,2
base,y,var,0.042209845036268234,400,2
base,fx,mspe,0.07982616871595383,400,2
base,fx,bias2,0.04034090042114258,400,2
base,fx,var,0.03948526456952095,400,2
base,fr,mspe,0.14862100780010223,400,2
base,fr,bias2,0.10913573950529099,400,2
base,fr,var,0.03948526456952095,400,2
base,fz,mspe,0.07795459032058716,400,2
base,fz,bias2,0.07795459032058716,400,2
base,fz,var,0.0,400,2
posthoc,y,mspe,1.0459694862365723,400,2
posthoc,y,bias2,1.010493516921997,400,2
posthoc,y,var,0.035476118326187134,400,2
posthoc,fx,mspe,0.07067752629518509,400,2
posthoc,fx,bias2,0.017940374091267586,400,2
posthoc,fx,var,0.05273715406656265,400,2
posthoc,fr,mspe,0.11787735670804977,400,2
posthoc,fr,bias2,0.06514021009206772,400,2
posthoc,fr,var,0.05273715406656265,400,2
posthoc,fz,mspe,0.05133561044931412,400,2
posthoc,fz,bias2,0.011469816789031029,400,2
posthoc,fz,var,0.03986579552292824,400,2
posthoc_orth,y,mspe,1.0459694862365723,400,2
posthoc_orth,y,bias2,1.010493278503418,400,2
posthoc_orth,y,var,0.035476136952638626,400,2
posthoc_orth,fx,mspe,0.04534643143415451,400,2
posthoc_orth,fx,bias2,0.025875307619571686,400,2
posthoc_orth,fx,var,0.019471127539873123,400,2
posthoc_orth,fr,mspe,0.38208839297294617,400,2
posthoc_orth,fr,bias2,0.22984768450260162,400,2
posthoc_orth,fr,var,0.15224069356918335,400,2
posthoc_orth,fz,mspe,0.026662740856409073,400,2
posthoc_orth,fz,bias2,0.015768615528941154,400,2
posthoc_orth,fz,var,0.010894127190113068,400,2
base,y,mspe,1.0546398162841797,400,256
base,y,bias2,1.0191903114318848,400,256
base,y,var,0.035449475049972534,400,256
base,fx,mspe,0.08528030663728714,400,256
base,fx,bias2,0.05250115320086479,400,256
base,fx,var,0.03277914226055145,400,256
base,fr,mspe,0.1651134043931961,400,256
base,fr,bias2,0.13233424723148346,400,256
base,fr,var,0.03277914226055145,400,256
base,fz,mspe,0.07795459032058716,400,256
base,fz,bias2,0.07795459032058716,400,256
base,fz,var,0.0,400,256
posthoc,y,mspe,1.0460160970687866,400,256
posthoc,y,bias2,1.0068408250808716,400,256
posthoc,y,var,0.03917519003152847,400,256
posthoc,fx,mspe,0.07714173197746277,400,256
posthoc,fx,bias2,0.006837192922830582,400,256
posthoc,fx,var,0.07030454277992249,400,256
posthoc,fr,mspe,0.10892603546380997,400,256
posthoc,fr,bias2,0.03862149268388748,400,256
posthoc,fr,var,0.07030454277992249,400,256
posthoc,fz,mspe,0.05541343614459038,400,256
posthoc,fz,bias2,0.0029303317423909903,400,256
posthoc,fz,var,0.052483104169368744,400,256
posthoc_orth,y,mspe,1.0460160970687866,400,256
posthoc_orth,y,bias2,1.0068408250808716,400,256
posthoc_orth,y,var,0.03917520120739937,400,256
posthoc_orth,fx,mspe,0.04705488681793213,400,256
posthoc_orth,fx,bias2,0.023282570764422417,400,256
posthoc_orth,fx,var,0.023772316053509712,400,256
posthoc_orth,fr,mspe,0.3443908989429474,400,256
posthoc_orth,fr,bias2,0.13786955177783966,400,256
posthoc_orth,fr,var,0.20652136206626892,400,256
posthoc_orth,fz,mspe,0.02666275016963482,400,256
posthoc_orth,fz,bias2,0.015768621116876602,400,256
posthoc_orth,fz,var,0.010894127190113068,400,256
base,y,mspe,1.0780644416809082,400,32
base,y,bias2,1.0303092002868652,400,32
base,y,var,0.047755345702171326,400,32
base,fx,mspe,0.08182403445243835,400,32
base,fx,bias2,0.036676641553640366,400,32
base,fx,var,0.04514739662408829,400,32
base,fr,mspe,0.14789125323295593,400,32
base,fr,bias2,0.10274385660886765,400,32
base,fr,var,0.04514739662408829,400,32
base,fz,mspe,0.07795459032058716,400,32
base,fz,bias2,0.07795459032058716,400,32
base,fz,var,0.0,400,32
posthoc,y,mspe,1.0493987798690796,400,32
posthoc,y,bias2,1.0069211721420288,400,32
posthoc,y,var,0.04247764125466347,400,32
posthoc,fx,mspe,0.09316982328891754,400,32
posthoc,fx,bias2,0.005059925839304924,400,32
posthoc,fx,var,0.08810991048812866,400,32
posthoc,fr,mspe,0.12075719982385635,400,32
posthoc,fr,bias2,0.03264730051159859,400,32
posthoc,fr,var,0.08810991048812866,400,32
posthoc,fz,mspe,0.06826459616422653,400,32
posthoc,fz,bias2,0.0016607055440545082,400,32
posthoc,fz,var,0.0666038915514946,400,32
posthoc_orth,y,mspe,1.0493849515914917,400,32
posthoc_orth,y,bias2,1.0069172382354736,400,32
posthoc_orth,y,var,0.04246773570775986,400,32
posthoc_orth,fx,mspe,0.05028029531240463,400,32
posthoc_orth,fx,bias2,0.02306746505200863,400,32
posthoc_orth,fx,var,0.027212824672460556,400,32
posthoc_orth,fr,mspe,0.39107000827789307,400,32
posthoc_orth,fr,bias2,0.11707660555839539,400,32
posthoc_orth,fr,var,0.2739934027194977,400,32
posthoc_orth,fz,mspe,0.026662740856409073,400,32
posthoc_orth,fz,bias2,0.015768609941005707,400,32
posthoc_orth,fz,var,0.010894128121435642,400,32
base,y,mspe,1.0751440525054932,400,4
base,y,bias2,1.030401349067688,400,4
base,y,var,0.044742707163095474,400,4
base,fx,mspe,0.08051499724388123,400,4
base,fx,bias2,0.038407180458307266,400,4
base,fx,var,0.04210780933499336,400,4
base,fr,mspe,0.14759878814220428,400,4
base,fr,bias2,0.10549096763134003,400,4
base,fr,var,0.04210780933499336,400,4
base,fz,mspe,0.07795459032058716,400,4
base,fz,bias2,0.07795459032058716,400,4
base,fz,var,0.0,400,4
posthoc,y,mspe,1.0439640283584595,400,4
posthoc,y,bias2,1.0078022480010986,400,4
posthoc,y,var,0.036161888390779495,400,4
posthoc,fx,mspe,0.08400493860244751,400,4
posthoc,fx,bias2,0.011177807115018368,400,4
posthoc,fx,var,0.07282713055610657,400,4
posthoc,fr,mspe,0.12445646524429321,400,4
posthoc,fr,bias2,0.051629334688186646,400,4
posthoc,fr,var,0.07282713055610657,400,4
