setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4a_q4,1,base_full,0.13386762142181396,0.2500423789024353,1.0336456298828125,-0.028902942314743996,0.33330535888671875,400,continuous,4,1.0,0.8
fig4a_q4,1,base_half,0.10299438238143921,0.20176471769809723,1.0405863523483276,-0.024586081504821777,0.31355807185173035,400,continuous,4,1.0,0.8
fig4a_q4,1,posthoc,0.07154156267642975,0.15655100345611572,1.0514672994613647,0.014594513922929764,0.24160271883010864,400,continuous,4,1.0,0.8
fig4a_q4,1,posthoc_same_sample,0.13803401589393616,0.25581789016723633,1.0350100994110107,-0.029320748522877693,0.3430728614330292,400,continuous,4,1.0,0.8
fig4a_q4,2,base_full,0.12291951477527618,0.2326127290725708,1.0373646020889282,0.05603182688355446,0.3827931880950928,400,continuous,4,1.0,0.8
fig4a_q4,2,base_half,0.07908296585083008,0.17017322778701782,1.034553050994873,0.040655337274074554,0.30705341696739197,400,continuous,4,1.0,0.8
fig4a_q4,2,posthoc,0.06449676305055618,0.14898280799388885,1.083584189414978,0.046468839049339294,0.27374130487442017,400,continuous,4,1.0,0.8
fig4a_q4,2,posthoc_same_sample,0.043788690119981766,0.11613687872886658,1.0247459411621094,0.044489309191703796,0.2328852415084839,400,continuous,4,1.0,0.8
fig4a_q4,3,base_full,0.08365892618894577,0.17988429963588715,1.0264304876327515,0.026128306984901428,0.2505066990852356,400,continuous,4,1.0,0.8
fig4a_q4,3,base_half,0.0849883109331131,0.17914649844169617,1.0171427726745605,0.0970740094780922,0.2654261291027069,400,continuous,4,1.0,0.8
fig4a_q4,3,posthoc,0.42211341857910156,0.6117040514945984,1.0660603046417236,-0.10486482828855515,0.7256051898002625,400,continuous,4,1.0,0.8
fig4a_q4,3,posthoc_same_sample,0.06623455137014389,0.15303200483322144,1.0282607078552246,0.023822084069252014,0.21714386343955994,400,continuous,4,1.0,0.8
fig4a_q4,4,base_full,0.11142782121896744,0.21532809734344482,1.0282690525054932,-0.0687575414776802,0.2718902826309204,400,continuous,4,1.0,0.8
fig4a_q4,4,base_half,0.07946690917015076,0.1631367802619934,1.031550407409668,-0.08124683052301407,0.216801717877388,400,continuous,4,1.0,0.8
fig4a_q4,4,posthoc,0.035373106598854065,0.08103940635919571,1.0478127002716064,-0.015747787430882454,0.0923592820763588,400,continuous,4,1.0,0.8
fig4a_q4,4,posthoc_same_sample,0.034326933324337006,0.0689539834856987,1.025434136390686,-0.030558791011571884,0.06589330732822418,400,continuous,4,1.0,0.8
fig4a_q4,5,base_full,0.07735021412372589,0.1691235601902008,1.0181984901428223,0.06589854508638382,0.24449551105499268,400,continuous,4,1.0,0.8
fig4a_q4,5,base_half,0.03210451081395149,0.07768168300390244,1.0645184516906738,-0.013493292033672333,0.0840640664100647,400,continuous,4,1.0,0.8
fig4a_q4,5,posthoc,0.051392268389463425,0.12789741158485413,1.0292863845825195,0.06836244463920593,0.19693000614643097,400,continuous,4,1.0,0.8
fig4a_q4,5,posthoc_same_sample,0.037928417325019836,0.09828169643878937,1.0366637706756592,0.06279423087835312,0.14997261762619019,400,continuous,4,1.0,0.8
fig4a_q4,6,base_full,0.10599031299352646,0.09297151863574982,1.2676948308944702,-0.0025860986206680536,0.0006419420824386179,400,continuous,4,1.0,0.8
fig4a_q4,6,base_half,0.025074325501918793,0.06513509154319763,1.1152281761169434,-0.06299815326929092,0.18414804339408875,400,continuous,4,1.0,0.8
fig4a_q4,6,posthoc,0.022645987570285797,0.015839677304029465,1.0229545831680298,-0.011771824210882187,0.10407751053571701,400,continuous,4,1.0,0.8
fig4a_q4,6,posthoc_same_sample,0.035727761685848236,0.09109293669462204,1.0753898620605469,-0.05021318420767784,0.2487865835428238,400,continuous,4,1.0,0.8
fig4a_q4,7,base_full,0.0715089961886406,0.15699677169322968,1.039557933807373,-0.0288194939494133,0.31637290120124817,400,continuous,4,1.0,0.8
