n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
3200,1.0,0.6,1,32,posthoc_lam0,fz,var,0.0036431018,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fr,mspe,0.03702407,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fr,bias2,0.020260703,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_lam0,fr,var,0.016763367,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,y,mspe,1.0087193,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,y,bias2,1.0040587,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,y,var,0.0046607126,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fx,mspe,0.03187532,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fx,bias2,0.028475666,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fx,var,0.003399653,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fz,mspe,0.02897132,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fz,bias2,0.028012767,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fz,var,0.00095855247,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fr,mspe,0.0043770457,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fr,bias2,0.0009773928,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth,fr,var,0.003399653,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,y,mspe,1.0191827,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,y,bias2,1.0033935,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,y,var,0.01578907,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fx,mspe,0.043035224,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fx,bias2,0.028449325,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fx,var,0.0145858945,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fz,mspe,0.029010896,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fz,bias2,0.028051557,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fz,var,0.0009593375,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fr,mspe,0.015553881,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fr,bias2,0.0009679868,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_orth_lam0,fr,var,0.0145858945,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,y,mspe,1.279959,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,y,bias2,1.277187,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,y,var,0.0027720092,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fx,mspe,0.05292392,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fx,bias2,0.050804272,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fx,var,0.002119644,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fr,mspe,0.019133631,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fr,bias2,0.017013986,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.6,1,32,posthoc_web,fr,var,0.002119644,n=3200_bz=1.0_cv1=0.6_p=1_q=32_20251022-200653
3200,1.0,0.7,1,32,base,y,mspe,1.0355693,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,y,bias2,1.032375,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,y,var,0.0031943729,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fx,mspe,0.06083299,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fx,bias2,0.058080096,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fx,var,0.002752891,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fr,mspe,0.14162767,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fr,bias2,0.13887478,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,base,fr,var,0.002752891,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,y,mspe,1.0101618,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,y,bias2,1.0045298,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,y,var,0.005631891,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fx,mspe,0.009002664,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fx,bias2,0.00033807466,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fx,var,0.008664589,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fz,mspe,0.0079078935,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fz,bias2,0.00020208149,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fz,var,0.007705813,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fr,mspe,0.03184036,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fr,bias2,0.023175774,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc,fr,var,0.008664589,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,y,mspe,1.0226839,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,y,bias2,1.0051059,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,y,var,0.017577976,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fx,mspe,0.021029605,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fx,bias2,0.00018905624,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fx,var,0.020840548,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fz,mspe,0.00811012,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fz,bias2,1.416256e-05,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fz,var,0.008095958,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fr,mspe,0.041338556,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fr,bias2,0.020498006,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_lam0,fr,var,0.020840548,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,y,mspe,1.0102398,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,y,bias2,1.0046372,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,y,var,0.005602683,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fx,mspe,0.043475997,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fx,bias2,0.039128155,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fx,var,0.004347841,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fz,mspe,0.039029244,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fz,bias2,0.038057134,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fz,var,0.00097210874,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fr,mspe,0.007878091,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fr,bias2,0.0035302502,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth,fr,var,0.004347841,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,y,mspe,1.0227199,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,y,bias2,1.0051422,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,y,var,0.017577728,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fx,mspe,0.054967627,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fx,bias2,0.038653065,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fx,var,0.016314557,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fz,mspe,0.039120167,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fz,bias2,0.038148247,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fz,var,0.0009719195,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fr,mspe,0.019683529,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fr,bias2,0.0033689702,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_orth_lam0,fr,var,0.016314557,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,y,mspe,1.3129684,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,y,bias2,1.3099954,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,y,var,0.0029729917,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fx,mspe,0.06480601,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fx,bias2,0.06251339,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fx,var,0.0022926156,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fr,mspe,0.0202289,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fr,bias2,0.017936284,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.7,1,32,posthoc_web,fr,var,0.0022926156,n=3200_bz=1.0_cv1=0.7_p=1_q=32_20251022-201216
3200,1.0,0.8,1,32,base,y,mspe,1.025275,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,y,bias2,1.0217115,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,y,var,0.0035634604,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fx,mspe,0.06261803,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fx,bias2,0.05949424,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fx,var,0.0031237944,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fr,mspe,0.14738365,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fr,bias2,0.14425986,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,base,fr,var,0.0031237944,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,y,mspe,1.014486,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,y,bias2,1.0058285,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,y,var,0.008657415,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fx,mspe,0.021016281,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fx,bias2,0.0020284806,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fx,var,0.018987803,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fz,mspe,0.023411352,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fz,bias2,0.0021570995,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fz,var,0.021254253,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fr,mspe,0.052158978,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fr,bias2,0.033171173,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc,fr,var,0.018987803,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,y,mspe,1.0285951,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,y,bias2,1.0040513,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,y,var,0.024543744,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fx,mspe,0.033856545,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fx,bias2,0.00022190184,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fx,var,0.033634637,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fz,mspe,0.02111582,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fz,bias2,6.20388e-05,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fz,var,0.021053782,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fr,mspe,0.05494236,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fr,bias2,0.021307716,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_lam0,fr,var,0.033634637,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,y,mspe,1.0144943,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0057592,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,y,var,0.008735078,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fx,mspe,0.0593674,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fx,bias2,0.051836867,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fx,var,0.007530536,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fz,mspe,0.050551295,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fz,bias2,0.04956724,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fz,var,0.0009840542,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fr,mspe,0.015460301,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fr,bias2,0.007929765,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth,fr,var,0.007530536,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0289916,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0042512,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,var,0.024740392,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.074556656,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.05105458,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,0.023502076,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.050780457,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.04979394,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.0009865157,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.031090276,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.0075882054,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,0.023502076,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,y,mspe,1.3331302,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,y,bias2,1.3296808,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,y,var,0.0034494377,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fx,mspe,0.07269352,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fx,bias2,0.06996018,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fx,var,0.0027333335,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fr,mspe,0.020928163,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fr,bias2,0.01819483,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.8,1,32,posthoc_web,fr,var,0.0027333335,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-201744
3200,1.0,0.9,1,32,base,y,mspe,1.0126137,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,y,bias2,1.0100464,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,y,var,0.0025673467,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fx,mspe,0.07295171,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fx,bias2,0.070801504,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fx,var,0.002150204,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fr,mspe,0.16605921,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fr,bias2,0.163909,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,base,fr,var,0.002150204,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,posthoc,y,mspe,1.0180908,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,posthoc,y,bias2,1.0055794,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,posthoc,y,var,0.0125115095,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,posthoc,fx,mspe,0.052803077,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
3200,1.0,0.9,1,32,posthoc,fx,bias2,0.016303904,n=3200_bz=1.0_cv1=0.9_p=1_q=32_20251022-202345
