n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
3200,1.0,0.8,1,32,posthoc_orth,y,bias2,1.0053198,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,y,var,0.0041279146,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fx,mspe,0.022582563,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fx,bias2,0.019725857,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fx,var,0.002856705,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fz,mspe,0.020335894,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fz,bias2,0.019385945,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fz,var,0.00094994716,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fr,mspe,0.003157441,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fr,bias2,0.00030073605,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth,fr,var,0.002856705,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,mspe,1.0193297,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,bias2,1.0039688,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,y,var,0.015360901,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,mspe,0.034090236,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,bias2,0.01993905,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fx,var,0.014151184,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,mspe,0.020452647,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,bias2,0.019503875,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fz,var,0.000948769,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,mspe,0.014341037,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,bias2,0.0001898535,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_orth_lam0,fr,var,0.014151184,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,y,mspe,1.2155076,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,y,bias2,1.2133012,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,y,var,0.0022063577,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fx,mspe,0.025913285,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fx,bias2,0.024352212,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fx,var,0.0015610696,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fr,mspe,0.006243715,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fr,bias2,0.0046826457,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,32,posthoc_web,fr,var,0.0015610696,n=3200_bz=1.0_cv1=0.8_p=1_q=32_20251022-205829
3200,1.0,0.8,1,4,base,y,mspe,1.0203239,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,y,bias2,1.0176371,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,y,var,0.0026868484,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fx,mspe,0.07378443,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fx,bias2,0.07156158,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fx,var,0.0022228581,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fr,mspe,0.16546991,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fr,bias2,0.16324706,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,base,fr,var,0.0022228581,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,y,mspe,1.0109981,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,y,bias2,1.0072913,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,y,var,0.003706822,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fx,mspe,0.017201804,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fx,bias2,0.00689482,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fx,var,0.010306984,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fz,mspe,0.015143765,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fz,bias2,0.006015153,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fz,var,0.009128613,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fr,mspe,0.05842659,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fr,bias2,0.0481196,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc,fr,var,0.010306984,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,y,mspe,1.0094259,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,y,bias2,1.0049932,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,y,var,0.0044327658,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fx,mspe,0.01294241,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fx,bias2,0.0009219787,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fx,var,0.012020431,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fz,mspe,0.010929296,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fz,bias2,0.0006780882,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fz,var,0.010251208,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fr,mspe,0.039769292,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fr,bias2,0.02774886,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_lam0,fr,var,0.012020431,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,y,mspe,1.0110236,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,y,bias2,1.0073017,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,y,var,0.00372184,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fx,mspe,0.022665747,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fx,bias2,0.020224834,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fx,var,0.0024409138,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fz,mspe,0.020421198,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fz,bias2,0.01947345,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fz,var,0.0009477467,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fr,mspe,0.0032737313,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fr,bias2,0.00083281717,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth,fr,var,0.0024409138,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,y,mspe,1.0094259,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,y,bias2,1.0049932,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,y,var,0.004432764,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fx,mspe,0.02283506,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fx,bias2,0.019665018,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fx,var,0.0031700397,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fz,mspe,0.02045264,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fz,bias2,0.019503871,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fz,var,0.00094876863,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fr,mspe,0.003401197,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fr,bias2,0.0002311578,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_orth_lam0,fr,var,0.0031700397,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,y,mspe,1.2152932,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,y,bias2,1.2130207,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,y,var,0.0022725665,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fx,mspe,0.02597361,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fx,bias2,0.024345007,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fx,var,0.0016286033,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fr,mspe,0.0063236086,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fr,bias2,0.0046950052,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,4,posthoc_web,fr,var,0.0016286033,n=3200_bz=1.0_cv1=0.8_p=1_q=4_20251022-204008
3200,1.0,0.8,1,512,base,y,mspe,1.0205319,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,y,bias2,1.0175645,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,y,var,0.0029673039,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fx,mspe,0.07390339,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fx,bias2,0.07140583,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fx,var,0.0024975596,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fr,mspe,0.16563547,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fr,bias2,0.1631379,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,base,fr,var,0.0024975596,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,y,mspe,1.0120329,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,y,bias2,1.0070473,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,y,var,0.00498549,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fx,mspe,0.025472986,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fx,bias2,0.008192598,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fx,var,0.017280389,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fz,mspe,0.02507759,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fz,bias2,0.008870255,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fz,var,0.016207336,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fr,mspe,0.06907078,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fr,bias2,0.05179038,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc,fr,var,0.017280389,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,y,mspe,1.0255091,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,y,bias2,1.0043199,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,y,var,0.021189237,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fx,mspe,0.030088782,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fx,bias2,0.00035446222,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fx,var,0.029734321,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fz,mspe,0.010947892,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fz,bias2,6.6479086e-05,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fz,var,0.010881414,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fr,mspe,0.05168065,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fr,bias2,0.021946339,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_lam0,fr,var,0.029734321,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,y,mspe,1.0125111,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,y,bias2,1.0077901,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,y,var,0.004720994,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fx,mspe,0.02369311,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fx,bias2,0.020287719,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fx,var,0.0034053912,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fz,mspe,0.017874416,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fz,bias2,0.016875494,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fz,var,0.0009989202,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fr,mspe,0.0043210257,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fr,bias2,0.0009156344,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth,fr,var,0.0034053912,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,y,mspe,1.026062,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,y,bias2,1.0047913,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,y,var,0.021270718,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fx,mspe,0.040061016,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fx,bias2,0.020016545,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fx,var,0.02004447,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fz,mspe,0.02045264,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fz,bias2,0.019503873,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fz,var,0.0009487684,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fr,mspe,0.020313542,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fr,bias2,0.00026907164,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_orth_lam0,fr,var,0.02004447,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,y,mspe,1.2153091,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,y,bias2,1.2128515,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,y,var,0.0024577533,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fx,mspe,0.025871363,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fx,bias2,0.024066677,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fx,var,0.001804684,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fr,mspe,0.006256363,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fr,bias2,0.0044516786,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,512,posthoc_web,fr,var,0.001804684,n=3200_bz=1.0_cv1=0.8_p=1_q=512_20251022-212359
3200,1.0,0.8,1,64,base,y,mspe,1.0201211,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,y,bias2,1.0174959,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,y,var,0.0026252554,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fx,mspe,0.07428648,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fx,bias2,0.07212219,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fx,var,0.0021642912,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fr,mspe,0.16635346,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fr,bias2,0.16418919,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,base,fr,var,0.0021642912,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,y,mspe,1.0095817,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,y,bias2,1.005098,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,y,var,0.0044837226,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fx,mspe,0.017385518,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fx,bias2,0.0017310865,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fx,var,0.01565443,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fz,mspe,0.015308682,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fz,bias2,0.0015290525,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fz,var,0.01377963,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fr,mspe,0.047654886,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
