setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4a_q32,2,posthoc_same_sample,0.01781333237886429,0.06582922488451004,1.0122251510620117,0.02289600297808647,0.12083868682384491,1600,continuous,32,1.0,0.8
fig4a_q32,3,base_full,0.06935958564281464,0.15922607481479645,1.0211089849472046,0.028982015326619148,0.2473577857017517,1600,continuous,32,1.0,0.8
fig4a_q32,3,base_half,0.043114639818668365,0.11414490640163422,1.0259950160980225,0.027944473549723625,0.16522760689258575,1600,continuous,32,1.0,0.8
fig4a_q32,3,posthoc,0.06963171809911728,0.15930776298046112,1.0246942043304443,-0.023973142728209496,0.23860059678554535,1600,continuous,32,1.0,0.8
fig4a_q32,3,posthoc_same_sample,0.03732091188430786,0.10669596493244171,1.013320803642273,0.024446509778499603,0.1811531037092209,1600,continuous,32,1.0,0.8
fig4a_q32,4,base_full,0.04594322293996811,0.12266815453767776,1.0328893661499023,-0.007732979021966457,0.23107467591762543,1600,continuous,32,1.0,0.8
fig4a_q32,4,base_half,0.041268303990364075,0.10668540745973587,1.0515310764312744,-0.001971695339307189,0.25148633122444153,1600,continuous,32,1.0,0.8
fig4a_q32,4,posthoc,0.02960904687643051,0.017664192244410515,1.0229121446609497,0.00391733180731535,0.1359204202890396,1600,continuous,32,1.0,0.8
fig4a_q32,4,posthoc_same_sample,0.004143633879721165,0.036018647253513336,1.0146000385284424,0.010483563877642155,0.1564139425754547,1600,continuous,32,1.0,0.8
fig4a_q32,5,base_full,0.08356107026338577,0.17919987440109253,1.02033269405365,0.0321541428565979,0.2542419135570526,1600,continuous,32,1.0,0.8
fig4a_q32,5,base_half,0.09997651726007462,0.20191487669944763,1.0243546962738037,0.006065559573471546,0.2536468207836151,1600,continuous,32,1.0,0.8
fig4a_q32,5,posthoc,0.07101752609014511,0.1488652229309082,1.041536808013916,0.0691310465335846,0.18846553564071655,1600,continuous,32,1.0,0.8
fig4a_q32,5,posthoc_same_sample,0.017120014876127243,0.06655474007129669,1.0121716260910034,0.01876910775899887,0.1314152181148529,1600,continuous,32,1.0,0.8
fig4a_q32,6,base_full,0.048079490661621094,0.12616389989852905,1.0198726654052734,-0.00101735710632056,0.20977723598480225,1600,continuous,32,1.0,0.8
fig4a_q32,6,base_half,0.05062171816825867,0.12932297587394714,1.0320496559143066,-0.008954363875091076,0.20636969804763794,1600,continuous,32,1.0,0.8
fig4a_q32,6,posthoc,0.010323001071810722,0.04226091876626015,1.0178347826004028,0.006276831496506929,0.1884082555770874,1600,continuous,32,1.0,0.8
fig4a_q32,6,posthoc_same_sample,0.01840006746351719,0.07174766063690186,1.020775318145752,0.0013206792064011097,0.1662117838859558,1600,continuous,32,1.0,0.8
fig4a_q32,7,base_full,0.07662031799554825,0.1702778935432434,1.016313076019287,0.0031714439392089844,0.25688159465789795,1600,continuous,32,1.0,0.8
fig4a_q32,7,base_half,0.0774528756737709,0.16918031871318817,1.0184931755065918,0.02502487599849701,0.22624287009239197,1600,continuous,32,1.0,0.8
fig4a_q32,7,posthoc,0.008563044480979443,0.0346280001103878,1.0128395557403564,0.0024721205700188875,0.09919511526823044,1600,continuous,32,1.0,0.8
fig4a_q32,7,posthoc_same_sample,0.04529528319835663,0.11791196465492249,1.0130021572113037,0.0026383530348539352,0.16997891664505005,1600,continuous,32,1.0,0.8
fig4a_q32,8,base_full,0.08285706490278244,0.17803451418876648,1.0220739841461182,0.004102854523807764,0.2652071714401245,1600,continuous,32,1.0,0.8
fig4a_q32,8,base_half,0.11912297457456589,0.23086880147457123,1.0195566415786743,0.038478538393974304,0.3056636154651642,1600,continuous,32,1.0,0.8
fig4a_q32,8,posthoc,0.035612236708402634,0.09447723627090454,1.0211708545684814,-0.02224787510931492,0.17406688630580902,1600,continuous,32,1.0,0.8
fig4a_q32,8,posthoc_same_sample,0.0070288036949932575,0.03538678586483002,1.0080108642578125,-0.0028591095469892025,0.11909917742013931,1600,continuous,32,1.0,0.8
fig4a_q32,9,base_full,0.05672384425997734,0.13922147452831268,1.021708607673645,-0.007854090072214603,0.2269381880760193,1600,continuous,32,1.0,0.8
fig4a_q32,9,base_half,0.07810103893280029,0.17164094746112823,1.023336410522461,-0.025205904617905617,0.28501656651496887,1600,continuous,32,1.0,0.8
fig4a_q32,9,posthoc,0.02254740707576275,0.0035910659935325384,1.0151737928390503,0.006662158295512199,0.08788520842790604,1600,continuous,32,1.0,0.8
fig4a_q32,9,posthoc_same_sample,0.02077365480363369,0.07690829038619995,1.011894702911377,-0.004058436956256628,0.18726114928722382,1600,continuous,32,1.0,0.8
fig4a_q256,0,base_full,0.07997763901948929,0.17538262903690338,1.020256519317627,0.01562017947435379,0.29154470562934875,1600,continuous,256,1.0,0.8
fig4a_q256,0,base_half,0.0860053226351738,0.18289721012115479,1.0183703899383545,0.0395067073404789,0.30852535367012024,1600,continuous,256,1.0,0.8
fig4a_q256,0,posthoc,0.006965300068259239,0.042841412127017975,1.0095536708831787,0.01668732240796089,0.11166667938232422,1600,continuous,256,1.0,0.8
fig4a_q256,0,posthoc_same_sample,0.04157675802707672,0.11538679152727127,1.0159499645233154,0.013354575261473656,0.20198261737823486,1600,continuous,256,1.0,0.8
fig4a_q256,1,base_full,0.09566274285316467,0.19408293068408966,1.0234147310256958,0.01254875399172306,0.2497418224811554,1600,continuous,256,1.0,0.8
fig4a_q256,1,base_half,0.08406314253807068,0.18090902268886566,1.0216847658157349,-0.007882406003773212,0.2551061511039734,1600,continuous,256,1.0,0.8
fig4a_q256,1,posthoc,0.009760681539773941,0.024126773700118065,1.0076028108596802,0.004613982513546944,0.06676886230707169,1600,continuous,256,1.0,0.8
fig4a_q256,1,posthoc_same_sample,0.018262255936861038,0.053797949105501175,1.026637077331543,0.01462402381002903,0.1399996429681778,1600,continuous,256,1.0,0.8
fig4a_q256,2,base_full,0.06259490549564362,0.14738968014717102,1.0285149812698364,0.0333678275346756,0.2751644551753998,1600,continuous,256,1.0,0.8
fig4a_q256,2,base_half,0.05347723886370659,0.13466478884220123,1.020952820777893,0.03671172261238098,0.2399200052022934,1600,continuous,256,1.0,0.8
fig4a_q256,2,posthoc,0.02654357999563217,0.05450451374053955,1.0173866748809814,0.02606467716395855,0.05501212179660797,1600,continuous,256,1.0,0.8
fig4a_q256,2,posthoc_same_sample,0.011466068215668201,0.04931933060288429,1.0113917589187622,0.02126695215702057,0.10436160117387772,1600,continuous,256,1.0,0.8
fig4a_q256,3,base_full,0.0752422884106636,0.16778787970542908,1.0218580961227417,0.03152305632829666,0.2510053515434265,1600,continuous,256,1.0,0.8
fig4a_q256,3,base_half,0.07118215411901474,0.1610395759344101,1.0187859535217285,0.03375237062573433,0.2318926304578781,1600,continuous,256,1.0,0.8
fig4a_q256,3,posthoc,0.0638071596622467,0.15045791864395142,1.0241810083389282,-0.020888855680823326,0.22918853163719177,1600,continuous,256,1.0,0.8
fig4a_q256,3,posthoc_same_sample,0.03250032663345337,0.09794564545154572,1.012941837310791,0.025859832763671875,0.17105334997177124,1600,continuous,256,1.0,0.8
fig4a_q256,4,base_full,0.05577877536416054,0.1376718282699585,1.0272462368011475,-0.006731153931468725,0.26737284660339355,1600,continuous,256,1.0,0.8
fig4a_q256,4,base_half,0.09836630523204803,0.18370097875595093,1.0746883153915405,-0.004210783168673515,0.3883494436740875,1600,continuous,256,1.0,0.8
fig4a_q256,4,posthoc,0.013425197452306747,0.05507872626185417,1.0242809057235718,0.0003720700624398887,0.1470772922039032,1600,continuous,256,1.0,0.8
fig4a_q256,4,posthoc_same_sample,0.003713231300935149,0.03333437815308571,1.0141490697860718,0.010861668735742569,0.15346552431583405,1600,continuous,256,1.0,0.8
fig4a_q256,5,base_full,0.09168516099452972,0.19154083728790283,1.0221046209335327,0.032957449555397034,0.28400883078575134,1600,continuous,256,1.0,0.8
fig4a_q256,5,base_half,0.08044677972793579,0.17496494948863983,1.0170215368270874,0.00991137232631445,0.23968353867530823,1600,continuous,256,1.0,0.8
fig4a_q256,5,posthoc,0.061165791004896164,0.1344194859266281,1.0388693809509277,0.06862983852624893,0.1748638153076172,1600,continuous,256,1.0,0.8
fig4a_q256,5,posthoc_same_sample,0.01634373515844345,0.0623985230922699,1.0128973722457886,0.017654486000537872,0.11954107135534286,1600,continuous,256,1.0,0.8
fig4a_q256,6,base_full,0.07362987846136093,0.1653735339641571,1.0264616012573242,-0.0011523580178618431,0.2864910066127777,1600,continuous,256,1.0,0.8
fig4a_q256,6,base_half,0.04777263104915619,0.12585556507110596,1.0227534770965576,-0.005710924975574017,0.21228447556495667,1600,continuous,256,1.0,0.8
fig4a_q256,6,posthoc,0.032570041716098785,0.10036590695381165,1.0117663145065308,0.009162002243101597,0.19187772274017334,1600,continuous,256,1.0,0.8
fig4a_q256,6,posthoc_same_sample,0.017660612240433693,0.06988793611526489,1.0224220752716064,0.0023430651053786278,0.16394740343093872,1600,continuous,256,1.0,0.8
fig4a_q256,7,base_full,0.06246396154165268,0.14774459600448608,1.0204110145568848,0.0015113926492631435,0.22425131499767303,1600,continuous,256,1.0,0.8
fig4a_q256,7,base_half,0.09839368611574173,0.20114797353744507,1.0162527561187744,0.024302678182721138,0.26788753271102905,1600,continuous,256,1.0,0.8
fig4a_q256,7,posthoc,0.011080966331064701,0.0400654561817646,1.0199494361877441,-0.001346358098089695,0.10757656395435333,1600,continuous,256,1.0,0.8
fig4a_q256,7,posthoc_same_sample,0.014545532874763012,0.06344711035490036,1.0087475776672363,0.0009577995515428483,0.14264316856861115,1600,continuous,256,1.0,0.8
fig4a_q256,8,base_full,0.08752939105033875,0.18496909737586975,1.0205122232437134,0.004426128696650267,0.26770442724227905,1600,continuous,256,1.0,0.8
fig4a_q256,8,base_half,0.07679866999387741,0.16449759900569916,1.0300050973892212,0.03126787394285202,0.21782423555850983,1600,continuous,256,1.0,0.8
fig4a_q256,8,posthoc,0.028550487011671066,0.0768529623746872,1.0237197875976562,-0.01997242122888565,0.15553995966911316,1600,continuous,256,1.0,0.8
fig4a_q256,8,posthoc_same_sample,0.006486146245151758,0.03643596172332764,1.0080336332321167,-0.0025154161266982555,0.11964195221662521,1600,continuous,256,1.0,0.8
fig4a_q256,9,base_full,0.05255137383937836,0.13211002945899963,1.0247024297714233,-0.006709584966301918,0.2307899445295334,1600,continuous,256,1.0,0.8
fig4a_q256,9,base_half,0.0679527074098587,0.156321182847023,1.0230656862258911,-0.02309863083064556,0.25507277250289917,1600,continuous,256,1.0,0.8
fig4a_q256,9,posthoc,0.01771415024995804,0.00522215012460947,1.0188140869140625,0.007461340632289648,0.08554374426603317,1600,continuous,256,1.0,0.8
fig4a_q256,9,posthoc_same_sample,0.018391316756606102,0.07224074751138687,1.009944200515747,-0.0038303816691040993,0.1820525974035263,1600,continuous,256,1.0,0.8
fig4a_q1024,0,base_full,0.06453819572925568,0.1521172672510147,1.0199798345565796,0.014439892955124378,0.26309627294540405,1600,continuous,1024,1.0,0.8
fig4a_q1024,0,base_half,0.11788440495729446,0.22747443616390228,1.0293406248092651,0.03885135054588318,0.36951470375061035,1600,continuous,1024,1.0,0.8
fig4a_q1024,0,posthoc,0.014878516085445881,0.06319372355937958,1.01375150680542,0.019851889461278915,0.1316818743944168,1600,continuous,1024,1.0,0.8
fig4a_q1024,0,posthoc_same_sample,0.03198244050145149,0.09899429231882095,1.0144838094711304,0.012600097805261612,0.18852177262306213,1600,continuous,1024,1.0,0.8
fig4a_q1024,1,base_full,0.11001458764076233,0.21571411192417145,1.0299360752105713,0.014961812645196915,0.29206401109695435,1600,continuous,1024,1.0,0.8
fig4a_q1024,1,base_half,0.12271726876497269,0.23594386875629425,1.0285285711288452,-0.006786491721868515,0.35097262263298035,1600,continuous,1024,1.0,0.8
fig4a_q1024,1,posthoc,0.014558183029294014,0.050625696778297424,1.0108747482299805,0.007788973394781351,0.09226302802562714,1600,continuous,1024,1.0,0.8
fig4a_q1024,1,posthoc_same_sample,0.019083375111222267,0.057603806257247925,1.0223935842514038,0.015135712921619415,0.14381355047225952,1600,continuous,1024,1.0,0.8
fig4a_q1024,2,base_full,0.05022871121764183,0.1283908635377884,1.0289825201034546,0.032930199056863785,0.23870861530303955,1600,continuous,1024,1.0,0.8
fig4a_q1024,2,base_half,0.08251293003559113,0.17719216644763947,1.0252147912979126,0.041026052087545395,0.31264933943748474,1600,continuous,1024,1.0,0.8
fig4a_q1024,2,posthoc,0.022078227251768112,0.049540046602487564,1.0153976678848267,0.025214657187461853,0.059929199516773224,1600,continuous,1024,1.0,0.8
fig4a_q1024,2,posthoc_same_sample,0.009666567668318748,0.03945707157254219,1.0114110708236694,0.021311385557055473,0.09107125550508499,1600,continuous,1024,1.0,0.8
fig4a_q1024,3,base_full,0.07631661742925644,0.1694396734237671,1.0272185802459717,0.032429177314043045,0.2645387649536133,1600,continuous,1024,1.0,0.8
fig4a_q1024,3,base_half,0.06626611948013306,0.1518896222114563,1.0215880870819092,0.03344092145562172,0.2098853886127472,1600,continuous,1024,1.0,0.8
fig4a_q1024,3,posthoc,0.043877601623535156,0.11765274405479431,1.0235201120376587,-0.019951006397604942,0.1899890899658203,1600,continuous,1024,1.0,0.8
fig4a_q1024,3,posthoc_same_sample,0.018310870975255966,0.06956657767295837,1.0134913921356201,0.023738237097859383,0.1404711753129959,1600,continuous,1024,1.0,0.8
fig4a_q1024,4,base_full,0.047797538340091705,0.12572702765464783,1.0289686918258667,-0.00891371164470911,0.23536206781864166,1600,continuous,1024,1.0,0.8
fig4a_q1024,4,base_half,0.06916093826293945,0.1500023454427719,1.085381269454956,0.0010866629891097546,0.32473671436309814,1600,continuous,1024,1.0,0.8
fig4a_q1024,4,posthoc,0.030814802274107933,0.02062109485268593,1.0207765102386475,0.00864281877875328,0.13805077970027924,1600,continuous,1024,1.0,0.8
fig4a_q1024,4,posthoc_same_sample,0.006454288959503174,0.043319571763277054,1.0149071216583252,0.006819306407123804,0.16107144951820374,1600,continuous,1024,1.0,0.8
fig4a_q1024,5,base_full,0.08502000570297241,0.17954404652118683,1.0215134620666504,0.030819592997431755,0.25360068678855896,1600,continuous,1024,1.0,0.8
fig4a_q1024,5,base_half,0.10627324879169464,0.2118232697248459,1.020866870880127,0.011120788753032684,0.2676902711391449,1600,continuous,1024,1.0,0.8
fig4a_q1024,5,posthoc,0.0700485110282898,0.14651848375797272,1.0521900653839111,0.07317906618118286,0.1886967122554779,1600,continuous,1024,1.0,0.8
fig4a_q1024,5,posthoc_same_sample,0.014091914519667625,0.05130209028720856,1.0128638744354248,0.013843252323567867,0.10468074679374695,1600,continuous,1024,1.0,0.8
fig4a_q1024,6,base_full,0.07287543267011642,0.16404590010643005,1.0217409133911133,-0.002067377557978034,0.27621129155158997,1600,continuous,1024,1.0,0.8
fig4a_q1024,6,base_half,0.05445156246423721,0.13632439076900482,1.0242639780044556,-0.003663918934762478,0.23722748458385468,1600,continuous,1024,1.0,0.8
fig4a_q1024,6,posthoc,0.012190955691039562,0.058878183364868164,1.0075864791870117,0.008541857823729515,0.15042680501937866,1600,continuous,1024,1.0,0.8
fig4a_q1024,6,posthoc_same_sample,0.020368047058582306,0.07556885480880737,1.0219721794128418,0.0019619339145720005,0.16843394935131073,1600,continuous,1024,1.0,0.8
fig4a_q1024,7,base_full,0.08413916826248169,0.17921504378318787,1.0193641185760498,0.0016585313715040684,0.24384695291519165,1600,continuous,1024,1.0,0.8
fig4a_q1024,7,base_half,0.06372631341218948,0.14583949744701385,1.020725965499878,0.02077816054224968,0.18660175800323486,1600,continuous,1024,1.0,0.8
fig4a_q1024,7,posthoc,0.010382037609815598,0.03930317610502243,1.0183916091918945,0.0019936608150601387,0.10441727936267853,1600,continuous,1024,1.0,0.8
fig4a_q1024,7,posthoc_same_sample,0.018767083063721657,0.06980130076408386,1.0067182779312134,0.0018138950690627098,0.12918460369110107,1600,continuous,1024,1.0,0.8
fig4a_q1024,8,base_full,0.08704178780317307,0.18456889688968658,1.019751787185669,0.004570276942104101,0.2686455249786377,1600,continuous,1024,1.0,0.8
fig4a_q1024,8,base_half,0.11742861568927765,0.22649072110652924,1.0254265069961548,0.03691645711660385,0.29268455505371094,1600,continuous,1024,1.0,0.8
fig4a_q1024,8,posthoc,0.03257418051362038,0.08660821616649628,1.022653579711914,-0.023466920480132103,0.1648462414741516,1600,continuous,1024,1.0,0.8
fig4a_q1024,8,posthoc_same_sample,0.0070778303779661655,0.03573794662952423,1.007925271987915,-0.002527010627090931,0.1187397763133049,1600,continuous,1024,1.0,0.8
fig4a_q1024,9,base_full,0.06673826277256012,0.15516987442970276,1.0201959609985352,-0.009510627016425133,0.2543726861476898,1600,continuous,1024,1.0,0.8
fig4a_q1024,9,base_half,0.09478679299354553,0.1954265534877777,1.021828532218933,-0.026489276438951492,0.3132592439651489,1600,continuous,1024,1.0,0.8
fig4a_q1024,9,posthoc,0.0060894787311553955,0.013635549694299698,1.0183724164962769,0.009574789553880692,0.08903459459543228,1600,continuous,1024,1.0,0.8
fig4a_q1024,9,posthoc_same_sample,0.02899591252207756,0.09160981327295303,1.0104552507400513,-0.005892697721719742,0.1679275929927826,1600,continuous,1024,1.0,0.8
fig4b_cv0,0,base_full,0.042862046509981155,0.10029738396406174,1.067643165588379,0.025063958019018173,0.2348395138978958,1600,continuous,32,1.0,0.0
fig4b_cv0,0,base_half,0.02325121872127056,0.06934340298175812,1.0659362077713013,0.04747436195611954,0.20191171765327454,1600,continuous,32,1.0,0.0
fig4b_cv0,0,posthoc,0.009269841946661472,0.03935717046260834,1.012574315071106,0.017504829913377762,0.11202257126569748,1600,continuous,32,1.0,0.0
fig4b_cv0,0,posthoc_same_sample,0.011479723267257214,0.04923706501722336,1.0215784311294556,0.019094401970505714,0.15760743618011475,1600,continuous,32,1.0,0.0
fig4b_cv0,1,base_full,0.0671355351805687,0.13318686187267303,1.0656136274337769,0.025336092337965965,0.25701940059661865,1600,continuous,32,1.0,0.0
fig4b_cv0,1,base_half,0.07315830886363983,0.13927437365055084,1.0640740394592285,0.019592581316828728,0.2510264217853546,1600,continuous,32,1.0,0.0
fig4b_cv0,1,posthoc,0.01664040982723236,0.03965156525373459,1.0050276517868042,0.004475183319300413,0.08948448300361633,1600,continuous,32,1.0,0.0
fig4b_cv0,1,posthoc_same_sample,0.009036961011588573,0.04136063531041145,1.0105271339416504,0.011446313001215458,0.1272452026605606,1600,continuous,32,1.0,0.0
fig4b_cv0,2,base_full,0.038436178117990494,0.09077997505664825,1.0580451488494873,0.032917946577072144,0.23046709597110748,1600,continuous,32,1.0,0.0
fig4b_cv0,2,base_half,0.04185010865330696,0.09230761229991913,1.069766640663147,0.03254420682787895,0.2610242962837219,1600,continuous,32,1.0,0.0
fig4b_cv0,2,posthoc,0.029767150059342384,0.03866554796695709,1.0164872407913208,0.01650039106607437,0.03750704601407051,1600,continuous,32,1.0,0.0
fig4b_cv0,2,posthoc_same_sample,0.017097676172852516,0.03657928854227066,1.0082753896713257,0.01794063299894333,0.06855376809835434,1600,continuous,32,1.0,0.0
fig4b_cv0,3,base_full,0.037883881479501724,0.09266295284032822,1.0630134344100952,0.03806070238351822,0.22585290670394897,1600,continuous,32,1.0,0.0
fig4b_cv0,3,base_half,0.004466695711016655,0.03335198014974594,1.08107328414917,0.023665616288781166,0.1598551869392395,1600,continuous,32,1.0,0.0
fig4b_cv0,3,posthoc,0.0064780451357364655,0.022765707224607468,1.0231995582580566,0.0048308284021914005,0.10424726456403732,1600,continuous,32,1.0,0.0
fig4b_cv0,3,posthoc_same_sample,0.002037707017734647,0.020355815067887306,1.0052279233932495,0.020609771832823753,0.10694925487041473,1600,continuous,32,1.0,0.0
fig4b_cv0,4,base_full,0.026811985298991203,0.07643549889326096,1.0683395862579346,0.0025003051850944757,0.2101401537656784,1600,continuous,32,1.0,0.0
fig4b_cv0,4,base_half,0.025947052985429764,0.06802801042795181,1.0947669744491577,0.005471046548336744,0.21469363570213318,1600,continuous,32,1.0,0.0
fig4b_cv0,4,posthoc,0.005156953819096088,0.025113018229603767,1.0244330167770386,-0.0014499049866572022,0.13002900779247284,1600,continuous,32,1.0,0.0
fig4b_cv0,4,posthoc_same_sample,0.004490882158279419,0.03301990404725075,1.0147000551223755,0.010803068056702614,0.15405721962451935,1600,continuous,32,1.0,0.0
fig4b_cv0,5,base_full,0.05136752128601074,0.11050292104482651,1.0652952194213867,0.037894561886787415,0.2227918952703476,1600,continuous,32,1.0,0.0
fig4b_cv0,5,base_half,0.03938942402601242,0.09590774774551392,1.0568660497665405,0.010062310844659805,0.2419082671403885,1600,continuous,32,1.0,0.0
fig4b_cv0,5,posthoc,0.014050867408514023,0.021983515471220016,1.0227017402648926,0.02211873233318329,0.06683550775051117,1600,continuous,32,1.0,0.0
fig4b_cv0,5,posthoc_same_sample,0.005602927878499031,0.023430032655596733,1.0048469305038452,0.012980137020349503,0.09690620750188828,1600,continuous,32,1.0,0.0
fig4b_cv0,6,base_full,0.03274871036410332,0.08550779521465302,1.0596652030944824,0.0078063844703137875,0.2231336534023285,1600,continuous,32,1.0,0.0
fig4b_cv0,6,base_half,0.02513292245566845,0.0740547627210617,1.0641019344329834,0.0014993924414739013,0.19651265442371368,1600,continuous,32,1.0,0.0
fig4b_cv0,6,posthoc,0.003376956097781658,0.030944304540753365,1.0122309923171997,0.0017292201519012451,0.1601773053407669,1600,continuous,32,1.0,0.0
fig4b_cv0,6,posthoc_same_sample,0.00413030618801713,0.032263342291116714,1.0163766145706177,0.006875789724290371,0.12826257944107056,1600,continuous,32,1.0,0.0
fig4b_cv0,7,base_full,0.04220133274793625,0.09928259253501892,1.0556200742721558,-0.00111692666541785,0.21603508293628693,1600,continuous,32,1.0,0.0
fig4b_cv0,7,base_half,0.023766443133354187,0.0678095817565918,1.0646250247955322,0.022871442139148712,0.17835937440395355,1600,continuous,32,1.0,0.0
fig4b_cv0,7,posthoc,0.009204152971506119,0.033979035913944244,1.0176702737808228,0.0016537874471396208,0.10454146564006805,1600,continuous,32,1.0,0.0
fig4b_cv0,7,posthoc_same_sample,0.006889866665005684,0.03553595393896103,1.0023695230484009,0.000574820616748184,0.11090467125177383,1600,continuous,32,1.0,0.0
fig4b_cv0,8,base_full,0.05352548509836197,0.11471109092235565,1.0616520643234253,-0.00023570955090690404,0.23694343864917755,1600,continuous,32,1.0,0.0
fig4b_cv0,8,base_half,0.03346269205212593,0.0856870636343956,1.0646178722381592,0.03539598360657692,0.19637702405452728,1600,continuous,32,1.0,0.0
fig4b_cv0,8,posthoc,0.027583269402384758,0.07225798815488815,1.0240932703018188,-0.014906883239746094,0.15520688891410828,1600,continuous,32,1.0,0.0
fig4b_cv0,8,posthoc_same_sample,0.006899120751768351,0.035891078412532806,1.0062650442123413,-0.0021468561608344316,0.11811485141515732,1600,continuous,32,1.0,0.0
fig4b_cv0,9,base_full,0.0345076359808445,0.08779514580965042,1.0679233074188232,-0.008524471893906593,0.24091053009033203,1600,continuous,32,1.0,0.0
fig4b_cv0,9,base_half,0.05840615928173065,0.12285950779914856,1.063072919845581,-0.033814869821071625,0.26730072498321533,1600,continuous,32,1.0,0.0
fig4b_cv0,9,posthoc,0.005070390645414591,0.015907108783721924,1.011742353439331,0.007024962920695543,0.09834089875221252,1600,continuous,32,1.0,0.0
fig4b_cv0,9,posthoc_same_sample,0.001436359016224742,0.02457386441528797,1.0082234144210815,-7.091164661687799e-06,0.1303742527961731,1600,continuous,32,1.0,0.0
fig4b_cv4,0,base_full,0.05172489210963249,0.11818861961364746,1.0622031688690186,0.022708632051944733,0.24629203975200653,1600,continuous,32,1.0,0.4
fig4b_cv4,0,base_half,0.04433644935488701,0.10262716561555862,1.077447533607483,0.037919770926237106,0.23990215361118317,1600,continuous,32,1.0,0.4
fig4b_cv4,0,posthoc,0.004902907181531191,0.026724012568593025,1.0160795450210571,0.014909838326275349,0.09542031586170197,1600,continuous,32,1.0,0.4
fig4b_cv4,0,posthoc_same_sample,0.012744591571390629,0.0550924688577652,1.0233029127120972,0.018082914873957634,0.17339138686656952,1600,continuous,32,1.0,0.4
fig4b_cv4,1,base_full,0.07513903826475143,0.1490149348974228,1.0650112628936768,0.02642807923257351,0.2606809735298157,1600,continuous,32,1.0,0.4
fig4b_cv4,1,base_half,0.05566118657588959,0.12266573309898376,1.0632907152175903,0.01125171035528183,0.24559013545513153,1600,continuous,32,1.0,0.4
fig4b_cv4,1,posthoc,0.012455196119844913,0.030669379979372025,1.0062460899353027,0.007802716456353664,0.07148876786231995,1600,continuous,32,1.0,0.4
fig4b_cv4,1,posthoc_same_sample,0.011167917400598526,0.046784915030002594,1.0149908065795898,0.012232103385031223,0.13284696638584137,1600,continuous,32,1.0,0.4
fig4b_cv4,2,base_full,0.03622783347964287,0.0905492976307869,1.0645344257354736,0.034443117678165436,0.24144688248634338,1600,continuous,32,1.0,0.4
fig4b_cv4,2,base_half,0.028844252228736877,0.07308873534202576,1.0750383138656616,0.03661558777093887,0.23535147309303284,1600,continuous,32,1.0,0.4
fig4b_cv4,2,posthoc,0.032122720032930374,0.036945439875125885,1.017927646636963,0.018387697637081146,0.032738205045461655,1600,continuous,32,1.0,0.4
fig4b_cv4,2,posthoc_same_sample,0.011805889196693897,0.035414908081293106,1.0113292932510376,0.020222019404172897,0.08372798562049866,1600,continuous,32,1.0,0.4
fig4b_cv4,3,base_full,0.04159044101834297,0.10137005150318146,1.0731415748596191,0.03307046368718147,0.22323669493198395,1600,continuous,32,1.0,0.4
fig4b_cv4,3,base_half,0.02546401508152485,0.06858092546463013,1.0777305364608765,0.02566535398364067,0.1480124294757843,1600,continuous,32,1.0,0.4
fig4b_cv4,3,posthoc,0.02802508883178234,0.05569015443325043,1.0428966283798218,-0.004269784316420555,0.13492843508720398,1600,continuous,32,1.0,0.4
fig4b_cv4,3,posthoc_same_sample,0.005234101787209511,0.02823052927851677,1.0135823488235474,0.019668372347950935,0.1010555848479271,1600,continuous,32,1.0,0.4
fig4b_cv4,4,base_full,0.030084723606705666,0.08453894406557083,1.0677878856658936,0.0005100292037241161,0.21928852796554565,1600,continuous,32,1.0,0.4
fig4b_cv4,4,base_half,0.027055930346250534,0.07354849576950073,1.0842646360397339,0.0014700681203976274,0.2150629758834839,1600,continuous,32,1.0,0.4
fig4b_cv4,4,posthoc,0.0063660359010100365,0.026976246386766434,1.0278058052062988,-9.845197200775146e-05,0.13714785873889923,1600,continuous,32,1.0,0.4
fig4b_cv4,4,posthoc_same_sample,0.00413288502022624,0.0282379649579525,1.0139715671539307,0.012177198193967342,0.14989504218101501,1600,continuous,32,1.0,0.4
fig4b_cv4,5,base_full,0.06713544577360153,0.13748078048229218,1.0792385339736938,0.03479280322790146,0.26280367374420166,1600,continuous,32,1.0,0.4
fig4b_cv4,5,base_half,0.056931983679533005,0.11888061463832855,1.0732107162475586,0.012888334691524506,0.19599859416484833,1600,continuous,32,1.0,0.4
fig4b_cv4,5,posthoc,0.01678326353430748,0.034349460154771805,1.029770016670227,0.027700474485754967,0.08252512663602829,1600,continuous,32,1.0,0.4
fig4b_cv4,5,posthoc_same_sample,0.007876262068748474,0.026634490117430687,1.0145480632781982,0.0117814214900136,0.08299647271633148,1600,continuous,32,1.0,0.4
fig4b_cv4,6,base_full,0.044064465910196304,0.10692198574542999,1.0613453388214111,0.0008162188460119069,0.24009114503860474,1600,continuous,32,1.0,0.4
fig4b_cv4,6,base_half,0.03165891766548157,0.08767639845609665,1.0618072748184204,-0.003011333988979459,0.20888857543468475,1600,continuous,32,1.0,0.4
fig4b_cv4,6,posthoc,0.005246245767921209,0.03122651018202305,1.0171856880187988,0.003434077836573124,0.1696654111146927,1600,continuous,32,1.0,0.4
