model,effect,metric,value,cv1,n
posthoc,fr,var,0.0013690926134586334,0.6,25600
posthoc,fz,mspe,0.0007990965386852622,0.6,25600
posthoc,fz,bias2,0.00011920971883228049,0.6,25600
posthoc,fz,var,0.0006798867834731936,0.6,25600
posthoc_orth,y,mspe,1.0044188499450684,0.6,25600
posthoc_orth,y,bias2,1.003292441368103,0.6,25600
posthoc_orth,y,var,0.0011265028733760118,0.6,25600
posthoc_orth,fx,mspe,0.020672988146543503,0.6,25600
posthoc_orth,fx,bias2,0.019747991114854813,0.6,25600
posthoc_orth,fx,var,0.0009249973227269948,0.6,25600
posthoc_orth,fr,mspe,0.09837283194065094,0.6,25600
posthoc_orth,fr,bias2,0.09534375369548798,0.6,25600
posthoc_orth,fr,var,0.0030290759168565273,0.6,25600
posthoc_orth,fz,mspe,0.019836807623505592,0.6,25600
posthoc_orth,fz,bias2,0.019696591421961784,0.6,25600
posthoc_orth,fz,var,0.000140215692226775,0.6,25600
base,y,mspe,1.0282790660858154,0.7,25600
base,y,bias2,1.0276463031768799,0.7,25600
base,y,var,0.0006327222217805684,0.7,25600
base,fx,mspe,0.07012610137462616,0.7,25600
base,fx,bias2,0.06965909898281097,0.7,25600
base,fx,var,0.0004670089983846992,0.7,25600
base,fr,mspe,0.15797516703605652,0.7,25600
base,fr,bias2,0.15750816464424133,0.7,25600
base,fr,var,0.0004670089983846992,0.7,25600
base,fz,mspe,0.07795459032058716,0.7,25600
base,fz,bias2,0.07795459032058716,0.7,25600
base,fz,var,0.0,0.7,25600
posthoc,y,mspe,1.0044128894805908,0.7,25600
posthoc,y,bias2,1.003180980682373,0.7,25600
posthoc,y,var,0.00123177922796458,0.7,25600
posthoc,fx,mspe,0.002463146112859249,0.7,25600
posthoc,fx,bias2,0.00040546321542933583,0.7,25600
posthoc,fx,var,0.002057682955637574,0.7,25600
posthoc,fr,mspe,0.02609720639884472,0.7,25600
posthoc,fr,bias2,0.024039525538682938,0.7,25600
posthoc,fr,var,0.002057682955637574,0.7,25600
posthoc,fz,mspe,0.0015334829222410917,0.7,25600
posthoc,fz,bias2,0.00020599849813152105,0.7,25600
posthoc,fz,var,0.0013274844968691468,0.7,25600
posthoc_orth,y,mspe,1.004417061805725,0.7,25600
posthoc_orth,y,bias2,1.0031739473342896,0.7,25600
posthoc_orth,y,var,0.0012431432260200381,0.7,25600
posthoc_orth,fx,mspe,0.02078482136130333,0.7,25600
posthoc_orth,fx,bias2,0.019743263721466064,0.7,25600
posthoc_orth,fx,var,0.0010415581054985523,0.7,25600
posthoc_orth,fr,mspe,0.10520803183317184,0.7,25600
posthoc_orth,fr,bias2,0.09969587624073029,0.7,25600
posthoc_orth,fr,var,0.0055121504701673985,0.7,25600
posthoc_orth,fz,mspe,0.01983681134879589,0.7,25600
posthoc_orth,fz,bias2,0.019696595147252083,0.7,25600
posthoc_orth,fz,var,0.00014021617243997753,0.7,25600
base,y,mspe,1.0167450904846191,0.8,25600
base,y,bias2,1.0161412954330444,0.8,25600
base,y,var,0.0006037488346919417,0.8,25600
base,fx,mspe,0.07631149888038635,0.8,25600
base,fx,bias2,0.07587143033742905,0.8,25600
base,fx,var,0.000440072180936113,0.8,25600
base,fr,mspe,0.17038875818252563,0.8,25600
base,fr,bias2,0.16994869709014893,0.8,25600
base,fr,var,0.000440072180936113,0.8,25600
base,fz,mspe,0.07795459032058716,0.8,25600
base,fz,bias2,0.07795459032058716,0.8,25600
base,fz,var,0.0,0.8,25600
posthoc,y,mspe,1.0047485828399658,0.8,25600
posthoc,y,bias2,1.0034757852554321,0.8,25600
posthoc,y,var,0.0012727376306429505,0.8,25600
posthoc,fx,mspe,0.004987407475709915,0.8,25600
posthoc,fx,bias2,0.0011409353464841843,0.8,25600
posthoc,fx,var,0.0038464718963950872,0.8,25600
posthoc,fr,mspe,0.03297308459877968,0.8,25600
posthoc,fr,bias2,0.029126612469553947,0.8,25600
posthoc,fr,var,0.0038464718963950872,0.8,25600
posthoc,fz,mspe,0.003975116182118654,0.8,25600
posthoc,fz,bias2,0.0008943608263507485,0.8,25600
posthoc,fz,var,0.0030807547736912966,0.8,25600
posthoc_orth,y,mspe,1.0047483444213867,0.8,25600
posthoc_orth,y,bias2,1.0034774541854858,0.8,25600
posthoc_orth,y,var,0.0012708497233688831,0.8,25600
posthoc_orth,fx,mspe,0.020832018926739693,0.8,25600
posthoc_orth,fx,bias2,0.01976090669631958,0.8,25600
posthoc_orth,fx,var,0.0010711123468354344,0.8,25600
posthoc_orth,fr,mspe,0.1336941123008728,0.8,25600
posthoc_orth,fr,bias2,0.12080720067024231,0.8,25600
posthoc_orth,fr,var,0.01288691721856594,0.8,25600
posthoc_orth,fz,mspe,0.01983681134879589,0.8,25600
posthoc_orth,fz,bias2,0.019696595147252083,0.8,25600
posthoc_orth,fz,var,0.00014021582319401205,0.8,25600
base,y,mspe,1.008703589439392,0.9,25600
base,y,bias2,1.0080358982086182,0.9,25600
base,y,var,0.0006677361088804901,0.9,25600
base,fx,mspe,0.07927124202251434,0.9,25600
base,fx,bias2,0.07880812138319016,0.9,25600
base,fx,var,0.00046311996993608773,0.9,25600
base,fr,mspe,0.17648889124393463,0.9,25600
base,fr,bias2,0.17602577805519104,0.9,25600
base,fr,var,0.00046311996993608773,0.9,25600
base,fz,mspe,0.07795459032058716,0.9,25600
base,fz,bias2,0.07795459032058716,0.9,25600
base,fz,var,0.0,0.9,25600
posthoc,y,mspe,1.0046181678771973,0.9,25600
posthoc,y,bias2,1.0034434795379639,0.9,25600
posthoc,y,var,0.00117472093552351,0.9,25600
posthoc,fx,mspe,0.016589630395174026,0.9,25600
posthoc,fx,bias2,0.005430260207504034,0.9,25600
posthoc,fx,var,0.011159369722008705,0.9,25600
posthoc,fr,mspe,0.05629275366663933,0.9,25600
posthoc,fr,bias2,0.04513338580727577,0.9,25600
posthoc,fr,var,0.011159369722008705,0.9,25600
posthoc,fz,mspe,0.016107231378555298,0.9,25600
posthoc,fz,bias2,0.005171297118067741,0.9,25600
posthoc,fz,var,0.010935933329164982,0.9,25600
posthoc_orth,y,mspe,1.0046195983886719,0.9,25600
posthoc_orth,y,bias2,1.0034443140029907,0.9,25600
posthoc_orth,y,var,0.001175262383185327,0.9,25600
posthoc_orth,fx,mspe,0.02071452885866165,0.9,25600
posthoc_orth,fx,bias2,0.019744612276554108,0.9,25600
posthoc_orth,fx,var,0.0009699179790914059,0.9,25600
posthoc_orth,fr,mspe,0.23113612830638885,0.9,25600
posthoc_orth,fr,bias2,0.18728019297122955,0.9,25600
posthoc_orth,fr,var,0.043855924159288406,0.9,25600
posthoc_orth,fz,mspe,0.01983681134879589,0.9,25600
posthoc_orth,fz,bias2,0.019696595147252083,0.9,25600
posthoc_orth,fz,var,0.00014021592505741864,0.9,25600
base,y,mspe,1.0041148662567139,1.0,25600
base,y,bias2,1.003494143486023,1.0,25600
base,y,var,0.0006207370315678418,1.0,25600
base,fx,mspe,0.07943091541528702,1.0,25600
base,fx,bias2,0.07896116375923157,1.0,25600
base,fx,var,0.00046975642908364534,1.0,25600
base,fr,mspe,0.17720085382461548,1.0,25600
base,fr,bias2,0.17673106491565704,1.0,25600
base,fr,var,0.00046975642908364534,1.0,25600
base,fz,mspe,0.07795459032058716,1.0,25600
base,fz,bias2,0.07795459032058716,1.0,25600
base,fz,var,0.0,1.0,25600
posthoc,y,mspe,1.0035550594329834,1.0,25600
posthoc,y,bias2,1.0025420188903809,1.0,25600
posthoc,y,var,0.0010130212176591158,1.0,25600
posthoc,fx,mspe,0.06196131557226181,1.0,25600
posthoc,fx,bias2,0.020804665982723236,1.0,25600
posthoc,fx,var,0.04115665331482887,1.0,25600
posthoc,fr,mspe,0.12157728523015976,1.0,25600
posthoc,fr,bias2,0.08042062819004059,1.0,25600
posthoc,fr,var,0.04115665331482887,1.0,25600
posthoc,fz,mspe,0.061912525445222855,1.0,25600
posthoc,fz,bias2,0.02048850804567337,1.0,25600
posthoc,fz,var,0.041424017399549484,1.0,25600
posthoc_orth,y,mspe,1.0035533905029297,1.0,25600
posthoc_orth,y,bias2,1.002539873123169,1.0,25600
posthoc_orth,y,var,0.0010135348420590162,1.0,25600
posthoc_orth,fx,mspe,0.02048608288168907,1.0,25600
posthoc_orth,fx,bias2,0.01967940293252468,1.0,25600
posthoc_orth,fx,var,0.0008066807058639824,1.0,25600
posthoc_orth,fr,mspe,0.5039148926734924,1.0,25600
posthoc_orth,fr,bias2,0.33490440249443054,1.0,25600
posthoc_orth,fr,var,0.1690104603767395,1.0,25600
posthoc_orth,fz,mspe,0.01983681507408619,1.0,25600
posthoc_orth,fz,bias2,0.01969659887254238,1.0,25600
posthoc_orth,fz,var,0.00014021593960933387,1.0,25600
base,y,mspe,1.0647566318511963,0.0,3200
base,y,bias2,1.061301589012146,0.0,3200
base,y,var,0.0034550903365015984,0.0,3200
base,fx,mspe,0.03980666771531105,0.0,3200
base,fx,bias2,0.037111300975084305,0.0,3200
base,fx,var,0.0026953660417348146,0.0,3200
base,fr,mspe,0.0953984335064888,0.0,3200
base,fr,bias2,0.09270307421684265,0.0,3200
base,fr,var,0.0026953660417348146,0.0,3200
base,fz,mspe,0.07795459032058716,0.0,3200
base,fz,bias2,0.07795459032058716,0.0,3200
base,fz,var,0.0,0.0,3200
posthoc,y,mspe,1.0095834732055664,0.0,3200
posthoc,y,bias2,1.0030113458633423,0.0,3200
posthoc,y,var,0.0065720523707568645,0.0,3200
posthoc,fx,mspe,0.006652589421719313,0.0,3200
posthoc,fx,bias2,0.0013936631148681045,0.0,3200
posthoc,fx,var,0.005258926190435886,0.0,3200
posthoc,fr,mspe,0.029176045209169388,0.0,3200
posthoc,fr,bias2,0.023917119950056076,0.0,3200
posthoc,fr,var,0.005258926190435886,0.0,3200
posthoc,fz,mspe,0.002226979238912463,0.0,3200
posthoc,fz,bias2,3.92454376196838e-06,0.0,3200
posthoc,fz,var,0.002223054878413677,0.0,3200
posthoc_orth,y,mspe,1.0095802545547485,0.0,3200
posthoc_orth,y,bias2,1.0030065774917603,0.0,3200
posthoc_orth,y,var,0.006573830731213093,0.0,3200
posthoc_orth,fx,mspe,0.02577061392366886,0.0,3200
posthoc_orth,fx,bias2,0.021123815327882767,0.0,3200
posthoc_orth,fx,var,0.004646800924092531,0.0,3200
posthoc_orth,fr,mspe,0.10793998837471008,0.0,3200
posthoc_orth,fr,bias2,0.09830978512763977,0.0,3200
posthoc_orth,fr,var,0.009630199521780014,0.0,3200
posthoc_orth,fz,mspe,0.023701759055256844,0.0,3200
posthoc_orth,fz,bias2,0.022457001730799675,0.0,3200
posthoc_orth,fz,var,0.0012447582557797432,0.0,3200
base,y,mspe,1.0664646625518799,0.1,3200
base,y,bias2,1.0626552104949951,0.1,3200
base,y,var,0.0038095908239483833,0.1,3200
base,fx,mspe,0.039729341864585876,0.1,3200
base,fx,bias2,0.036839503794908524,0.1,3200
base,fx,var,0.0028898364398628473,0.1,3200
base,fr,mspe,0.09537991881370544,0.1,3200
base,fr,bias2,0.09249008446931839,0.1,3200
base,fr,var,0.0028898364398628473,0.1,3200
base,fz,mspe,0.07795459032058716,0.1,3200
base,fz,bias2,0.07795459032058716,0.1,3200
base,fz,var,0.0,0.1,3200
posthoc,y,mspe,1.0102131366729736,0.1,3200
posthoc,y,bias2,1.0036425590515137,0.1,3200
posthoc,y,var,0.006570564582943916,0.1,3200
posthoc,fx,mspe,0.006664521060883999,0.1,3200
posthoc,fx,bias2,0.0014153399970382452,0.1,3200
posthoc,fx,var,0.00524918083101511,0.1,3200
posthoc,fr,mspe,0.029205307364463806,0.1,3200
posthoc,fr,bias2,0.02395612746477127,0.1,3200
posthoc,fr,var,0.00524918083101511,0.1,3200
posthoc,fz,mspe,0.0021892415825277567,0.1,3200
posthoc,fz,bias2,4.4546891331265215e-06,0.1,3200
posthoc,fz,var,0.002184786833822727,0.1,3200
posthoc_orth,y,mspe,1.0102328062057495,0.1,3200
posthoc_orth,y,bias2,1.0036530494689941,0.1,3200
posthoc_orth,y,var,0.006579772103577852,0.1,3200
posthoc_orth,fx,mspe,0.025828184559941292,0.1,3200
posthoc_orth,fx,bias2,0.021163716912269592,0.1,3200
posthoc_orth,fx,var,0.00466447276994586,0.1,3200
posthoc_orth,fr,mspe,0.10814439505338669,0.1,3200
posthoc_orth,fr,bias2,0.0986192598938942,0.1,3200
posthoc_orth,fr,var,0.009525137953460217,0.1,3200
posthoc_orth,fz,mspe,0.023701759055256844,0.1,3200
posthoc_orth,fz,bias2,0.022457001730799675,0.1,3200
posthoc_orth,fz,var,0.0012447581393644214,0.1,3200
base,y,mspe,1.0677211284637451,0.2,3200
base,y,bias2,1.064039707183838,0.2,3200
base,y,var,0.003681431757286191,0.2,3200
base,fx,mspe,0.03953484073281288,0.2,3200
base,fx,bias2,0.0366704985499382,0.2,3200
base,fx,var,0.0028643435798585415,0.2,3200
base,fr,mspe,0.09567628055810928,0.2,3200
base,fr,bias2,0.0928119346499443,0.2,3200
base,fr,var,0.0028643435798585415,0.2,3200
base,fz,mspe,0.07795459032058716,0.2,3200
base,fz,bias2,0.07795459032058716,0.2,3200
base,fz,var,0.0,0.2,3200
posthoc,y,mspe,1.0109823942184448,0.2,3200
posthoc,y,bias2,1.00386381149292,0.2,3200
posthoc,y,var,0.007118567358702421,0.2,3200
posthoc,fx,mspe,0.007557125296443701,0.2,3200
posthoc,fx,bias2,0.0018645025556907058,0.2,3200
posthoc,fx,var,0.005692622624337673,0.2,3200
posthoc,fr,mspe,0.0304452832788229,0.2,3200
posthoc,fr,bias2,0.02475265972316265,0.2,3200
posthoc,fr,var,0.005692622624337673,0.2,3200
posthoc,fz,mspe,0.0021812557242810726,0.2,3200
posthoc,fz,bias2,1.1022852049791254e-05,0.2,3200
posthoc,fz,var,0.0021702328231185675,0.2,3200
posthoc_orth,y,mspe,1.010970950126648,0.2,3200
posthoc_orth,y,bias2,1.003823161125183,0.2,3200
posthoc_orth,y,var,0.0071477266028523445,0.2,3200
posthoc_orth,fx,mspe,0.026724090799689293,0.2,3200
posthoc_orth,fx,bias2,0.0215790756046772,0.2,3200
posthoc_orth,fx,var,0.005145014729350805,0.2,3200
posthoc_orth,fr,mspe,0.10994958132505417,0.2,3200
posthoc_orth,fr,bias2,0.10030839592218399,0.2,3200
posthoc_orth,fr,var,0.009641172364354134,0.2,3200
posthoc_orth,fz,mspe,0.02370174415409565,0.2,3200
posthoc_orth,fz,bias2,0.022456984966993332,0.2,3200
posthoc_orth,fz,var,0.0012447601184248924,0.2,3200
base,y,mspe,1.067657470703125,0.3,3200
base,y,bias2,1.063763976097107,0.3,3200
base,y,var,0.0038934715557843447,0.3,3200
base,fx,mspe,0.0417843721807003,0.3,3200
base,fx,bias2,0.03888513892889023,0.3,3200
base,fx,var,0.0028992323204874992,0.3,3200
base,fr,mspe,0.10025981068611145,0.3,3200
base,fr,bias2,0.09736058115959167,0.3,3200
base,fr,var,0.0028992323204874992,0.3,3200
base,fz,mspe,0.07795459032058716,0.3,3200
base,fz,bias2,0.07795459032058716,0.3,3200
base,fz,var,0.0,0.3,3200
posthoc,y,mspe,1.011197566986084,0.3,3200
posthoc,y,bias2,1.0049654245376587,0.3,3200
posthoc,y,var,0.0062321145087480545,0.3,3200
posthoc,fx,mspe,0.006862765643745661,0.3,3200
posthoc,fx,bias2,0.001989209558814764,0.3,3200
posthoc,fx,var,0.004873556084930897,0.3,3200
posthoc,fr,mspe,0.029988016933202744,0.3,3200
posthoc,fr,bias2,0.02511446177959442,0.3,3200
posthoc,fr,var,0.004873556084930897,0.3,3200
posthoc,fz,mspe,0.002056361408904195,0.3,3200
posthoc,fz,bias2,1.3936794857727364e-05,0.3,3200
posthoc,fz,var,0.002042424865067005,0.3,3200
posthoc_orth,y,mspe,1.0111982822418213,0.3,3200
posthoc_orth,y,bias2,1.0049657821655273,0.3,3200
posthoc_orth,y,var,0.006232414860278368,0.3,3200
posthoc_orth,fx,mspe,0.025818174704909325,0.3,3200
posthoc_orth,fx,bias2,0.021562838926911354,0.3,3200
posthoc_orth,fx,var,0.004255334846675396,0.3,3200
posthoc_orth,fr,mspe,0.10952237993478775,0.3,3200
posthoc_orth,fr,bias2,0.10092007368803024,0.3,3200
posthoc_orth,fr,var,0.008602316491305828,0.3,3200
posthoc_orth,fz,mspe,0.023701759055256844,0.3,3200
posthoc_orth,fz,bias2,0.022457001730799675,0.3,3200
posthoc_orth,fz,var,0.0012447581393644214,0.3,3200
base,y,mspe,1.0637576580047607,0.4,3200
base,y,bias2,1.060056447982788,0.4,3200
base,y,var,0.003701192792505026,0.4,3200
base,fx,mspe,0.046282701194286346,0.4,3200
base,fx,bias2,0.043599680066108704,0.4,3200
base,fx,var,0.002683018334209919,0.4,3200
base,fr,mspe,0.1093103438615799,0.4,3200
base,fr,bias2,0.10662731528282166,0.4,3200
base,fr,var,0.002683018334209919,0.4,3200
base,fz,mspe,0.07795459032058716,0.4,3200
base,fz,bias2,0.07795459032058716,0.4,3200
base,fz,var,0.0,0.4,3200
posthoc,y,mspe,1.0115002393722534,0.4,3200
posthoc,y,bias2,1.0055208206176758,0.4,3200
posthoc,y,var,0.005979408044368029,0.4,3200
posthoc,fx,mspe,0.0069105797447264194,0.4,3200
posthoc,fx,bias2,0.0020737077575176954,0.4,3200
posthoc,fx,var,0.00483687175437808,0.4,3200
posthoc,fr,mspe,0.031738873571157455,0.4,3200
posthoc,fr,bias2,0.02690199762582779,0.4,3200
posthoc,fr,var,0.00483687175437808,0.4,3200
posthoc,fz,mspe,0.0024188989773392677,0.4,3200
posthoc,fz,bias2,9.670866711530834e-05,0.4,3200
posthoc,fz,var,0.002322190208360553,0.4,3200
posthoc_orth,y,mspe,1.0114980936050415,0.4,3200
posthoc_orth,y,bias2,1.0055193901062012,0.4,3200
posthoc_orth,y,var,0.005978686735033989,0.4,3200
posthoc_orth,fx,mspe,0.025483563542366028,0.4,3200
posthoc_orth,fx,bias2,0.021458923816680908,0.4,3200
posthoc_orth,fx,var,0.004024639260023832,0.4,3200
posthoc_orth,fr,mspe,0.11861863732337952,0.4,3200
posthoc_orth,fr,bias2,0.10896826535463333,0.4,3200
posthoc_orth,fr,var,0.009650384075939655,0.4,3200
posthoc_orth,fz,mspe,0.023701753467321396,0.4,3200
posthoc_orth,fz,bias2,0.022456998005509377,0.4,3200
posthoc_orth,fz,var,0.0012447577901184559,0.4,3200
base,y,mspe,1.0569922924041748,0.5,3200
base,y,bias2,1.0534324645996094,0.5,3200
base,y,var,0.0035598056856542826,0.5,3200
base,fx,mspe,0.054400719702243805,0.5,3200
base,fx,bias2,0.05159536749124527,0.5,3200
base,fx,var,0.002805356401950121,0.5,3200
base,fr,mspe,0.1245892122387886,0.5,3200
base,fr,bias2,0.12178384512662888,0.5,3200
base,fr,var,0.002805356401950121,0.5,3200
base,fz,mspe,0.07795459032058716,0.5,3200
base,fz,bias2,0.07795459032058716,0.5,3200
base,fz,var,0.0,0.5,3200
posthoc,y,mspe,1.0126278400421143,0.5,3200
posthoc,y,bias2,1.0065603256225586,0.5,3200
posthoc,y,var,0.006067541893571615,0.5,3200
posthoc,fx,mspe,0.0077688004821538925,0.5,3200
posthoc,fx,bias2,0.0027024256996810436,0.5,3200
posthoc,fx,var,0.005066375248134136,0.5,3200
posthoc,fr,mspe,0.03455296903848648,0.5,3200
posthoc,fr,bias2,0.02948659472167492,0.5,3200
posthoc,fr,var,0.005066375248134136,0.5,3200
posthoc,fz,mspe,0.0026268099900335073,0.5,3200
posthoc,fz,bias2,0.00026278261793777347,0.5,3200
posthoc,fz,var,0.002364027313888073,0.5,3200
posthoc_orth,y,mspe,1.0126270055770874,0.5,3200
posthoc_orth,y,bias2,1.0065597295761108,0.5,3200
posthoc_orth,y,var,0.006067252717912197,0.5,3200
posthoc_orth,fx,mspe,0.025694917887449265,0.5,3200
posthoc_orth,fx,bias2,0.02159675396978855,0.5,3200
posthoc_orth,fx,var,0.004098161123692989,0.5,3200
posthoc_orth,fr,mspe,0.12798768281936646,0.5,3200
posthoc_orth,fr,bias2,0.1177557185292244,0.5,3200
posthoc_orth,fr,var,0.01023197453469038,0.5,3200
posthoc_orth,fz,mspe,0.023701759055256844,0.5,3200
posthoc_orth,fz,bias2,0.022457001730799675,0.5,3200
posthoc_orth,fz,var,0.0012447584886103868,0.5,3200
base,y,mspe,1.0456799268722534,0.6,3200
base,y,bias2,1.0423917770385742,0.6,3200
base,y,var,0.003288144478574395,0.6,3200
base,fx,mspe,0.06489752978086472,0.6,3200
base,fx,bias2,0.06233455613255501,0.6,3200
base,fx,var,0.002562974113970995,0.6,3200
base,fr,mspe,0.14457637071609497,0.6,3200
base,fr,bias2,0.14201340079307556,0.6,3200
base,fr,var,0.002562974113970995,0.6,3200
base,fz,mspe,0.07795459032058716,0.6,3200
base,fz,bias2,0.07795459032058716,0.6,3200
base,fz,var,0.0,0.6,3200
posthoc,y,mspe,1.0135759115219116,0.6,3200
posthoc,y,bias2,1.0070679187774658,0.6,3200
posthoc,y,var,0.006507962942123413,0.6,3200
posthoc,fx,mspe,0.009679321199655533,0.6,3200
posthoc,fx,bias2,0.003428118769079447,0.6,3200
posthoc,fx,var,0.006251202896237373,0.6,3200
posthoc,fr,mspe,0.03926827013492584,0.6,3200
posthoc,fr,bias2,0.03301706910133362,0.6,3200
posthoc,fr,var,0.006251202896237373,0.6,3200
posthoc,fz,mspe,0.003671366488561034,0.6,3200
posthoc,fz,bias2,0.0006528504891321063,0.6,3200
posthoc,fz,var,0.0030185156501829624,0.6,3200
posthoc_orth,y,mspe,1.0135756731033325,0.6,3200
posthoc_orth,y,bias2,1.0070676803588867,0.6,3200
posthoc_orth,y,var,0.006508084014058113,0.6,3200
posthoc_orth,fx,mspe,0.026061613112688065,0.6,3200
posthoc_orth,fx,bias2,0.0215014461427927,0.6,3200
posthoc_orth,fx,var,0.004560166038572788,0.6,3200
posthoc_orth,fr,mspe,0.14415806531906128,0.6,3200
posthoc_orth,fr,bias2,0.1310076266527176,0.6,3200
posthoc_orth,fr,var,0.01315043494105339,0.6,3200
posthoc_orth,fz,mspe,0.023701759055256844,0.6,3200
posthoc_orth,fz,bias2,0.022457001730799675,0.6,3200
posthoc_orth,fz,var,0.001244757673703134,0.6,3200
base,y,mspe,1.0328418016433716,0.7,3200
base,y,bias2,1.0294044017791748,0.7,3200
base,y,var,0.0034373532980680466,0.7,3200
base,fx,mspe,0.07326696068048477,0.7,3200
base,fx,bias2,0.07051505148410797,0.7,3200
base,fx,var,0.002751909429207444,0.7,3200
base,fr,mspe,0.1612502932548523,0.7,3200
base,fr,bias2,0.1584983617067337,0.7,3200
base,fr,var,0.002751909429207444,0.7,3200
base,fz,mspe,0.07795459032058716,0.7,3200
base,fz,bias2,0.07795459032058716,0.7,3200
base,fz,var,0.0,0.7,3200
posthoc,y,mspe,1.013153076171875,0.7,3200
posthoc,y,bias2,1.0066895484924316,0.7,3200
posthoc,y,var,0.006463572848588228,0.7,3200
posthoc,fx,mspe,0.01275812741369009,0.7,3200
posthoc,fx,bias2,0.004995047580450773,0.7,3200
posthoc,fx,var,0.007763079833239317,0.7,3200
posthoc,fr,mspe,0.04821772873401642,0.7,3200
posthoc,fr,bias2,0.040454648435115814,0.7,3200
posthoc,fr,var,0.007763079833239317,0.7,3200
posthoc,fz,mspe,0.006483328994363546,0.7,3200
posthoc,fz,bias2,0.002208484336733818,0.7,3200
posthoc,fz,var,0.004274844657629728,0.7,3200
posthoc_orth,y,mspe,1.0131547451019287,0.7,3200
posthoc_orth,y,bias2,1.0066940784454346,0.7,3200
posthoc_orth,y,var,0.006460772827267647,0.7,3200
posthoc_orth,fx,mspe,0.025731639936566353,0.7,3200
posthoc_orth,fx,bias2,0.02122323028743267,0.7,3200
posthoc_orth,fx,var,0.004508409649133682,0.7,3200
posthoc_orth,fr,mspe,0.1834942251443863,0.7,3200
posthoc_orth,fr,bias2,0.16418001055717468,0.7,3200
posthoc_orth,fr,var,0.01931421272456646,0.7,3200
posthoc_orth,fz,mspe,0.023701753467321396,0.7,3200
posthoc_orth,fz,bias2,0.022456996142864227,0.7,3200
posthoc_orth,fz,var,0.001244759070686996,0.7,3200
base,y,mspe,1.0207427740097046,0.8,3200
base,y,bias2,1.0174498558044434,0.8,3200
base,y,var,0.003292905632406473,0.8,3200
base,fx,mspe,0.07846032828092575,0.8,3200
base,fx,bias2,0.07578904926776886,0.8,3200
base,fx,var,0.002671274822205305,0.8,3200
base,fr,mspe,0.17227931320667267,0.8,3200
base,fr,bias2,0.16960804164409637,0.8,3200
base,fr,var,0.002671274822205305,0.8,3200
base,fz,mspe,0.07795459032058716,0.8,3200
base,fz,bias2,0.07795459032058716,0.8,3200
base,fz,var,0.0,0.8,3200
posthoc,y,mspe,1.0127782821655273,0.8,3200
posthoc,y,bias2,1.0063153505325317,0.8,3200
posthoc,y,var,0.006462983321398497,0.8,3200
posthoc,fx,mspe,0.022834567353129387,0.8,3200
posthoc,fx,bias2,0.010844753123819828,0.8,3200
posthoc,fx,var,0.011989817954599857,0.8,3200
posthoc,fr,mspe,0.06904292851686478,0.8,3200
posthoc,fr,bias2,0.057053111493587494,0.8,3200
posthoc,fr,var,0.011989817954599857,0.8,3200
posthoc,fz,mspe,0.015393559820950031,0.8,3200
posthoc,fz,bias2,0.007301656063646078,0.8,3200
posthoc,fz,var,0.00809190422296524,0.8,3200
posthoc_orth,y,mspe,1.0127907991409302,0.8,3200
posthoc_orth,y,bias2,1.0063204765319824,0.8,3200
posthoc_orth,y,var,0.006470405962318182,0.8,3200
posthoc_orth,fx,mspe,0.025686247274279594,0.8,3200
posthoc_orth,fx,bias2,0.021172471344470978,0.8,3200
posthoc_orth,fx,var,0.004513776395469904,0.8,3200
posthoc_orth,fr,mspe,0.2701229751110077,0.8,3200
posthoc_orth,fr,bias2,0.233434796333313,0.8,3200
posthoc_orth,fr,var,0.0366881862282753,0.8,3200
posthoc_orth,fz,mspe,0.02370176464319229,0.8,3200
posthoc_orth,fz,bias2,0.022457009181380272,0.8,3200
posthoc_orth,fz,var,0.001244756975211203,0.8,3200
base,y,mspe,1.0124586820602417,0.9,3200
base,y,bias2,1.009259819984436,0.9,3200
base,y,var,0.00319896568544209,0.9,3200
base,fx,mspe,0.08299339562654495,0.9,3200
base,fx,bias2,0.08047162741422653,0.9,3200
base,fx,var,0.0025217642541974783,0.9,3200
base,fr,mspe,0.18079493939876556,0.9,3200
base,fr,bias2,0.17827318608760834,0.9,3200
base,fr,var,0.0025217642541974783,0.9,3200
base,fz,mspe,0.07795459032058716,0.9,3200
base,fz,bias2,0.07795459032058716,0.9,3200
base,fz,var,0.0,0.9,3200
posthoc,y,mspe,1.0105068683624268,0.9,3200
posthoc,y,bias2,1.0050643682479858,0.9,3200
posthoc,y,var,0.00544243399053812,0.9,3200
posthoc,fx,mspe,0.04778361693024635,0.9,3200
posthoc,fx,bias2,0.029207147657871246,0.9,3200
posthoc,fx,var,0.018576471135020256,0.9,3200
posthoc,fr,mspe,0.11382375657558441,0.9,3200
posthoc,fr,bias2,0.0952472910284996,0.9,3200
posthoc,fr,var,0.018576471135020256,0.9,3200
posthoc,fz,mspe,0.03967508301138878,0.9,3200
posthoc,fz,bias2,0.024454718455672264,0.9,3200
posthoc,fz,var,0.015220360830426216,0.9,3200
posthoc_orth,y,mspe,1.0104984045028687,0.9,3200
posthoc_orth,y,bias2,1.0050668716430664,0.9,3200
posthoc_orth,y,var,0.005431490950286388,0.9,3200
posthoc_orth,fx,mspe,0.02435203827917576,0.9,3200
posthoc_orth,fx,bias2,0.020866848528385162,0.9,3200
posthoc_orth,fx,var,0.0034851878881454468,0.9,3200
posthoc_orth,fr,mspe,0.46143782138824463,0.9,3200
